probe,scene,N,q_light,ho_psnr,ho_mae
A,2c60afeb98c3492f8007ac509de7698b,3,2,16.116756068321568,0.14313259720802307
A,2c6ce38f887f4373ae8f065210b7e9ee,1,2,19.43921930059541,0.09295955300331116
A,2c6ce38f887f4373ae8f065210b7e9ee,2,2,19.43922072248683,0.09295958280563354
A,2c6ce38f887f4373ae8f065210b7e9ee,3,2,19.439222855324832,0.09295954555273056
A,2c886582d8a94d5d9994de58b51911eb,1,2,7.6608087620461305,0.3575996160507202
A,2c886582d8a94d5d9994de58b51911eb,2,2,7.660810272631824,0.35759949684143066
A,2c886582d8a94d5d9994de58b51911eb,3,2,7.660811783218041,0.3575994670391083
A,2cdb6470844d4daba89365be8ad30f14,1,2,13.940368169530647,0.1743575781583786
A,2cdb6470844d4daba89365be8ad30f14,2,2,13.940293211337696,0.17436052858829498
A,2cdb6470844d4daba89365be8ad30f14,3,2,13.940282789445398,0.1743605136871338
A,2cf849fec80647928b7638ef08e602f4,1,2,10.518969910407334,0.24540218710899353
A,2cf849fec80647928b7638ef08e602f4,2,2,10.51897027505332,0.24540218710899353
A,2cf849fec80647928b7638ef08e602f4,3,2,10.51897027505332,0.24540218710899353
A,2d0280394a11463a9bf5b6ef8a1659a1,1,2,11.707595872187074,0.21252058446407318
A,2d0280394a11463a9bf5b6ef8a1659a1,2,2,11.707596351626822,0.21252064406871796
A,2d0280394a11463a9bf5b6ef8a1659a1,3,2,11.707596351626822,0.2125205546617508
A,2d514ed8cabb4519b0e376bd0950115e,1,2,12.261641796438418,0.20883366465568542
A,2d514ed8cabb4519b0e376bd0950115e,2,2,12.261692723986242,0.20883454382419586
A,2d514ed8cabb4519b0e376bd0950115e,3,2,12.261417940181836,0.2088443487882614
A,2d6cf5ded8634930b65314a62150bc6f,1,2,15.458500752141385,0.1398646980524063
A,2d6cf5ded8634930b65314a62150bc6f,2,2,15.458517809689914,0.13986454904079437
A,2d6cf5ded8634930b65314a62150bc6f,3,2,15.45850160501722,0.1398647427558899
A,2d8059066be34f61af4776f23f00640c,1,2,19.417785724665354,0.084497831761837
A,2d8059066be34f61af4776f23f00640c,2,2,19.417781479994222,0.08449787646532059
A,2d8059066be34f61af4776f23f00640c,3,2,19.417781126271812,0.08449792861938477
A,2d82e08ea31549a99aa03ac6511613c6,1,2,14.421151133507147,0.14868177473545074
A,2d82e08ea31549a99aa03ac6511613c6,2,2,14.421155611256397,0.14868177473545074
A,2d82e08ea31549a99aa03ac6511613c6,3,2,14.421135013648067,0.14868216216564178
A,2dfa3a4d58a442bb9abbf1f7beb2e5e6,1,2,7.758055586156226,0.3970777988433838
A,2dfa3a4d58a442bb9abbf1f7beb2e5e6,2,2,7.758055586156226,0.3970777988433838
A,2dfa3a4d58a442bb9abbf1f7beb2e5e6,3,2,7.758055586156226,0.3970777988433838
A,2f761f9165384a0e8f51abafd1247e35,1,2,22.100464071376543,0.05557902157306671
A,2f761f9165384a0e8f51abafd1247e35,2,2,22.100462759295144,0.0555790551006794
A,2f761f9165384a0e8f51abafd1247e35,3,2,22.100466695540533,0.05557902529835701
A,2fd7a41706254e6cb2c24467a5ca0370,1,2,19.747385267996876,0.09681236743927002
A,2fd7a41706254e6cb2c24467a5ca0370,2,2,19.74748029063123,0.09681063890457153
A,2fd7a41706254e6cb2c24467a5ca0370,3,2,19.74755928693401,0.09680933505296707
A,3050967715914e7791ae4a1d47551822,1,2,9.493879791311768,0.29233524203300476
A,3050967715914e7791ae4a1d47551822,2,2,9.493880367271911,0.2923352122306824
A,3050967715914e7791ae4a1d47551822,3,2,9.493876911512192,0.2923353314399719
A,308472c7daa94a4fbb44be3a345a879a,1,2,13.412335976648963,0.17444489896297455
A,308472c7daa94a4fbb44be3a345a879a,2,2,13.412337396484668,0.1744447946548462
A,308472c7daa94a4fbb44be3a345a879a,3,2,13.412334556813725,0.17444488406181335
A,3098fe550c534448adf2e2844e06950d,1,2,20.926621274090927,0.07940222322940826
A,3098fe550c534448adf2e2844e06950d,2,2,20.9266177694427,0.07940231263637543
A,3098fe550c534448adf2e2844e06950d,3,2,20.926618770770474,0.07940229028463364
A,31260ec93c914a0ea7835850db66e445,1,2,13.765117982259882,0.1719934195280075
A,31260ec93c914a0ea7835850db66e445,2,2,13.765117597263888,0.1719934344291687
A,31260ec93c914a0ea7835850db66e445,3,2,13.765119137248071,0.1719934195280075
A,319376f14ac644759cc5f8fae239d6be,1,2,12.787088124478512,0.19442220032215118
A,319376f14ac644759cc5f8fae239d6be,2,2,12.787089046571133,0.19442211091518402
A,319376f14ac644759cc5f8fae239d6be,3,2,12.787089046571133,0.1944221556186676
A,31aa0fb227cb47b1897084a9d23aa10f,1,2,18.86850557302736,0.10616140812635422
A,31aa0fb227cb47b1897084a9d23aa10f,2,2,18.868520222891227,0.10616128891706467
A,31aa0fb227cb47b1897084a9d23aa10f,3,2,18.8685127421035,0.1061612144112587
A,322dc0a758414cd2932ad3bd3d78c678,1,2,16.20198134447865,0.11736733466386795
A,322dc0a758414cd2932ad3bd3d78c678,2,2,16.201977970732496,0.11736738681793213
A,322dc0a758414cd2932ad3bd3d78c678,3,2,16.201978645481518,0.11736734956502914
A,3338cda4fe694bc8869b7c587c078246,1,2,12.707363212786692,0.19581010937690735
A,3338cda4fe694bc8869b7c587c078246,2,2,12.70469545138868,0.1958649754524231
A,3338cda4fe694bc8869b7c587c078246,3,2,12.700601817021537,0.19595293700695038
A,3354476a318444a88d29eb0105f69289,1,2,18.699255767920818,0.10360001772642136
A,3354476a318444a88d29eb0105f69289,2,2,18.69925606770591,0.10360001027584076
A,3354476a318444a88d29eb0105f69289,3,2,18.69925247028616,0.10360012948513031
B,00f7c6d95b7d4c359681cc3b93f8a077,1,2,20.36410881517959,0.0823272094130516
B,00f7c6d95b7d4c359681cc3b93f8a077,2,2,20.364113653428973,0.08232719451189041
B,00f7c6d95b7d4c359681cc3b93f8a077,3,2,20.364108375339004,0.0823272317647934
B,00ff6c772dce4e84bf66544ada6093a0,1,2,9.698971183951938,0.2905300557613373
B,00ff6c772dce4e84bf66544ada6093a0,2,2,9.698967259177495,0.29053017497062683
B,00ff6c772dce4e84bf66544ada6093a0,3,2,9.698967259177495,0.29053008556365967
B,0104f4b9bd3c476d949785e03f2ff7c6,1,2,19.98126595405177,0.08639822900295258
B,0104f4b9bd3c476d949785e03f2ff7c6,2,2,19.9812591076936,0.08639820665121078
B,0104f4b9bd3c476d949785e03f2ff7c6,3,2,19.981249442265142,0.08639848232269287
B,0109cde49c664b408e6a95a82d235070,1,2,14.447649621046601,0.13753759860992432
B,0109cde49c664b408e6a95a82d235070,2,2,14.447652324138309,0.13753759860992432
B,0109cde49c664b408e6a95a82d235070,3,2,14.447656378779028,0.13753743469715118
B,01f2d9c189f5404c97f696d022b0ad81,1,2,16.769320035128704,0.12846067547798157
B,01f2d9c189f5404c97f696d022b0ad81,2,2,16.769320035128704,0.12846067547798157
B,01f2d9c189f5404c97f696d022b0ad81,3,2,16.769320035128704,0.12846067547798157
B,024bfdbc8f1c4a75bdbaaecb905e04e8,1,2,19.20380022684902,0.09777683019638062
B,024bfdbc8f1c4a75bdbaaecb905e04e8,2,2,19.20380022684902,0.09777681529521942
B,024bfdbc8f1c4a75bdbaaecb905e04e8,3,2,19.20379652296854,0.09777689725160599
B,027e8e8787bf40689bdd8e795636a106,1,2,16.641303625847826,0.10931636393070221
B,027e8e8787bf40689bdd8e795636a106,2,2,16.641298773097926,0.10931653529405594
B,027e8e8787bf40689bdd8e795636a106,3,2,16.641296160080998,0.10931653529405594
B,02c1619333c74000886bee7b9667e1d6,1,2,13.048728873501528,0.18473464250564575
B,02c1619333c74000886bee7b9667e1d6,2,2,13.048732138007619,0.184734508395195
B,02c1619333c74000886bee7b9667e1d6,3,2,13.048733117359925,0.18473458290100098
B,02fc000a981e416386d8cc51c858de5b,1,2,16.181284889822823,0.11438892781734467
B,02fc000a981e416386d8cc51c858de5b,2,2,16.181282203657254,0.11438900232315063
B,02fc000a981e416386d8cc51c858de5b,3,2,16.181284554052038,0.11438890546560287
B,03ba54375bcb45d1a92a5dcb9e8e3a59,1,2,13.405565801505476,0.18170855939388275
B,03ba54375bcb45d1a92a5dcb9e8e3a59,2,2,13.405566864723477,0.18170851469039917
B,03ba54375bcb45d1a92a5dcb9e8e3a59,3,2,13.405568636754058,0.18170851469039917
B,0437089225fb4b8496c6c4a824d370e6,1,2,20.472232111641357,0.06653828173875809
B,0437089225fb4b8496c6c4a824d370e6,2,2,20.472240679290667,0.06653828918933868
B,0437089225fb4b8496c6c4a824d370e6,3,2,20.472199644913125,0.06653831154108047
B,048002dcad254cf8b57d51d84ad84435,1,2,17.812852298097457,0.10883242636919022
B,048002dcad254cf8b57d51d84ad84435,2,2,17.812852298097457,0.10883242636919022
B,048002dcad254cf8b57d51d84ad84435,3,2,17.81285034258962,0.10883249342441559
B,04dbe2471a134bd68f5b8d8d4af95aae,1,2,11.514245931368274,0.25905245542526245
B,04dbe2471a134bd68f5b8d8d4af95aae,2,2,11.514245931368274,0.2590523958206177
B,04dbe2471a134bd68f5b8d8d4af95aae,3,2,11.514246848494397,0.2590523660182953
B,04e43ff1195e45029a03b6cdc53f9aa8,1,2,15.346570329032158,0.1647484451532364
B,04e43ff1195e45029a03b6cdc53f9aa8,2,2,15.34657337667667,0.1647483855485916
B,04e43ff1195e45029a03b6cdc53f9aa8,3,2,15.346575316087922,0.16474835574626923
B,04e5ee9a0baa446e9ab973cce0153bc8,1,2,15.700335259256965,0.15198993682861328
B,04e5ee9a0baa446e9ab973cce0153bc8,2,2,15.700334658113782,0.15198996663093567
B,04e5ee9a0baa446e9ab973cce0153bc8,3,2,15.700335559828591,0.15198995172977448
B,05703932eb2c45c0918d4f91c875d064,1,2,18.881014271964194,0.10285107046365738
B,05703932eb2c45c0918d4f91c875d064,2,2,18.88103521606495,0.10285092145204544
B,05703932eb2c45c0918d4f91c875d064,3,2,18.881051158657108,0.10285069048404694
B,060c9e87a01b4fd08f87578d63e4961e,1,2,7.609282168338237,0.4129718244075775
B,060c9e87a01b4fd08f87578d63e4961e,2,2,7.609284034299994,0.41297173500061035
B,060c9e87a01b4fd08f87578d63e4961e,3,2,7.609282168338237,0.4129717946052551
B,062ad5b97bf34d75b7c7003b9b6f2cb0,1,2,15.772279684997239,0.12695136666297913
B,062ad5b97bf34d75b7c7003b9b6f2cb0,2,2,15.7722824353288,0.12695132195949554
B,062ad5b97bf34d75b7c7003b9b6f2cb0,3,2,15.772282129736316,0.12695133686065674
B,069044476a7f49b9b83f6364654c85c3,1,2,18.55667683767067,0.10594956576824188
B,069044476a7f49b9b83f6364654c85c3,2,2,18.556677127773614,0.10594946891069412
B,069044476a7f49b9b83f6364654c85c3,3,2,18.55667480695059,0.10594956576824188
B,0692e0ff0ef34b21b1f3659270d2e558,1,2,18.131737358899237,0.1154136210680008
B,0692e0ff0ef34b21b1f3659270d2e558,2,2,18.1317315715383,0.11541371047496796
B,0692e0ff0ef34b21b1f3659270d2e558,3,2,18.1317423570808,0.11541356146335602
B,06dd0877eb584e569d1bc9070e42baa2,1,2,18.1076535874184,0.10203533619642258
B,06dd0877eb584e569d1bc9070e42baa2,2,2,18.10765855795928,0.10203538835048676
B,06dd0877eb584e569d1bc9070e42baa2,3,2,18.10765960438966,0.1020352765917778
B,07a81928f67f4aa2ad0d59a057ae374e,1,2,15.67548609268127,0.12698021531105042
B,07a81928f67f4aa2ad0d59a057ae374e,2,2,15.675455011692133,0.1269804686307907
B,07a81928f67f4aa2ad0d59a057ae374e,3,2,15.675446643771524,0.126980721950531
B,07c2642631f947a5ac799dddeea39eb9,1,2,14.407312339940873,0.1722266525030136
B,07c2642631f947a5ac799dddeea39eb9,2,2,14.407314571692101,0.17222662270069122
B,07c2642631f947a5ac799dddeea39eb9,3,2,14.40730966184091,0.172226682305336
B,086be698bca14d7791d9032884909954,1,2,18.218637010590847,0.10584705322980881
B,086be698bca14d7791d9032884909954,2,2,18.2186375473484,0.10584709048271179
B,086be698bca14d7791d9032884909954,3,2,18.218635131939934,0.10584711283445358
B,087ca366dee64594bba4189b31dd7a45,1,2,16.661706909255646,0.1157502755522728
B,087ca366dee64594bba4189b31dd7a45,2,2,16.661703533838374,0.11575029045343399
B,087ca366dee64594bba4189b31dd7a45,3,2,16.66171328505099,0.11574998497962952
B,08aab5b01d384e0082c56c17fc9f2245,1,2,11.415048853733472,0.25537508726119995
B,08aab5b01d384e0082c56c17fc9f2245,2,2,11.415047957318162,0.25537508726119995
B,08aab5b01d384e0082c56c17fc9f2245,3,2,11.415048853733472,0.25537508726119995
B,08bc3a0eec7042389949e2c5ad9bf700,1,2,16.174589411560795,0.15080636739730835
B,08bc3a0eec7042389949e2c5ad9bf700,2,2,16.174586729533267,0.15080642700195312
B,08bc3a0eec7042389949e2c5ad9bf700,3,2,16.17459108782884,0.15080635249614716
B,099450527f614a3e81baf1fe4fe087ab,1,2,14.731384215255712,0.1562030017375946
B,099450527f614a3e81baf1fe4fe087ab,2,2,14.731382291531773,0.1562029868364334
B,099450527f614a3e81baf1fe4fe087ab,3,2,14.731383734324648,0.15620297193527222
B,09fb340c826c402683eca48320936aec,1,2,17.166255733625754,0.11955752968788147
B,09fb340c826c402683eca48320936aec,2,2,17.166254469875657,0.11955741047859192
B,09fb340c826c402683eca48320936aec,3,2,17.166251099877197,0.11955752968788147
B,0a354259149c4930bac9bab65ce89cdd,1,2,23.28733954564003,0.058421969413757324
B,0a354259149c4930bac9bab65ce89cdd,2,2,23.287326181241255,0.058422137051820755
B,0a354259149c4930bac9bab65ce89cdd,3,2,23.287339976750353,0.05842210352420807
B,0a39c8c2a2df48b6a072da1d9306cf36,1,2,17.44043018863457,0.12818123400211334
B,0a39c8c2a2df48b6a072da1d9306cf36,2,2,17.44043736786342,0.12818112969398499
B,0a39c8c2a2df48b6a072da1d9306cf36,3,2,17.440436919161268,0.12818112969398499
B,0ae2a05bf20c4b028b86c33e26aa9e0c,1,2,18.189251752794945,0.10622585564851761
B,0ae2a05bf20c4b028b86c33e26aa9e0c,2,2,18.189241090048675,0.1062258780002594
B,0ae2a05bf20c4b028b86c33e26aa9e0c,3,2,18.18924055691205,0.10622592270374298
B,0af17e65f26647cc99709f7d15944994,1,2,16.936710554930432,0.10711841285228729
B,0af17e65f26647cc99709f7d15944994,2,2,16.936716947946483,0.10711834579706192
B,0af17e65f26647cc99709f7d15944994,3,2,16.93670895667789,0.10711843520402908
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,1,2,20.82935417554338,0.07864338159561157
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,2,2,20.829368373262056,0.07864319533109665
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,3,2,20.829359071303198,0.07864338159561157
B,0b6168841a3f46bdaa56947d469c79da,1,2,11.733834645926786,0.25785166025161743
B,0b6168841a3f46bdaa56947d469c79da,2,2,11.733836092962399,0.25785166025161743
B,0b6168841a3f46bdaa56947d469c79da,3,2,11.73383657530771,0.25785160064697266
B,0bba5774d2bd40e48a2d246fdd0b92f5,1,2,12.17670782399077,0.1882247030735016
B,0bba5774d2bd40e48a2d246fdd0b92f5,2,2,12.17670782399077,0.1882246881723404
B,0bba5774d2bd40e48a2d246fdd0b92f5,3,2,12.176707556926857,0.18822471797466278
B,0c5eb9cedea94e2180187a07cb661ceb,1,2,9.522664408573352,0.3159528076648712
B,0c5eb9cedea94e2180187a07cb661ceb,2,2,9.522665278258728,0.3159528076648712
B,0c5eb9cedea94e2180187a07cb661ceb,3,2,9.522664118678266,0.315952867269516
B,0c87b9d50c7f4a2292e337ceb54ec36a,1,2,13.317044384042457,0.18872378766536713
B,0c87b9d50c7f4a2292e337ceb54ec36a,2,2,13.317050634642186,0.18872378766536713
B,0c87b9d50c7f4a2292e337ceb54ec36a,3,2,13.317053412689399,0.18872371315956116
B,0cc862bb5d9f41269631ff62504cfdf9,1,2,17.458920546356357,0.12937168776988983
B,0cc862bb5d9f41269631ff62504cfdf9,2,2,17.458918743893218,0.1293717473745346
B,0cc862bb5d9f41269631ff62504cfdf9,3,2,17.458920546356357,0.12937171757221222
B,0e63e1ef419b49278ddc45ec63f69979,1,2,19.271294233508087,0.09566737711429596
B,0e63e1ef419b49278ddc45ec63f69979,2,2,19.271287735696102,0.09566742926836014
B,0e63e1ef419b49278ddc45ec63f69979,3,2,19.27127200419156,0.0956675335764885
B,0e92245b9cac4423810aece64743decd,1,2,14.551992597095868,0.15321588516235352
B,0e92245b9cac4423810aece64743decd,2,2,14.551999057683938,0.15321588516235352
B,0e92245b9cac4423810aece64743decd,3,2,14.552001826510338,0.15321572124958038
B,0f3d54f4b2b74580a2c1891c1116dc5f,1,2,14.979167123907233,0.15916936099529266
B,0f3d54f4b2b74580a2c1891c1116dc5f,2,2,14.97915846805899,0.1591695100069046
B,0f3d54f4b2b74580a2c1891c1116dc5f,3,2,14.979160504727613,0.15916942059993744
B,0f48025ff969419582312f9a02fd7af0,1,2,22.781257576492564,0.06420890986919403
B,0f48025ff969419582312f9a02fd7af0,2,2,22.78182969560005,0.06420423090457916
B,0f48025ff969419582312f9a02fd7af0,3,2,22.781925247986898,0.06420338898897171
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,1,2,21.60819494034151,0.07545309513807297
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,2,2,21.608184689925967,0.07545321434736252
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,3,2,21.608185861400806,0.07545322924852371
B,1175f68a974a45f5b9b6e51c08f1a432,1,2,22.151481730194554,0.06516345590353012
B,1175f68a974a45f5b9b6e51c08f1a432,2,2,22.151482725884044,0.06516347825527191
B,1175f68a974a45f5b9b6e51c08f1a432,3,2,22.151503635416077,0.06516321003437042
B,11940acb7fe34046ae965ed2fc1a3359,1,2,16.12569107248962,0.1561107635498047
B,11940acb7fe34046ae965ed2fc1a3359,2,2,16.125690740989622,0.1561107635498047
B,11940acb7fe34046ae965ed2fc1a3359,3,2,16.125696707993423,0.15611065924167633
B,1199736697cb491a899f77c0b75112dd,1,2,23.903479776144767,0.04855892434716225
B,1199736697cb491a899f77c0b75112dd,2,2,23.903474311086015,0.04855893552303314
B,1199736697cb491a899f77c0b75112dd,3,2,23.903478285673515,0.048558931797742844
B,11b4c003677148478409d6a66a65eb0e,1,2,12.79983075498668,0.1937400996685028
B,11b4c003677148478409d6a66a65eb0e,2,2,12.799829521917514,0.1937401294708252
B,11b4c003677148478409d6a66a65eb0e,3,2,12.79982983018477,0.19374018907546997
B,12aef634af8944ff86f9a967ccb1608b,1,2,7.112715549693601,0.415023535490036
B,12aef634af8944ff86f9a967ccb1608b,2,2,7.112715549693601,0.415023535490036
B,12aef634af8944ff86f9a967ccb1608b,3,2,7.112715549693601,0.415023535490036
B,1397ff3d60e04d9aa7b0524d022cf5cf,1,2,13.41339920859647,0.19095180928707123
B,1397ff3d60e04d9aa7b0524d022cf5cf,2,2,13.415690213088126,0.1909399777650833
B,1397ff3d60e04d9aa7b0524d022cf5cf,3,2,13.413758174713564,0.19101877510547638
B,13c868d7ccfa48288730c0e6334a288c,1,2,18.031124733382182,0.085051029920578
B,13c868d7ccfa48288730c0e6334a288c,2,2,18.031148894998104,0.08505082875490189
B,13c868d7ccfa48288730c0e6334a288c,3,2,18.031132958598043,0.08505114912986755
B,13d4e5021ab84f30afd31f35c213cccb,1,2,9.149073471612965,0.3202064633369446
B,13d4e5021ab84f30afd31f35c213cccb,2,2,9.14907533361396,0.32020634412765503
B,13d4e5021ab84f30afd31f35c213cccb,3,2,9.14907533361396,0.3202064037322998
B,1420fb72273245db90f1e90ab0bc1724,1,2,16.65442623682675,0.10986568033695221
B,1420fb72273245db90f1e90ab0bc1724,2,2,16.65442623682675,0.10986566543579102
B,1420fb72273245db90f1e90ab0bc1724,3,2,16.654439341486828,0.10986554622650146
B,15db5f6f195c4995898af1b0ce431f80,1,2,16.302797954039598,0.10711842030286789
B,15db5f6f195c4995898af1b0ce431f80,2,2,16.302794846357497,0.10711849480867386
B,15db5f6f195c4995898af1b0ce431f80,3,2,16.30278794040523,0.10711859911680222
B,1603ccd8b72e49c1a7074f124b212f0e,1,2,16.2348785466057,0.15345710515975952
B,1603ccd8b72e49c1a7074f124b212f0e,2,2,16.234888744818182,0.153456911444664
B,1603ccd8b72e49c1a7074f124b212f0e,3,2,16.234889424699865,0.15345686674118042
B,16ffa17d84c8467f89403df9ad894301,1,2,8.318861263015247,0.35063958168029785
B,16ffa17d84c8467f89403df9ad894301,2,2,8.318862141877052,0.35063955187797546
B,16ffa17d84c8467f89403df9ad894301,3,2,8.318863020739032,0.3506395220756531
B,17092add79b24457ba29f0b35d660072,1,2,18.26640799586848,0.08638650178909302
B,17092add79b24457ba29f0b35d660072,2,2,18.266389544302477,0.08638659119606018
B,17092add79b24457ba29f0b35d660072,3,2,18.26640473970408,0.08638651669025421
B,179832b0585c415d979f90dced97ae71,1,2,16.68783797159548,0.12410430610179901
B,179832b0585c415d979f90dced97ae71,2,2,16.687840235455646,0.1241043284535408
B,179832b0585c415d979f90dced97ae71,3,2,16.687839103525416,0.12410443276166916
B,17bc5de2691b43cfb873091778a8de52,1,2,14.302388639208681,0.15535815060138702
B,17bc5de2691b43cfb873091778a8de52,2,2,14.302403888585754,0.15535777807235718
B,17bc5de2691b43cfb873091778a8de52,3,2,14.302399531615412,0.1553579568862915
B,18b0f54db566476fb861c8fa187cd8d8,1,2,13.552777924203225,0.15985386073589325
B,18b0f54db566476fb861c8fa187cd8d8,2,2,13.552773524703944,0.15985408425331116
B,18b0f54db566476fb861c8fa187cd8d8,3,2,13.55277242482982,0.15985406935214996
B,1907da7461054e5ba6885302c08c2677,1,2,10.66236481726768,0.2710988223552704
B,1907da7461054e5ba6885302c08c2677,2,2,10.662226878894863,0.27110496163368225
B,1907da7461054e5ba6885302c08c2677,3,2,10.66218316163636,0.27110686898231506
B,191df4fa5f48453d81ede86ed863a3c2,1,2,19.410559877254546,0.09389554709196091
B,191df4fa5f48453d81ede86ed863a3c2,2,2,19.410083524631588,0.0939018502831459
B,191df4fa5f48453d81ede86ed863a3c2,3,2,19.409996310796082,0.09390310198068619
B,193c0e81efc74ed0bd5834586cf3fe8f,1,2,18.637190491760396,0.10003684461116791
B,193c0e81efc74ed0bd5834586cf3fe8f,2,2,18.637192856011474,0.10003678500652313
B,193c0e81efc74ed0bd5834586cf3fe8f,3,2,18.637187240917264,0.1000368744134903
B,195a37929e644c3dbfbe25de252b0969,1,2,14.25343716838725,0.15627078711986542
B,195a37929e644c3dbfbe25de252b0969,2,2,14.253460432316725,0.15627039968967438
B,195a37929e644c3dbfbe25de252b0969,3,2,14.253446646269401,0.15627062320709229
B,1ada36a1a86a4bdaaa106bee7d9ac67d,1,2,15.432549809993496,0.13018794357776642
B,1ada36a1a86a4bdaaa106bee7d9ac67d,2,2,15.432548114404522,0.13018782436847687
B,1ada36a1a86a4bdaaa106bee7d9ac67d,3,2,15.432548114404522,0.1301880180835724
B,1b98302c1ed9406a8343b3d39d6c5095,1,2,18.33840182565411,0.10367005318403244
B,1b98302c1ed9406a8343b3d39d6c5095,2,2,18.338399894474943,0.10367006808519363
B,1b98302c1ed9406a8343b3d39d6c5095,3,2,18.33839548035436,0.10367002338171005
B,1bbd90606751424ca876f2c94e183784,1,2,21.48250042135491,0.07553878426551819
B,1bbd90606751424ca876f2c94e183784,2,2,21.48252204451488,0.07553856074810028
B,1bbd90606751424ca876f2c94e183784,3,2,21.482509525830196,0.07553871721029282
B,1bc61e7f64a54ccc9f3942b874779522,1,2,16.721829688226457,0.12764966487884521
B,1bc61e7f64a54ccc9f3942b874779522,2,2,16.721829688226457,0.1276496946811676
B,1bc61e7f64a54ccc9f3942b874779522,3,2,16.721827026304535,0.1276496946811676
B,1d29f591697e493387d51a116b895934,1,2,14.270899449269628,0.13680988550186157
B,1d29f591697e493387d51a116b895934,2,2,14.27089555633875,0.1368100345134735
B,1d29f591697e493387d51a116b895934,3,2,14.27089685398199,0.1368098258972168
B,1dbcb5f847804c75822615e161505d83,1,2,17.647592293424733,0.11937273293733597
B,1dbcb5f847804c75822615e161505d83,2,2,17.647591352177713,0.11937262862920761
B,1dbcb5f847804c75822615e161505d83,3,2,17.647594175919387,0.11937262862920761
B,1e5929958e9d4fd5b0b8cdeaf2752d01,1,2,17.82222586902137,0.12351677566766739
B,1e5929958e9d4fd5b0b8cdeaf2752d01,2,2,17.822228318688932,0.12351685017347336
B,1e5929958e9d4fd5b0b8cdeaf2752d01,3,2,17.822228318688932,0.12351683527231216
B,1ea9f54daa68475d867243576d94e9b5,1,2,11.254440484500691,0.2355731874704361
B,1ea9f54daa68475d867243576d94e9b5,2,2,11.254420615532474,0.23557384312152863
B,1ea9f54daa68475d867243576d94e9b5,3,2,11.254408089490532,0.23557427525520325
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,1,2,10.22699501174461,0.26848357915878296
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,2,2,10.22699330706075,0.26848357915878296
B,1eeefd2d22dd4b6c8ec6fbfa1f885d01,3,2,10.226998762051451,0.2684834599494934
B,1f6c403e514e4d259ecb329543003c3d,1,2,10.681775210436866,0.2588284909725189
B,1f6c403e514e4d259ecb329543003c3d,2,2,10.681775210436866,0.2588284909725189
B,1f6c403e514e4d259ecb329543003c3d,3,2,10.681774074711967,0.2588284909725189
B,1f899649bb9f4e51a031668b0a97d438,1,2,9.29656732397014,0.2873503267765045
B,1f899649bb9f4e51a031668b0a97d438,2,2,9.296568424726509,0.28735026717185974
B,1f899649bb9f4e51a031668b0a97d438,3,2,9.29656814953739,0.28735026717185974
B,202304220aef4cac84572ec4a072bf68,1,2,10.864155790383059,0.24713049829006195
B,202304220aef4cac84572ec4a072bf68,2,2,10.850342395306221,0.24714305996894836
B,202304220aef4cac84572ec4a072bf68,3,2,10.846538749822837,0.2471407800912857
B,210f600a968c47e4abeed9c8d25f36bd,1,2,16.36204702213995,0.15197904407978058
B,210f600a968c47e4abeed9c8d25f36bd,2,2,16.36204597201654,0.15197904407978058
B,210f600a968c47e4abeed9c8d25f36bd,3,2,16.36204702213995,0.15197904407978058
B,21228b0cf30745efbf0842c86f34e584,1,2,6.598945505562912,0.4039803445339203
B,21228b0cf30745efbf0842c86f34e584,2,2,6.598946688492855,0.4039802551269531
B,21228b0cf30745efbf0842c86f34e584,3,2,6.598945505562912,0.4039802849292755
B,2242ba8057ed45c998208ca71cd13b3e,1,2,19.61143147504527,0.08918211609125137
B,2242ba8057ed45c998208ca71cd13b3e,2,2,19.61143147504527,0.08918214589357376
B,2242ba8057ed45c998208ca71cd13b3e,3,2,19.61143036549039,0.08918211609125137
B,229df31da28c4d3390d6ae1fef2867e0,1,2,6.547460852936214,0.4627302289009094
B,229df31da28c4d3390d6ae1fef2867e0,2,2,6.547461145183525,0.4627302289009094
B,229df31da28c4d3390d6ae1fef2867e0,3,2,6.547461729678207,0.46273013949394226
B,22a62914e48948cbb93a08364e3d650c,1,2,16.486346836354077,0.14177533984184265
B,22a62914e48948cbb93a08364e3d650c,2,2,16.485799360040193,0.14177288115024567
B,22a62914e48948cbb93a08364e3d650c,3,2,16.48632918636999,0.14175726473331451
B,2408f7b6d1d64b9ca70b14a84dee8d84,1,2,15.633479673059563,0.12472633272409439
B,2408f7b6d1d64b9ca70b14a84dee8d84,2,2,15.633486776586,0.12472604215145111
B,2408f7b6d1d64b9ca70b14a84dee8d84,3,2,15.633486480605502,0.12472598999738693
B,24a0d4520d444db7980f3737950f2a5c,1,2,8.535492012096942,0.3345429301261902
B,24a0d4520d444db7980f3737950f2a5c,2,2,8.535492935909087,0.3345429003238678
