scene,N,subset,pixel_seed,cheap_info
A_cylinder,5,"4,20,21,26,30",1354085835,-6.091255877364811
A_cylinder,5,"1,12,20,23,27",668487651,-6.878148627726028
A_cylinder,5,"2,5,21,26,27",1933332741,-5.982004289498193
A_cylinder,5,"9,10,15,27,31",1097127174,-6.3967451449315975
A_cylinder,5,"4,6,12,20,30",954678064,-8.112997904868775
A_cylinder,5,"2,23,24,30,31",722344336,-6.50761797600879
A_cylinder,5,"6,12,13,16,25",367467802,-5.981856719575317
A_cylinder,5,"2,11,12,21,26",1438758087,-6.099389219637455
A_cylinder,5,"7,9,25,28,29",681537351,-6.477373609757166
A_cylinder,5,"0,11,12,25,31",1367214078,-5.870474323573967
A_cylinder,5,"11,17,18,24,26",1585001919,-6.153357459448139
A_cylinder,5,"5,15,18,24,29",410382635,-5.9891674704091225
A_cylinder,5,"2,10,11,20,25",1278816058,-6.226540474147956
A_cylinder,5,"16,19,21,25,31",752745173,-6.13789724232232
A_cylinder,5,"5,16,17,20,21",212000044,-5.970494290493222
A_cylinder,5,"4,7,13,26,30",282891615,-5.9559620406382345
A_cylinder,5,"5,19,23,30,31",1461882763,-6.094861413706575
A_cylinder,5,"5,12,13,19,24",1972081855,-5.93610963205549
A_cylinder,5,"2,12,18,20,30",84935767,-6.215229607850152
A_cylinder,5,"9,12,23,24,30",649383260,-6.552645730804523
A_cylinder,5,"1,3,21,27,31",894122185,-6.070179540344104
A_cylinder,5,"1,4,14,28,30",636732924,-7.750068075368657
A_cylinder,5,"2,13,15,24,27",1645543546,-6.0508083865061675
A_cylinder,5,"8,9,14,27,28",776547889,-5.952117748265181
A_cylinder,5,"6,19,25,26,31",1821298827,-6.400141887131686
A_cylinder,5,"6,7,18,19,26",204388332,-6.159101924286787
A_cylinder,5,"5,16,20,22,28",1173983317,-5.969563349215535
A_cylinder,5,"6,7,24,27,30",537649644,-6.805589524536585
A_cylinder,5,"3,5,17,26,29",1278628085,-5.969346570690732
A_cylinder,5,"3,8,12,23,24",1520166918,-5.9427976836002925
A_cylinder,5,"2,11,13,17,24",2042592644,-6.010447235377406
A_cylinder,5,"0,2,14,19,22",475945685,-5.868486740487823
A_cylinder,5,"3,4,8,23,24",660717157,-5.956794333399117
A_cylinder,5,"1,5,6,14,18",1850082664,-5.852135011453526
A_cylinder,5,"4,6,15,21,22",1830237066,-6.137187691650155
A_cylinder,5,"1,15,19,27,31",998950010,-6.835333986990964
A_cylinder,5,"1,12,17,28,31",1807528956,-6.889218946759598
A_cylinder,5,"0,4,17,29,31",1743753473,-5.885381248568885
A_cylinder,5,"8,18,22,25,31",840522723,-5.98977686997592
A_cylinder,5,"2,9,15,28,29",1030512986,-6.491996259018988
A_cylinder,5,"2,9,18,29,31",853103094,-6.198222795688405
A_cylinder,5,"1,9,18,22,26",1828603045,-6.141683483499737
A_cylinder,5,"3,10,12,14,27",163814172,-6.025773826589501
A_cylinder,5,"4,16,22,24,31",1454971564,-6.180018430651555
A_cylinder,5,"3,10,12,14,21",1960137323,-5.980208444288286
A_cylinder,5,"5,13,17,18,20",6698651,-5.9231242920256175
A_cylinder,5,"2,6,17,23,28",199143170,-6.679111506344982
A_cylinder,5,"9,16,19,24,29",1687092592,-6.186301767908281
A_cylinder,5,"13,21,24,26,31",2075315723,-6.062835641857326
A_cylinder,5,"6,17,19,25,31",100081134,-6.673763590472996
A_cylinder,5,"8,9,19,25,29",1230946048,-5.973246185610786
A_cylinder,5,"11,15,20,22,30",853171235,-6.727806422458831
A_cylinder,5,"2,9,16,20,29",1545533633,-6.061760441280474
A_cylinder,5,"1,4,7,14,30",810435323,-8.53800966549932
A_cylinder,5,"15,18,21,24,30",536055185,-6.148310365244081
A_cylinder,5,"13,14,21,26,31",246330643,-6.041411834154071
A_cylinder,5,"0,2,5,12,23",569479140,-5.851427890569116
A_cylinder,5,"6,18,20,21,26",64597194,-6.132441481645813
A_cylinder,5,"1,12,20,27,31",367606159,-6.884575692715181
A_cylinder,5,"3,6,7,21,31",1777263397,-6.028934921816557
A_cylinder,5,"6,10,13,21,22",1818694991,-5.96762551806003
A_cylinder,5,"0,4,11,12,30",1159708618,-5.840176204898231
A_cylinder,5,"4,6,17,29,30",1378307964,-6.424143501570599
A_cylinder,5,"3,16,26,28,31",1992339610,-6.087162390717434
A_cylinder,5,"2,23,25,28,29",1677854690,-6.509205005748656
A_cylinder,5,"0,8,16,25,31",468002203,-5.896134362863577
A_cylinder,5,"5,11,14,24,31",915061440,-6.017734681990958
A_cylinder,5,"5,10,17,21,26",339892822,-5.943373161326511
A_cylinder,5,"4,14,16,19,30",404235052,-6.103594952773473
A_cylinder,5,"14,17,19,25,31",61119150,-6.725071285965555
A_cylinder,5,"4,9,10,19,21",289472669,-6.036034119470616
A_cylinder,5,"0,9,15,17,24",1379347187,-5.858610046774066
A_cylinder,5,"1,5,10,20,26",1169806169,-5.9579877767741225
A_cylinder,5,"6,8,10,19,27",1749544079,-5.995736440544559
A_cylinder,5,"0,16,19,25,29",1494537129,-5.918325642400812
A_cylinder,5,"9,13,18,22,28",900719149,-6.031086439722524
A_cylinder,5,"0,5,16,28,31",1355028178,-5.894292300409289
A_cylinder,5,"0,8,16,19,25",1040675469,-5.878739495035876
A_cylinder,5,"2,4,6,16,29",1521818377,-6.1276223301619135
A_cylinder,5,"6,8,21,23,24",283083416,-5.982579059504416
A_cylinder,5,"3,5,10,21,26",1215876517,-5.967309578224674
A_cylinder,5,"0,2,9,22,26",158527545,-5.8556877855274
A_cylinder,5,"8,10,15,29,30",1785238917,-6.002566669012271
A_cylinder,5,"0,13,19,23,30",581450336,-5.895562149612639
A_cylinder,5,"1,10,12,19,23",1846412583,-6.298436977722478
A_cylinder,5,"0,5,13,26,31",891357358,-5.912316074963189
A_cylinder,5,"0,6,14,21,22",1905774636,-5.8907631363979345
A_cylinder,5,"0,4,8,10,11",1044937261,-5.862340356456192
A_cylinder,5,"0,16,17,23,24",485280598,-5.905604085032359
A_cylinder,5,"1,10,14,17,25",1997495229,-6.258162605366427
A_cylinder,5,"7,10,11,27,31",279079662,-6.296779716484395
A_cylinder,5,"2,8,10,19,23",1042370060,-5.978925782348133
A_cylinder,5,"1,11,15,25,29",612000805,-6.440173856437279
A_cylinder,5,"4,16,22,26,27",28247793,-6.094474352004947
A_cylinder,5,"1,2,6,21,27",840029373,-6.155536064367276
A_cylinder,5,"2,5,14,19,20",922193145,-5.9639587478444485
A_cylinder,5,"1,6,13,20,24",1208345306,-5.976010323867415
A_cylinder,5,"5,6,20,21,28",1673317007,-5.993068767724847
A_cylinder,5,"6,13,18,25,31",1306762449,-6.028544110864099
A_cylinder,5,"0,14,15,23,25",201349005,-5.904602526460176
A_cylinder,5,"1,6,9,19,23",956210134,-6.709063086198439
A_cylinder,5,"4,6,10,11,25",2113962255,-6.242796872012618
A_cylinder,5,"8,9,10,22,28",1556064228,-5.913462659516394
A_cylinder,5,"3,8,22,23,24",1575156372,-5.9465095831624595
A_cylinder,5,"1,12,13,15,26",1475176989,-5.993026851368884
A_cylinder,5,"5,12,13,19,30",495623450,-5.899788895201527
A_cylinder,5,"0,5,13,23,29",2105285548,-5.891965763479246
A_cylinder,5,"3,7,10,15,21",966701700,-6.022689064640499
A_cylinder,5,"1,9,15,20,30",1935936322,-7.3213250950311
A_cylinder,5,"14,24,26,28,30",46354933,-6.5163312477876945
A_cylinder,5,"2,12,22,26,29",1511801582,-6.336587662220554
A_cylinder,5,"1,13,21,22,28",689709395,-5.982381271411902
A_cylinder,5,"1,7,12,16,28",745117461,-6.129225314260786
A_cylinder,5,"5,6,11,13,27",824821646,-5.928892502807677
A_cylinder,5,"4,5,6,20,28",1942511860,-5.908566803250808
A_cylinder,5,"8,15,19,24,31",2056710199,-6.023276905200058
A_cylinder,5,"0,8,19,22,27",1865215103,-5.86820866136092
A_cylinder,5,"8,10,17,18,22",1048178928,-5.913597664434663
A_cylinder,5,"8,10,12,16,27",1085392985,-5.9569749725596175
A_cylinder,5,"4,8,15,22,28",26891343,-5.9639802586303
A_cylinder,5,"1,2,10,14,25",1133929053,-6.187449610209503
A_cylinder,5,"9,10,21,27,29",815290269,-6.097685153608555
A_cylinder,5,"4,8,10,14,21",1187457373,-5.918658137532238
A_cylinder,5,"6,8,26,27,31",611066512,-5.998116985656357
A_cylinder,5,"2,13,18,20,31",1048506250,-6.015113401880052
A_cylinder,5,"1,7,15,17,27",1917939506,-7.627155180859742
A_cylinder,5,"0,2,11,17,28",529927242,-5.856157399277844
A_cylinder,5,"7,17,18,28,31",442155892,-6.2458786940391455
A_cylinder,5,"5,11,14,18,20",265320505,-5.962886915095633
A_cylinder,5,"4,7,14,17,24",786208231,-6.5300524160212206
A_cylinder,5,"1,12,23,26,29",2092608743,-6.23784761112031
A_cylinder,5,"7,20,22,25,28",287920984,-7.3467543587101405
A_cylinder,5,"4,5,6,18,20",833574153,-5.926692899024809
A_cylinder,5,"4,8,20,23,25",2117602321,-5.969371827476908
A_cylinder,5,"9,10,12,15,19",254502836,-6.268444694238535
A_cylinder,5,"7,12,15,20,28",1398033118,-7.522409183134649
A_cylinder,5,"6,9,10,22,29",453862586,-6.195437480130551
A_cylinder,5,"5,8,10,15,30",1117374566,-5.904680627167565
A_cylinder,5,"1,2,18,20,22",976898888,-6.18398096289325
A_cylinder,5,"5,7,18,20,28",1683038665,-6.026595895564067
A_cylinder,5,"0,2,7,9,12",551676006,-5.833466548770088
A_cylinder,5,"5,6,20,28,31",1245671902,-6.030066522451616
A_cylinder,5,"8,13,17,19,24",80714772,-5.927654029694562
A_cylinder,5,"5,14,15,16,21",1586920207,-5.955594296892074
A_cylinder,5,"1,20,23,25,28",1716341553,-7.012267798513735
A_cylinder,5,"19,22,25,29,30",1451638197,-6.677000468257105
A_cylinder,5,"0,4,6,14,24",1952506637,-5.859772732416682
A_cylinder,5,"7,18,19,22,31",1804365960,-6.3231047769107285
A_cylinder,5,"3,5,6,11,25",617365859,-5.897749859228384
A_cylinder,5,"3,5,8,9,19",1182830183,-5.884198708523722
A_cylinder,5,"15,22,24,28,30",1583841660,-6.700718337719313
A_cylinder,5,"0,1,3,17,18",350581327,-5.85485103209723
A_cylinder,5,"12,18,19,23,28",2032218407,-6.2491987377111125
A_cylinder,5,"9,15,16,25,29",1719313847,-6.17448623441536
A_cylinder,5,"0,4,8,10,21",1577146089,-5.8750030369522905
A_cylinder,5,"8,10,17,22,29",170313939,-5.969133843646304
A_cylinder,5,"5,12,14,19,26",518980907,-5.967954096420348
A_cylinder,5,"4,8,27,28,31",1392577796,-6.026362614636913
A_cylinder,5,"4,5,6,7,26",990215883,-5.94281640737755
A_cylinder,5,"9,19,25,29,30",1832187868,-6.5709502708522205
A_cylinder,5,"13,14,17,27,28",1105659750,-5.972376128898733
A_cylinder,5,"0,4,9,26,30",322481924,-5.86793779685518
A_cylinder,5,"25,26,27,28,29",321873955,-6.424466078647378
A_cylinder,5,"10,22,27,28,30",138086427,-6.4786478175863955
A_cylinder,5,"1,7,8,13,18",2004065888,-5.950151390701944
A_cylinder,5,"0,9,12,14,31",1845546303,-5.870036572704909
A_cylinder,5,"10,16,17,18,26",1497605085,-6.106215683729671
A_cylinder,5,"0,2,14,23,31",375681112,-5.909258938120682
A_cylinder,5,"0,4,6,26,28",882100505,-5.888712224402544
A_cylinder,5,"6,16,29,30,31",973527291,-6.169806411788048
A_cylinder,5,"10,11,20,21,28",85826553,-6.158063333847381
A_cylinder,5,"9,12,13,17,31",1267948477,-6.005519842899558
A_cylinder,5,"0,17,18,20,23",1830554769,-5.887568924579338
A_cylinder,5,"2,14,19,27,29",1086119214,-6.4826570628158136
A_cylinder,5,"0,11,12,15,20",2114546576,-5.857550914769615
A_cylinder,5,"2,16,19,22,28",1956771286,-6.188389536864326
A_cylinder,5,"2,5,15,20,31",1630080515,-6.004233852010642
A_cylinder,5,"2,5,13,22,28",846166749,-5.92271829977047
A_cylinder,5,"6,8,20,23,24",597844448,-5.984667965838469
A_cylinder,5,"0,1,4,14,26",881490488,-5.864221252393691
A_cylinder,5,"0,13,20,26,28",1407313917,-5.926033898880584
A_cylinder,5,"0,2,24,28,30",1527769638,-5.918551781727382
A_cylinder,5,"15,16,22,26,27",1639957734,-6.223220062104844
A_cylinder,5,"12,17,20,23,24",812995375,-6.596559049525857
A_cylinder,5,"11,15,19,20,25",2010365051,-6.607275133166484
A_cylinder,5,"3,5,7,8,28",1879595437,-5.90834562456326
A_cylinder,5,"4,23,24,30,31",1094809080,-6.479754897869641
A_cylinder,5,"0,9,14,15,24",928176156,-5.867986263769303
A_cylinder,5,"8,12,15,25,29",325082399,-5.989991535455045
A_cylinder,5,"22,23,26,28,29",1988458224,-6.288462829911134
A_cylinder,5,"3,4,21,26,27",1889466613,-6.089286417724858
A_cylinder,5,"5,6,10,27,29",1896683543,-5.965017997849018
A_cylinder,5,"5,6,9,10,29",1093110931,-5.9432879195576644
A_cylinder,5,"3,9,13,16,17",1367558852,-5.915694935276231
A_cylinder,5,"4,20,24,27,29",791416460,-6.376266258674734
A_cylinder,5,"1,10,17,22,24",1109282456,-6.230025902844207
A_cylinder,5,"3,8,19,20,25",1871415602,-5.939390340068659
A_cylinder,5,"8,11,22,24,26",1881376853,-5.982771920379375
A_cylinder,5,"1,9,14,26,27",1604325618,-6.348094161568153
A_cylinder,5,"4,10,12,16,29",232032392,-6.078686995149479
A_cylinder,5,"0,7,9,22,24",2143696356,-5.862967486219548
A_cylinder,5,"12,16,19,25,27",1003965344,-6.168049053080244
A_cylinder,5,"5,12,13,28,29",1710908181,-5.93623065736497
A_cylinder,5,"2,14,19,23,26",364021061,-6.345432867371174
A_cylinder,5,"1,16,19,24,31",309699970,-6.181993271839453
A_cylinder,5,"4,7,11,17,21",1946741761,-6.03068549162537
A_cylinder,5,"5,7,9,16,30",2029816084,-5.941710584670985
A_cylinder,5,"9,14,18,23,24",889475444,-6.196404611236289
A_cylinder,5,"7,10,18,20,22",1941904105,-6.173473501550005
A_cylinder,5,"4,10,14,16,24",1349096755,-6.095691552543225
A_cylinder,5,"0,2,12,22,23",592688130,-5.851415480355836
A_cylinder,5,"7,10,16,18,20",321316317,-6.072014113305324
A_cylinder,5,"10,12,20,29,31",2094632052,-6.302533235811734
A_cylinder,5,"3,5,11,22,28",1227317042,-5.936351202183568
A_cylinder,5,"1,5,8,18,31",1031588480,-5.9480669440454905
A_cylinder,5,"0,2,9,13,27",1953751470,-5.858834675203913
A_cylinder,5,"15,16,19,22,25",407407087,-6.242843879435902
A_cylinder,5,"5,8,20,25,30",2108427632,-5.922342535199568
A_cylinder,5,"11,12,18,29,31",1420651929,-6.240326631208151
A_cylinder,5,"10,12,17,20,29",2112947333,-6.205132609496306
A_cylinder,5,"1,8,19,25,26",1403098372,-5.971418879976858
A_cylinder,5,"4,14,24,26,31",281834002,-6.357549174894414
A_cylinder,5,"6,8,20,25,28",1028656028,-5.9045236354108495
A_cylinder,5,"1,8,10,11,13",1275574793,-5.930717682722521
A_cylinder,5,"5,7,12,15,20",835630225,-5.9252809835747025
A_cylinder,5,"2,3,11,13,28",100983403,-5.950468320220869
A_cylinder,5,"4,5,17,20,23",2116081986,-5.940633754185921
A_cylinder,5,"9,10,11,22,25",216565101,-6.2237274277451435
A_cylinder,5,"2,4,11,17,18",1870229620,-6.0989902750305856
A_cylinder,5,"0,8,13,17,23",884380955,-5.867969603997031
A_cylinder,5,"2,4,9,16,29",1109150809,-6.118298766033363
A_cylinder,5,"0,5,7,10,19",935799063,-5.867463686180685
A_cylinder,5,"7,11,19,26,31",43311135,-6.327818495702162
A_cylinder,5,"18,25,27,28,29",1610771393,-6.289674456640868
A_cylinder,5,"1,6,7,24,30",1731767720,-6.473781650407918
A_cylinder,5,"3,4,15,21,30",1139666801,-6.024766807187147
A_cylinder,5,"9,15,19,26,30",468239402,-6.443142049121788
A_cylinder,5,"1,8,11,18,20",1063990823,-5.946175163831339
A_cylinder,5,"1,2,9,18,28",11218561,-6.139600630130763
A_cylinder,5,"2,4,5,18,22",1356329935,-5.8835810934846595
A_cylinder,5,"8,16,20,24,27",652732480,-5.986471038057305
A_cylinder,5,"8,19,21,26,27",1540497517,-6.045433894248783
A_cylinder,5,"1,8,22,27,28",1604846906,-5.930779606069336
A_cylinder,5,"6,17,24,25,28",815043356,-6.7044152615762815
A_cylinder,5,"0,12,26,29,31",385499762,-5.925968419829215
A_cylinder,5,"1,23,25,29,30",825554382,-6.566600407670962
A_cylinder,5,"0,4,9,10,27",764696830,-5.840065250250486
A_cylinder,5,"1,4,11,28,31",1736330350,-6.422817734605283
A_cylinder,5,"1,2,3,8,28",1386962221,-5.915713969463122
A_cylinder,5,"7,8,26,29,30",1436291236,-6.054604167036611
A_cylinder,5,"3,7,15,19,30",1883131048,-6.138389974540593
A_cylinder,5,"8,13,14,21,29",961139535,-5.977393553145932
A_cylinder,5,"6,11,21,22,30",1916075272,-6.140582451285665
A_cylinder,5,"7,17,19,23,28",395575249,-6.874731591655537
A_cylinder,5,"2,13,15,27,31",419448304,-6.0588080792553
A_cylinder,5,"6,12,13,17,31",1643106642,-5.986404882970534
A_cylinder,5,"9,14,16,18,26",1676113282,-6.071957854204235
A_cylinder,5,"6,9,10,11,22",1706161774,-6.17367201207932
A_cylinder,5,"11,12,14,28,30",914040906,-6.666042668001795
A_cylinder,5,"0,1,2,26,31",755555021,-5.920901153203387
A_cylinder,5,"2,11,15,21,31",1796130017,-6.145459407951299
A_cylinder,5,"7,21,22,25,27",343884465,-6.139219997218401
A_cylinder,5,"3,8,20,21,31",1391935572,-5.939729042605172
A_cylinder,5,"4,16,24,27,31",493162193,-6.243397758250575
A_cylinder,5,"13,18,23,26,29",1085697227,-6.0852171770533365
A_cylinder,5,"4,9,17,27,28",1925951934,-7.252736042954304
A_cylinder,5,"0,15,16,19,29",37834143,-5.91578603349282
A_cylinder,5,"1,2,4,15,24",1866557100,-6.3913426332411225
A_cylinder,5,"5,17,18,21,30",50965865,-5.948651847194174
A_cylinder,5,"1,5,11,27,31",1254373238,-5.969106147408465
A_cylinder,5,"0,7,12,17,23",1719545027,-5.858012272067841
A_cylinder,5,"0,12,18,21,27",1050540694,-5.907377663099677
A_cylinder,5,"0,7,10,11,23",655542988,-5.882165480913259
A_cylinder,5,"4,6,14,18,25",1320835414,-6.19765490383706
A_cylinder,5,"3,8,17,19,20",1784122286,-5.903214337453477
A_cylinder,5,"7,20,21,22,29",6010548,-6.1668837632251075
A_cylinder,5,"7,9,15,22,28",1393289161,-7.451345483855125
A_cylinder,5,"0,13,18,21,27",1925409444,-5.906880974972278
A_cylinder,5,"3,16,18,20,30",2104742674,-6.047661125294879
A_cylinder,5,"1,2,5,10,30",964995516,-5.943344553678748
A_cylinder,5,"2,9,11,14,24",283316341,-6.296862887905878
A_cylinder,5,"0,7,12,23,31",400941920,-5.8965207206367
A_cylinder,5,"0,1,4,14,18",475233790,-5.86744048644887
A_cylinder,5,"2,25,28,29,30",307561684,-6.474796748605839
A_cylinder,5,"8,9,13,14,26",1208657083,-5.94805131772312
A_cylinder,5,"8,11,18,25,27",878526372,-5.987606946301448
A_cylinder,5,"9,15,22,24,30",5202558,-6.745420421818045
A_cylinder,5,"2,4,17,20,29",1073204474,-6.280410932678021
A_cylinder,5,"12,13,19,24,30",1611037433,-6.088365042835263
A_cylinder,5,"10,12,18,20,27",1727175452,-6.14394660196553
A_cylinder,5,"1,14,16,18,20",466124500,-6.078611808380291
A_cylinder,5,"1,5,11,12,30",538624672,-5.923533843899981
A_cylinder,5,"1,8,15,17,23",506303138,-5.945371960156321
A_cylinder,5,"1,5,6,20,29",513755163,-5.91337192649236
A_cylinder,5,"6,11,17,19,23",65398950,-6.486608056890562
A_cylinder,5,"10,12,17,24,28",914812056,-6.390070320528294
A_cylinder,5,"2,7,16,22,30",1512019352,-6.154165278587616
A_cylinder,5,"8,10,14,23,30",1874754948,-6.001241388442103
A_cylinder,5,"1,4,5,9,14",383301345,-5.867093365123499
A_cylinder,5,"7,13,24,28,30",428401662,-5.989341592467921
A_cylinder,5,"3,4,20,26,29",1123133587,-6.083971943131909
A_cylinder,5,"1,14,16,20,29",31520796,-6.103393898882417
A_cylinder,5,"2,3,9,21,30",2050811574,-5.963771982688357
A_cylinder,5,"0,11,15,16,28",245097841,-5.891436143049916
A_cylinder,5,"0,15,24,29,31",1905220621,-5.957078879552198
A_cylinder,5,"12,15,16,19,25",319408293,-6.212770190756677
A_cylinder,5,"11,14,18,20,27",1360320541,-6.21309715477786
A_cylinder,5,"4,13,15,25,26",1205628671,-6.031777963266544
A_cylinder,5,"4,8,16,21,24",1862772977,-5.973103632960561
A_cylinder,5,"2,3,8,15,23",935339069,-5.942602332638547
A_cylinder,5,"10,14,24,29,30",1646988557,-6.2460352362563345
A_cylinder,5,"6,10,12,23,31",1535309281,-6.311456612937826
A_cylinder,5,"13,18,28,30,31",25917675,-6.080813820587417
A_cylinder,5,"6,12,15,24,27",1994685908,-6.706113730863265
A_cylinder,5,"3,8,17,18,27",1385454205,-5.925196281738723
A_cylinder,5,"7,16,21,25,27",1217797659,-6.155250216019516
A_cylinder,5,"2,9,11,13,14",508982055,-5.970717869713026
A_cylinder,5,"5,8,9,15,18",752680161,-5.921852150182312
A_cylinder,5,"2,6,13,21,23",295154589,-6.0054955264379055
A_cylinder,5,"0,12,20,22,27",1110259518,-5.818119256989253
A_cylinder,5,"5,14,19,26,29",1665519039,-6.042822789086939
A_cylinder,5,"1,9,18,19,25",1860325465,-6.149109508670362
A_cylinder,5,"19,20,28,29,31",847414350,-6.575497263289041
A_cylinder,5,"5,6,11,23,24",872838293,-5.969044176447192
A_cylinder,5,"3,4,12,16,27",396926300,-6.011793232008361
A_cylinder,5,"9,11,21,25,29",732826536,-6.107132454017142
A_cylinder,5,"6,8,10,16,26",389786754,-5.968021784169448
A_cylinder,5,"7,13,25,28,30",2095719491,-6.017786785312965
A_cylinder,5,"9,10,20,21,23",1298189745,-6.071761145820105
A_cylinder,5,"1,3,4,8,25",304358307,-5.890038020050978
A_cylinder,5,"7,15,18,22,29",1496829303,-6.234712524773003
A_cylinder,5,"7,9,11,18,28",959754319,-6.17424720116029
A_cylinder,5,"0,14,26,28,30",1452368355,-5.93318645322251
A_cylinder,5,"2,18,19,23,28",1711414344,-6.296300679326371
A_cylinder,5,"9,10,13,28,29",54877422,-6.022820798509703
A_cylinder,5,"3,7,9,13,23",1328987557,-5.952999034834359
A_cylinder,5,"0,2,12,20,22",672207523,-5.841833844376916
A_cylinder,5,"3,18,21,24,30",120032422,-6.017353629151034
A_cylinder,5,"1,5,13,20,30",1216759071,-5.923641404537368
A_cylinder,5,"4,5,10,11,17",417476050,-5.90518417003786
A_cylinder,5,"6,11,21,23,25",738095209,-6.174383416698228
A_cylinder,5,"9,13,19,21,22",1005744344,-6.011819892588317
A_cylinder,5,"12,13,25,27,28",1409541629,-5.974107544044589
A_cylinder,5,"2,5,15,24,28",1506259281,-5.987730945745304
A_cylinder,5,"0,7,16,17,26",1247995299,-5.901486897097411
A_cylinder,5,"0,1,3,11,21",735760497,-5.894520114396703
A_cylinder,5,"1,4,8,15,26",436823697,-5.967112491481648
A_cylinder,5,"7,14,15,30,31",2097968238,-6.9795611449556825
A_cylinder,5,"11,14,25,26,27",1956921122,-6.267872948881288
A_cylinder,5,"3,12,20,25,29",2092417925,-6.1034881796250255
A_cylinder,5,"6,14,20,28,31",410559572,-6.821560839168031
A_cylinder,5,"2,13,14,17,24",1083855489,-5.972210605830625
A_cylinder,5,"0,16,17,20,23",1815773881,-5.8877042635178585
A_cylinder,5,"2,14,19,23,31",1753205784,-6.725392947771362
A_cylinder,5,"1,5,19,24,31",1013962755,-6.00970964539667
A_cylinder,5,"1,14,21,25,29",9399949,-6.137649941771608
A_cylinder,5,"1,5,14,27,28",805542731,-5.936318801847349
A_cylinder,5,"4,7,11,14,23",122262382,-6.3872563865649985
A_cylinder,5,"6,10,18,28,29",1378679860,-6.233396366462283
A_cylinder,5,"7,13,14,18,28",175517281,-5.9491013080288395
A_cylinder,5,"13,14,18,23,27",1538269613,-6.015969184473361
A_cylinder,5,"2,3,6,18,24",1662435302,-6.047728762252366
A_cylinder,5,"6,7,16,22,31",1050688831,-6.175628154968448
A_cylinder,5,"0,1,5,9,12",2093044391,-5.855428981111279
A_cylinder,5,"3,5,21,22,30",878414858,-5.923297707042865
A_cylinder,5,"3,6,7,19,31",554418482,-6.129600704131574
A_cylinder,5,"13,21,22,24,27",772854525,-6.054685412040206
A_cylinder,5,"5,7,9,19,22",36337203,-5.9368423791564
A_cylinder,5,"6,16,18,30,31",747577917,-6.053547506113642
A_cylinder,5,"4,6,8,19,24",703735731,-5.972182676525722
A_cylinder,5,"12,14,18,25,29",680278177,-6.196661507815321
A_cylinder,5,"5,6,10,17,23",123383410,-5.926600487579253
A_cylinder,5,"17,20,22,25,26",589597307,-6.377664099269973
A_cylinder,5,"4,12,14,21,22",2070311152,-6.099262374504768
A_prism16,3,"11,21,30",295068208,-6.132075030959696
A_prism16,3,"0,18,22",684676270,-5.8102839110639115
A_prism16,3,"14,17,28",2099303676,-6.696453864254018
A_prism16,3,"17,25,30",63534706,-8.100447105340496
A_prism16,3,"11,25,26",1108170921,-6.288003808274428
A_prism16,3,"2,11,27",804498010,-6.372524732501216
A_prism16,3,"15,25,29",624728661,-6.5892989162797
A_prism16,3,"0,15,25",1255076726,-5.88667607293563
A_prism16,3,"1,10,14",910833151,-6.0603497186807775
A_prism16,3,"2,11,17",652465272,-6.222997406234372
A_prism16,3,"11,17,19",1513004276,-6.406845513450654
A_prism16,3,"5,7,27",1059089957,-5.898200370934442
A_prism16,3,"3,4,23",974736029,-5.947460013499581
A_prism16,3,"3,16,31",1743651648,-6.119160276493901
A_prism16,3,"1,8,25",1205654256,-5.884230534079664
A_prism16,3,"6,11,16",1902774362,-6.042845060729011
A_prism16,3,"16,23,25",1694286301,-6.086197095700438
A_prism16,3,"1,2,25",1783744477,-6.666491726133797
A_prism16,3,"12,15,31",1708017902,-6.731212551989635
A_prism16,3,"7,12,24",36082740,-6.5437118428538845
A_prism16,3,"9,12,20",750968716,-8.54347207596553
A_prism16,3,"4,19,21",618417584,-6.01482512554238
A_prism16,3,"2,13,18",663885995,-5.990844616005122
A_prism16,3,"2,3,15",1873310906,-5.979476239275218
A_prism16,3,"6,22,31",709637652,-6.681719553640696
A_prism16,3,"8,14,21",1967293213,-5.916529295176846
A_prism16,3,"16,17,24",896117759,-6.10015375158457
A_prism16,3,"9,26,30",773705257,-6.233029722360076
A_prism16,3,"9,25,26",1926901696,-6.2672757249750894
A_prism16,3,"4,7,20",635812738,-8.233963270752222
A_prism16,3,"1,24,25",1585320775,-6.402989366884535
A_prism16,3,"8,14,17",800260205,-5.883592905887735
A_prism16,3,"0,1,17",2123998134,-5.822704849384597
A_prism16,3,"6,25,30",699596660,-7.7246752447947244
A_prism16,3,"11,15,23",892611820,-6.607454464625223
A_prism16,3,"3,9,27",1517066458,-5.968239299286139
A_prism16,3,"12,13,26",1346947283,-5.904134423030655
A_prism16,3,"6,10,16",1582732035,-6.0695315740401865
A_prism16,3,"1,3,15",718084196,-5.951378180901115
A_prism16,3,"18,22,26",701299542,-6.088632118744417
A_prism16,3,"5,19,27",1461514303,-5.9246189044621635
A_prism16,3,"7,17,29",587648786,-6.336091688782891
A_prism16,3,"7,11,18",1620821168,-6.202948535300526
A_prism16,3,"13,16,19",1013491159,-5.937328583147401
A_prism16,3,"15,20,28",2126819494,-7.662245685949396
A_prism16,3,"12,18,26",850821629,-6.156434008026945
A_prism16,3,"5,24,31",1609312928,-5.971715651240659
A_prism16,3,"12,13,27",1304861543,-5.904165533019846
