scene,N,subset,pixel_seed,information,reconstruction_error,final_objective,grad_norm,proj_grad_norm,success,converged,iters
A_prism32,5,"5,14,15,17,23",1173498263,-7.077832711551435,0.006178632844239473,7.234201621031389e-05,0.00030724425604536837,2.0908217430114746,0,0,1800
A_prism32,5,"3,8,14,20,30",1735561990,-7.0252048164446474,0.004726620391011238,7.412436389131472e-05,0.00032270671028896097,2.232469320297241,0,0,1800
A_prism32,5,"3,9,10,12,16",25730384,-7.0970128869281135,0.005963863804936409,7.824986096238717e-05,0.0002978306472572005,1.86324942111969,0,0,1800
A_prism32,5,"0,6,7,15,30",1099829232,-6.987628658135641,0.004851502366364002,6.672192830592394e-05,0.0003224501880469756,2.4645652770996094,0,0,1800
A_prism32,5,"0,5,23,27,31",1620917261,-7.010110916014808,0.009792291559278965,9.015663817990571e-05,0.0003064587752460174,1.8172484636306763,0,0,1800
A_prism32,5,"0,3,9,19,26",1595853787,-6.9904438766,0.006912050303071737,8.424062980338931e-05,0.000309598438571542,1.914035439491272,0,0,1800
A_prism32,5,"0,6,10,16,25",354509353,-6.994984062044299,0.006077473983168602,8.171956869773567e-05,0.0003154748771922002,2.0213558673858643,0,0,1800
A_prism8,3,"20,22,29",1137256982,-7.6977325172444555,0.026829518377780914,8.585544128436595e-05,0.00029806734193794796,1.5914987325668335,0,0,1400
A_prism8,3,"14,24,25",344478919,-7.77057616022828,0.019356366246938705,7.339812145801261e-05,0.00029276611994054846,1.8058544397354126,0,0,1400
A_prism8,3,"9,12,23",1961753237,-7.907537206512192,0.004302539397031069,5.048880120739341e-05,0.0002838629676988493,2.313293695449829,0,0,1400
A_prism8,3,"1,6,23",711375693,-8.292317680474968,0.00407453952357173,4.943487874697894e-05,0.0002842309563630293,2.357975959777832,0,0,1400
A_prism8,3,"11,12,17",636792524,-7.579123182304331,0.0055566648952662945,5.357632471714169e-05,0.0002720614508408857,2.06015682220459,0,0,1400
A_prism8,3,"10,20,26",1579296865,-7.380565585228029,0.022019675001502037,8.842888928484172e-05,0.00033490116020416533,2.004488468170166,0,0,1400
A_prism8,3,"1,21,29",1525730595,-7.304405815249466,0.003211346222087741,6.52154121780768e-05,0.00033677876305885794,2.622326135635376,0,0,1400
A_prism8,3,"1,11,24",290121056,-7.566326485804597,0.016795484349131584,7.416890730382875e-05,0.0002926804400200784,1.7897074222564697,0,0,1400
A_prism8,3,"13,19,21",998802333,-7.1369482966546665,0.0030365854036062956,7.819572783773765e-05,0.00036327837560394077,2.5087406635284424,0,0,1400
A_prism8,3,"3,14,19",1675776080,-7.156488487770467,0.00319763645529747,6.525364733533934e-05,0.00031079309032839046,2.169503927230835,0,0,1400
A_prism8,3,"7,15,28",894597365,-7.424948185868935,0.03367467224597931,6.50734655209817e-05,0.00025022019383851924,1.4171345233917236,0,0,1400
A_prism8,3,"1,18,22",150821585,-7.3053162424529,0.007360746152698994,6.257949280552566e-05,0.0003026113717002602,2.247105121612549,0,0,1400
A_prism8,3,"6,13,17",1346024867,-7.091220199105207,0.003359772264957428,6.656968616880476e-05,0.0003479875597420474,2.6064493656158447,0,0,1400
A_prism8,3,"1,13,29",945237752,-7.14171059052863,0.0032612779177725315,7.019993790891021e-05,0.000345508792719121,2.5863046646118164,0,0,1400
A_prism8,3,"5,10,19",409287598,-7.062741900373161,0.0030236851889640093,7.694810483371839e-05,0.00033534186652070405,2.2035562992095947,0,0,1400
A_prism8,3,"2,3,8",1597839843,-7.016234941399045,0.002995754824951291,7.856330194044858e-05,0.00033983771668285825,2.229426383972168,0,0,1400
A_prism8,3,"0,1,25",258300736,-6.963484992272734,0.0033530397340655327,6.713224138366058e-05,0.0003482458744074121,2.669983386993408,0,0,1400
A_prism8,3,"0,9,19",377284677,-6.959510198228234,0.003212801180779934,7.144843402784318e-05,0.0003415110447597508,2.441739797592163,0,0,1400
A_prism8,3,"0,16,31",265435664,-6.997234134571024,0.003255274146795273,8.037438965402544e-05,0.00035107550336139175,2.345607280731201,0,0,1400
A_prism8,3,"5,6,7",273338181,-7.001762047551538,0.0033404335845261812,6.709658191539347e-05,0.00033033520837278817,2.429849624633789,0,0,1400
A_prism8,5,"7,10,14,23,30",368632734,-7.604714703580756,0.00335763581097126,5.5193118896568194e-05,0.0002954595709097612,2.3045809268951416,0,0,1800
A_prism8,5,"2,7,22,29,30",1694455494,-7.758401141073581,0.005075007677078247,5.442087785922922e-05,0.00028898939331961594,2.310410261154175,0,0,1800
A_prism8,5,"2,4,6,19,27",1502926484,-7.886255454246252,0.00477576395496726,5.014819180360064e-05,0.00025943162107712757,1.9062355756759644,0,0,1800
A_prism8,5,"1,12,22,24,26",1990391326,-7.49757824591605,0.0071068424731493,6.024359754519537e-05,0.000298930480713766,2.2858524322509766,0,0,1800
A_prism8,5,"1,7,10,14,26",886428589,-7.326831339642109,0.003842805977910757,5.7574547099648044e-05,0.000305709930672008,2.398955821990967,0,0,1800
A_prism8,5,"7,15,16,19,21",1279220805,-7.282591970655729,0.0031818989664316177,6.73330359859392e-05,0.0003268918184678196,2.3478171825408936,0,0,1800
A_prism8,5,"2,11,18,21,24",916707875,-7.306588823834219,0.003084049094468355,6.783814751543105e-05,0.00032727867644533656,2.3614046573638916,0,0,1800
A_prism8,5,"1,6,16,28,31",1213818953,-7.426579409128258,0.003287043422460556,6.107269291533157e-05,0.0003149046509502172,2.3809871673583984,0,0,1800
A_prism8,5,"8,14,23,27,28",2025818162,-7.1809339951333335,0.0032477588392794132,7.086663390509784e-05,0.0003264958062914707,2.222257375717163,0,0,1800
A_prism8,5,"2,12,13,18,29",1081553856,-7.180682815563175,0.0031634236220270395,6.922338798176497e-05,0.0003362069968613014,2.465588092803955,0,0,1800
A_prism8,5,"5,17,24,29,31",2002723656,-7.188719757832294,0.003131143283098936,6.892999226693064e-05,0.000340123301052574,2.531073570251465,0,0,1800
A_prism8,5,"5,7,10,27,31",445337029,-7.123847560152977,0.003165885806083679,7.192021439550444e-05,0.0003282102995107242,2.2354278564453125,0,0,1800
A_prism8,5,"1,5,7,15,28",1809755405,-7.0813995549990665,0.003398415632545948,6.383175059454516e-05,0.00031631710412808505,2.2987418174743652,0,0,1800
A_prism8,5,"5,7,20,25,26",1931800138,-7.111619299913681,0.0032986621372401714,6.546177610289305e-05,0.00033529910002514984,2.5604052543640137,0,0,1800
A_prism8,5,"1,3,7,14,25",1809221557,-7.182010134669909,0.0035838494077324867,5.234071795712225e-05,0.0002923267493810748,2.3483002185821533,0,0,1800
A_prism8,5,"5,12,16,22,29",1105437474,-7.143884575416026,0.003180344123393297,7.029890548437834e-05,0.0003528779184611232,2.6420202255249023,0,0,1800
A_prism8,5,"0,12,14,22,26",2091495138,-7.020817441252646,0.0033113262616097927,6.675810436718166e-05,0.0003429821183137268,2.62640643119812,0,0,1800
