scene,N,subset,pixel_seed,base_cut,base_cap,M1_base,M2_base,M3_base,M4_base,M5_base,M1_cut1e-09,M2_cut1e-09,M3_cut1e-09,M4_cut1e-09,M5_cut1e-09,M1_cut1e-07,M2_cut1e-07,M3_cut1e-07,M4_cut1e-07,M5_cut1e-07,M1_cap500,M2_cap500,M3_cap500,M4_cap500,M5_cap500,M1_cap2000,M2_cap2000,M3_cap2000,M4_cap2000,M5_cap2000,M1_boot0,M2_boot0,M3_boot0,M4_boot0,M5_boot0,M1_boot1,M2_boot1,M3_boot1,M4_boot1,M5_boot1,M1_boot2,M2_boot2,M3_boot2,M4_boot2,M5_boot2,M1_boot3,M2_boot3,M3_boot3,M4_boot3,M5_boot3,M1_boot4,M2_boot4,M3_boot4,M4_boot4,M5_boot4,M1_dup,M2_dup,M3_dup,M4_dup,M5_dup,M1_comp,M2_comp,M3_comp,M4_comp,M5_comp,M1_drop1,M2_drop1,M3_drop1,M4_drop1,M5_drop1,M1_drop3,M2_drop3,M3_drop3,M4_drop3,M5_drop3,M1_drop5,M2_drop5,M3_drop5,M4_drop5,M5_drop5
conf_cube_axis,5,"5,7,8,27,28",713819134,1e-08,1000,-6.972132382670215,4.552858495874093,2712627.843733966,-7.102139200432099,941.0602250746604,-6.989887536495764,4.5474436728192105,438609025.1755033,-7.100750461747374,939.8830245348938,-6.972132382670215,4.552858495874093,2712627.843733966,-7.102139200432099,941.0602250746604,-6.292538180206899,5.2242220215398465,2998187.5075692846,-6.405706261592117,468.7446692911742,-7.658805572825892,3.874027135895037,15383.273824850081,-7.806590452999353,1881.5487986704957,-6.972116983510731,4.552405025345592,1758618.6984478002,-7.106239590805346,940.4253536137835,-6.971686480110629,4.552916441039062,1851805.9814651632,-7.100635994969857,941.0263667518022,-6.968506206619845,4.547438672163532,8014.4168689615835,-7.10366526961075,939.8028412160952,-6.972929845850279,4.552572890697121,4638893.163081434,-7.105015621747533,940.6599665266034,-6.970480134575943,4.546503453557676,13983.046471230142,-7.106574942274826,938.9264351045039,-6.937068641397707,4.58722031090195,2569986.2262972905,-7.0028854890036,979.8326513374758,-6.982615363209932,4.542607741974609,2778711.3629390495,-7.125997859175181,929.5911129455058,-6.972132382670215,4.557415911786232,2712627.843733966,-7.102139200432099,941.0602250746394,-6.957341367366337,4.566558133311797,1105.0379981373899,-7.102139200432099,941.0602195529458,-6.9543431754920775,4.569400269190293,1087.9911164713815,-7.102139200432099,939.880854539477
conf_cube_axis,5,"4,15,22,23,24",1768969357,1e-08,1000,-8.170076648816723,3.39778080436356,70033.28238022431,-8.932725779540915,356.3951029448238,-8.170076648816723,3.39778080436356,70033.28238022431,-8.932725779540915,356.3951029448238,-8.171703453224032,3.4019596147135194,2414751.0171409715,-8.93389862492015,357.1908045219541,-7.493210893059398,4.042794983428757,79697008.37559135,-8.288864672163399,182.95572409201662,-8.847232290023559,2.7748042160237527,4048080.9749298184,-9.567721704908063,695.200369270505,-8.145781102620061,3.4234446369384757,6312944.097394352,-8.791255105958156,333.39624651351835,-8.149298752432722,3.421397427377549,8879738.393645773,-8.82986643028535,340.93089755899365,-8.147164173446253,3.4153751736147826,41702.37525101953,-8.826570295318255,339.1866937333286,-8.148778715281761,3.421867122637038,6358565.449666499,-8.834845874135103,342.2306417700427,-8.165012430075647,3.4080182193366273,6225909.653162961,-8.892102835206245,350.0855556423792,-8.203507037431994,3.366996168909436,73389.43810513568,-8.977362487080386,350.95192338284704,-7.022741726137368,4.494527017686808,7505.8176612617135,-7.2390817364166,884.6406348443421,-8.170076648816723,3.401181986466557,70033.28238022431,-8.932725779540915,356.3951029427976,-8.170076648816723,3.4080048188646797,70033.28238022431,-8.932725779540915,356.39510293686783,-8.155060062879638,3.4147003928286477,5893.963462433425,-8.932725779540915,356.39007882788667
conf_cube_axis,5,"3,4,15,23,28",1014206812,1e-08,1000,-7.432778204276124,4.129000703123162,992697324.6858051,-7.832315318022729,589.1809168048445,-7.432778204276124,4.129000703123162,992697324.6858051,-7.832315318022729,589.1809168048445,-7.417424385528667,4.1334738921724865,413263917.7842921,-7.8338313271633115,590.275890960744,-6.784773875568512,4.791012805989327,826853152.599277,-7.133746340732879,292.995363463619,-8.091455842684308,3.467617385828413,54841155.09214311,-8.517801794627433,1182.2031047844398,-7.425761382587439,4.127137984688552,992078917.0613922,-7.855892594195583,590.7307317123178,-7.402169875934817,4.128136676679515,232331.11930223944,-7.842734821768161,591.5835505214375,-7.422434761436992,4.121013068697993,44126218.821126185,-7.863298561881111,590.1437066311886,-7.410313177339297,4.133000152800165,72849289.27661659,-7.818814129754725,589.4357921849569,-7.40151384337872,4.149893150812626,819216947.5838337,-7.769770055319427,589.2000939607592,-7.187835248502692,4.367831941874944,740218147.2368264,-7.458929687069741,760.2827835563234,-7.453141694772226,4.088040437046875,7531773.994185923,-7.893003493129953,566.1730553465806,-7.432778204276124,4.133133836938694,992697324.6858051,-7.832315318022729,589.180916801844,-7.395882316261008,4.141424974354196,7192.670467326734,-7.832315318022729,589.1809163957382,-7.385080540321191,4.148085407474826,2048.704610783846,-7.832315318022729,589.0648713231341
conf_cube_axis,5,"18,19,21,24,29",1819914240,1e-08,1000,-7.224924767625693,4.317430547278052,451255230.62673235,-7.555193636436515,722.7975815757819,-7.224924767625693,4.317430547278052,451255230.62673235,-7.555193636436515,722.7975815757819,-7.206881457335292,4.32163549547869,457120.4124919897,-7.556625604477706,723.6856593499134,-6.518707227336217,4.997220649265152,347159.3230536024,-6.825660422630937,360.8223193553239,-7.903544381146617,3.64893884945341,489355645.4612548,-8.252781194103084,1449.1953548166375,-7.1995391166557265,4.323063845788262,58716.22087923667,-7.533641222184792,724.3958349633082,-7.206943905026219,4.3348282615740965,694951168.3898054,-7.489838553271294,728.0435974462968,-7.211273495433134,4.316658780738007,989091.4205062503,-7.555106509649865,722.4474839532563,-7.203460198117365,4.325076986034987,1377620.1590746262,-7.5188981198005775,724.0647017676284,-7.1924306961556255,4.329678319192807,47495.394876674814,-7.510689053957723,726.7703949962583,-7.191484928836842,4.350262020475665,427847370.87525445,-7.500566818444692,749.4527371441791,-7.243453367909168,4.299432453274471,464915832.0246618,-7.584493367269355,708.7845666493807,-7.224924767625693,4.3217522996422995,451255230.62673235,-7.555193636436515,722.7975815731749,-7.205257509336705,4.3304218125524825,52238.583916197815,-7.555193636436515,722.7975815380294,-7.1897661545839116,4.3386762679338915,1565.8258851663472,-7.555193636436515,722.7709971437615
conf_cube_axis,5,"20,25,26,29,30",1074645663,1e-08,1000,-7.716756982935048,3.8398513221223753,267890892.93546745,-8.229791204418751,450.2549142005367,-7.716756982935048,3.8398513221223753,267890892.93546745,-8.229791204418751,450.2549142005367,-7.7031488780976245,3.843087191443454,2064572.696053354,-8.231028425895751,451.11720960090474,-7.103815538563436,4.4866646171630435,1464214646.3841686,-7.576350871178658,225.86161119989916,-8.390116153233578,3.188445439222708,148301618.4652635,-8.914502373309048,902.5372244641243,-7.736199392593841,3.822693641544971,295630470.73287,-8.312270828158248,460.19169678619994,-7.686574820637467,3.8437052683269175,6069.6610260414045,-8.204593979010529,446.7590269177219,-7.713796207141847,3.842464478209546,195542430.05395028,-8.213280680597967,447.8786466927316,-7.679700090070062,3.843122059576219,2972.5808139274186,-8.192905993494614,443.88944986568623,-7.720312293742802,3.8370325385563064,228879997.2217723,-8.23053789892424,449.14157030842154,-7.796396237941451,3.7637159435244993,297291659.74422586,-8.336136992129228,424.0035436975675,-7.734620581286177,3.822770869472807,274359298.49139893,-8.25364956349825,444.0842388495421,-7.716756982935048,3.8436950173474758,267890892.93546745,-8.229791204418751,450.25491419575656,-7.698106128127308,3.851405538561621,49441.315144463435,-8.229791204418751,450.2549141589164,-7.684303120841947,3.8584327162961998,3035.6319974466423,-8.229791204418751,450.2252064386243
conf_cube_axis,5,"6,8,12,18,23",87151681,1e-08,1000,-7.041336112966867,4.513221045605882,673067201.2198161,-7.19068781074266,902.5847201605415,-7.041336112966867,4.513221045605882,673067201.2198161,-7.19068781074266,902.5847201605415,-7.024097199799921,4.517823691607061,421526217.24555886,-7.192103788593355,903.6275032466232,-6.365407439263786,5.187549351120053,979009179.6336321,-6.4949484744611095,449.99152683646054,-7.702237038098382,3.840464958925757,107990540.25897545,-7.8916419899607915,1808.24779204158,-7.023490475932943,4.518563109628824,593222923.398712,-7.186609447225893,904.0037087140198,-7.008108011387564,4.512226891888074,111672.75725840709,-7.191197488771338,902.1915256874616,-7.024701524953463,4.5179959253564395,803734579.0040723,-7.1877294755297765,903.7610406644009,-7.027179988073909,4.513058002921102,422614203.3691519,-7.187306508925373,902.8481925501584,-7.023224887637836,4.519464319852364,691974275.8464705,-7.182889599926191,904.8701369105055,-7.056579851294184,4.497272543372846,651449355.0653565,-7.223910819403129,885.5907346242303,-7.048979473170074,4.505744262543726,688210375.018244,-7.20644551293804,894.6177188251357,-7.041336112966867,4.517738784408972,673067201.2198161,-7.19068781074266,902.5847201595618,-7.00314975299126,4.526801448466079,14946.33337350784,-7.19068781074266,902.5847198953568,-6.98924231901353,4.535145633029876,1153.3872835186016,-7.19068781074266,902.5281303136469
conf_cube_axis,5,"3,16,20,21,29",1697850155,1e-08,1000,-7.065662567164943,4.472815730580946,808445748.5395812,-7.262824820200445,859.7215458593944,-7.065662567164943,4.472815730580946,808445748.5395812,-7.262824820200445,859.7215458593944,-7.0472067969708085,4.477148294518608,252432.83271399728,-7.264679614185348,860.6556889636237,-6.365506566710999,5.149652548322326,637758.6705803862,-6.551958566203214,429.8238640817021,-7.735947913862045,3.8060058272000052,20770950.65921576,-7.942072556427508,1729.1706867204884,-7.0509783846995555,4.468316525653983,65191.04301930668,-7.28385533571788,856.6828226674838,-7.068662017767695,4.4694045972022725,789489561.5750346,-7.278082027812827,857.5009375159071,-7.051499913284708,4.47096430999581,404076357.66697043,-7.270195817388366,858.6759768096239,-7.065545427322938,4.47234123092748,637368751.0540069,-7.265532168262597,859.4377598324231,-7.053244312882015,4.466382022004125,79204.12543231904,-7.295822701744378,855.9227462310268,-7.024405899191963,4.513185616286529,800587463.0411885,-7.182629410131648,902.3948257632954,-7.076100871264696,4.462643853224585,823944614.1716005,-7.281814251869837,849.2940860697682,-7.065662567164943,4.477293023646382,808445748.5395812,-7.262824820200445,859.7215458573266,-7.045250633499274,4.48627455417893,13739.306198611244,-7.262824820200445,859.721545833376,-7.030063346082571,4.495058780603446,1227.8914335171894,-7.262824820200445,859.7053868932485
conf_cube_axis,5,"2,11,22,29,31",1432213730,1e-08,1000,-7.661221537406922,3.882129938207392,394584.7370018274,-8.198750086264015,472.5602051689848,-7.662245905637919,3.8782426399379877,199031717.9053855,-8.197325951451603,471.60930882908457,-7.661221537406922,3.882129938207392,394584.7370018274,-8.198750086264015,472.5602051689848,-6.9855292902905886,4.539964917232428,251358.77143390634,-7.501489838248767,234.08542528442212,-8.34750352699724,3.2232170798080264,171030.0572283586,-8.885766755859771,942.8250156221262,-7.649324422672802,3.8921455667716627,220966.50534809663,-8.149330732601921,466.6882519783592,-7.6523866885467235,3.8897123276272185,213657.52307076592,-8.154719381590512,466.5897283931805,-7.664369811419055,3.878727872854511,229507.22343765007,-8.206713131594375,472.4793235627224,-7.659658523083311,3.883521773057415,286568.9414296224,-8.169752363436665,466.7190795948201,-7.657962732706445,3.8788935785087046,33065.93741213794,-8.182362130005366,468.40776580323006,-7.626102884820038,3.915191926152127,185049.01056489412,-8.15119428312637,485.51568736236595,-7.012949093829461,4.511360251078071,577219.3331632046,-7.204804317453371,896.6585510045927,-7.661221537406922,3.886015954161637,394584.7370018274,-8.198750086264015,472.56020516898315,-7.6490630643777475,3.8938111155745756,3195.5566133225298,-8.198750086264015,472.56018747528196,-7.64357774837486,3.8979681003146687,2912.745092872448,-8.198750086264015,472.15283081441567
conf_cube_axis,5,"5,14,17,24,28",1283973707,1e-08,1000,-7.196225407439534,4.3567099598964765,612541200.4174024,-7.478446802340735,751.239306633051,-7.196225407439534,4.3567099598964765,612541200.4174024,-7.478446802340735,751.239306633051,-7.163793188164528,4.361379478672468,56599.22868359509,-7.4794789926768175,752.3248140093693,-6.521394785832579,5.017782667830613,1170821656.5661807,-6.795221487345869,373.7009070518664,-7.854699374400909,3.6917015097482127,11208531.281429846,-8.159437941452849,1510.4686809985774,-7.1506031578138955,4.37567958070966,225519.29898367083,-7.421491199806038,758.1233432172078,-7.156703055894284,4.362701242317213,12887.420108963519,-7.457399210412058,753.9864672973539,-7.153074306249311,4.3727490387922225,148270.46413910898,-7.4307767788233265,756.2006775264591,-7.1551319224980405,4.3707918798921765,155249.66963613385,-7.445795206018699,756.3696276874443,-7.172334526532995,4.365749800981765,221842467.07967016,-7.44181032844083,755.2178876310551,-7.04032487015378,4.509971884752795,543874127.8695092,-7.198251107768539,898.7359383276722,-7.2011142499762695,4.352000353232695,611400138.5257704,-7.486309724816906,747.2784394840529,-7.196225407439534,4.361071030913873,612541200.4174024,-7.478446802340735,751.2393066306115,-7.160947202939359,4.369819399844946,3282.544599241311,-7.478446802340735,751.2393043213589,-7.150231877081717,4.3772897588162145,1471.9195504882887,-7.478446802340735,751.1422710277819
conf_cube_axis,5,"17,19,25,27,28",1511337927,1e-08,1000,-10.138210395059232,1.8608854684733582,68823.41593573327,-11.37261159966934,210.41918248332837,-10.138210395059232,1.8608854684733582,68823.41593573327,-11.37261159966934,210.41918248332837,-10.151664470235662,1.8653414960121744,19649727.577204082,-11.373889398909926,211.04864113782705,-9.487086441959185,2.3123805122043524,1714872062.4073462,-10.58435470051168,96.51893087560492,-10.848824993195839,1.4655708419258786,140323.51742219084,-12.064522776247081,419.23531438922726,-10.131042915987534,1.9045607611946616,1350181.340012887,-11.463613344459528,228.83688087966888,-10.152275623273821,1.8716912890754074,74394.58883968202,-11.429412572670854,220.5577557428845,-10.179513931803587,1.829959266115062,15705507.807066187,-11.328972235277824,201.38015906937753,-10.143566321921202,1.890968468602784,75706.34075913759,-11.483493295118944,231.25628329534766,-10.163770243703729,1.8347406607368157,94623.24483949108,-11.325095625754672,201.0995402279061,-10.238263227550501,1.8085375162758068,77956.67630524839,-11.497286906650753,208.7380403085767,-7.0804217532797065,4.423404021874025,1322.5336615056947,-7.347900588912108,809.3373355793112,-10.138210395059232,1.8627482536249274,68823.41593573327,-11.37261159966934,210.41918214566883,-10.138210395059232,1.866484960799965,68823.41593573327,-11.37261159966934,210.41918214067007,-10.138210395059232,1.870236689360892,68823.41593573327,-11.37261159966934,210.41918214047348
conf_cube_axis,5,"1,3,18,20,21",133447182,1e-08,1000,-7.032360073376253,4.495128884207641,1572854.9834598065,-7.23823093283519,881.6832295270682,-7.063232908286181,4.491508639002077,719556690.5007672,-7.2365618354354995,880.769301091723,-7.032360073376253,4.495128884207641,1572854.9834598065,-7.23823093283519,881.6832295270682,-6.351162633894002,5.166604982770218,930202.4786682166,-6.524099322916003,440.1983296477435,-7.720006687572064,3.823019115329209,257144182.62059587,-7.921704272931432,1769.4327115757135,-7.039650527682523,4.494148435133843,268438091.14370173,-7.229525949066401,882.5322577436195,-7.035840222476801,4.498311927834955,200902574.3787614,-7.2079320355536804,885.4736458413818,-7.058239847729998,4.495119460589274,581607326.113978,-7.224427567364842,883.2287089275493,-7.042535336812503,4.496036819680594,990410819.3023325,-7.2177546199011084,883.9738643769048,-7.023681803052448,4.500835316190143,372277.7484927652,-7.215508978862391,885.5136735144233,-7.0465184255777125,4.481312984601241,1616741.8569862377,-7.265755493069541,867.4712374788853,-6.93046862075422,4.5945177739955705,2736325.801242799,-6.969231299138093,989.0297020133853,-7.032360073376253,4.499628512720117,1572854.9834598065,-7.23823093283519,881.6832295270086,-7.01817691145618,4.508654784780332,1862.6403095834826,-7.23823093283519,881.6832208713494,-7.0115319493659545,4.513266853938529,1195.0932555555212,-7.23823093283519,880.7504633304945
conf_cube_axis,5,"2,3,5,21,22",1726884598,1e-08,1000,-6.957217285584507,4.573857648881374,72719767.98052546,-7.036887387989248,969.1734820557823,-6.957217285584507,4.573857648881374,72719767.98052546,-7.036887387989248,969.1734820557823,-6.944027816745436,4.577777976005813,138910.4008909939,-7.038274766248594,970.0959472658235,-6.299897361107012,5.237335755993397,847260187.697985,-6.338173236813709,482.128598610484,-7.638066693575093,3.901552288669308,108403447.92346749,-7.730769434881851,1943.811686731943,-6.946208918265864,4.577554927304081,351809.78485575574,-7.036838539245228,970.5974292677611,-6.942430437839086,4.579883627473935,204751.89333123845,-7.022997877530764,972.4329913372924,-6.983660847119543,4.573105055430157,1390791624.583362,-7.0396122628176485,968.7927912942177,-6.971737994194824,4.576328783082772,873272046.5218681,-7.044466481984272,969.4156255980818,-6.962791855260318,4.573347665682186,833562721.1474893,-7.037562771252051,968.941088246989,-6.962590828611236,4.5685345672474105,71619629.35016564,-7.05391279683762,963.254561647047,-6.9664872025897315,4.564842781003155,74799018.60724868,-7.064859007593102,959.2383033392397,-6.957217285584507,4.578436085212879,72719767.98052546,-7.036887387989248,969.1734820417556,-6.939112342963507,4.587620509298073,2330.4089400955118,-7.036887387989248,969.1734817850963,-6.92699355950659,4.5962759533422615,1039.9463840008714,-7.036887387989248,969.1301617664174
conf_cube_axis,5,"6,16,22,28,30",558518094,1e-08,1000,-7.639973644453493,3.9061816576509254,16613458.762557967,-8.100507909954265,463.6516191157354,-7.639973644453493,3.9061816576509254,16613458.762557967,-8.100507909954265,463.6516191157354,-7.648854577761778,3.9106192819856815,457413784.66956145,-8.101676012661091,464.57982021897357,-6.947432979505092,4.577773085885258,1041811.4187953996,-7.389208913145015,230.30906701680294,-8.339452672473554,3.2333476893193196,27764888.851742223,-8.848464323640028,937.5953631854236,-7.66048537624357,3.8805142838010074,409369015.84225196,-8.18735291329188,470.2391147935894,-7.676692674362572,3.8759498278160627,80704381.4999643,-8.203832315321627,471.3922106618064,-7.677065146516653,3.875881748299883,101540920.16178876,-8.216424396045644,473.9080961250683,-7.649851019119619,3.892682501947311,1265732.3113885657,-8.146060241305594,465.60501044546385,-7.656362017468171,3.894862076082883,82673849.77996479,-8.133147885094376,465.4835219071599,-7.676360355873528,3.8712169837709833,17248771.040436093,-8.148553522452444,449.5908613410848,-7.670154913768155,3.8771855801211066,17304390.153919827,-8.140213677072293,451.8884453234329,-7.639973644453493,3.910091749415068,16613458.762557967,-8.100507909954265,463.6516191153837,-7.6240345288785365,3.9179354579815895,3410.4432109465865,-8.100507909954265,463.6516185981364,-7.61536971144053,3.9243176839409664,2719.2645773851063,-8.100507909954265,463.57571794529827
conf_cube_axis,5,"6,9,19,20,22",1672563364,1e-08,1000,-10.034856812322802,1.9475190651469378,268544159.7134414,-11.263609451083067,222.8865211038488,-10.034856812322802,1.9475190651469378,268544159.7134414,-11.263609451083067,222.8865211038488,-10.024457499328362,1.95105872368822,210711683.29279548,-11.264101359866427,223.23563792919592,-9.316183241076212,2.447822714314771,31695.63419878907,-10.609039831353433,115.12195728074828,-10.72070207568224,1.5373622244473273,387845726.57459885,-11.947216089998987,441.89043813677864,-10.034730334393094,1.9280218446657544,4706814.046554442,-11.219756042333813,214.06858026584405,-10.052709406629864,1.9236921393926736,197137901.24372527,-11.228485695640689,215.34262990915303,-10.045496129120528,1.9080055962196136,236032812.77009323,-11.16427353731583,203.60733806143068,-10.03082185124466,1.9143879784506486,58335.655073399306,-11.193813426600055,208.86933343666692,-10.04205409632955,1.89837346099331,7497937.640982123,-11.142202069732997,199.42681939649657,-9.984322537859383,1.9763845630203718,270182458.98629826,-11.198931510724956,223.81939991739574,-7.191786321412456,4.347333902850881,305493761.549738,-7.490356660030842,743.1398053384064,-10.034856812322802,1.9494685336966366,268544159.7134414,-11.263609451083067,222.88652110369182,-10.018528979450455,1.953379202393479,153990.5497840746,-11.263609451083065,222.8865210852662,-10.008062792739686,1.9568629357328686,61101.57436942232,-11.263609451083065,222.87701771455752
conf_cube_axis,5,"6,7,12,23,30",323323571,1e-08,1000,-8.941361481835893,2.7195796441021236,31995875.347945787,-9.839400997807502,256.71847971716386,-8.941361481835893,2.7195796441021236,31995875.347945787,-9.839400997807502,256.71847971716386,-8.931269181576894,2.7230258395484417,1935652.78440207,-9.839980540342125,257.12570630421175,-8.228632635505086,3.3332103507530175,7234.567500317476,-9.077147315219396,121.41568539472043,-9.625632278274246,2.1522630163860383,45804177.18367948,-10.560315501667642,524.7020671964281,-8.937707733971042,2.718576843448338,2474590.0109450035,-9.852501363155314,258.8472120957457,-8.917107830230414,2.732074199478496,52612675.744562246,-9.679870266352903,229.67590923883765,-8.926600322921628,2.7279353168577862,42275405.98777195,-9.749525896183941,241.32239983478456,-8.916707582368979,2.7266085359313776,15159.125830369549,-9.859526173472695,261.20270435794265,-8.950614451655794,2.721032512296544,89209029.40565942,-9.892967913545814,267.1111314163108,-9.008237534429302,2.6639505907486183,34817459.268821,-9.924531185097772,252.68111616995643,-7.041353130335383,4.511177154679885,840111237.0158043,-7.189110778127471,899.4017982587886,-8.941361481835893,2.7223019460472133,31995875.347945787,-9.839400997807502,256.7184797170955,-8.926070669348132,2.727762929739825,18228.37292734304,-9.839400997807502,256.7184795580301,-8.916690835629158,2.7328125330504625,14897.021813609126,-9.839400997807502,256.7079430762143
conf_cube_axis,5,"0,6,16,23,24",1607746083,1e-08,1000,-6.964984403196378,4.567238712758155,53231355.35630661,-7.059349448294744,961.3789558376519,-6.964984403196378,4.567238712758155,53231355.35630661,-7.059349448294744,961.3789558376519,-6.967551818284672,4.57208086827977,204154689.4714162,-7.060796070152715,962.543264260069,-6.31266636339932,5.231299150319473,1004569588.6902653,-6.349591743410504,478.94226085666116,-7.64654183022793,3.8936523548159903,73675598.76934268,-7.760574213579731,1926.1184345161778,-6.972306879165535,4.566944409777331,423095106.3155862,-7.054376834882134,961.9011439602618,-6.963413908383016,4.569002814031549,65161297.96293347,-7.04720391975955,962.9700066555965,-6.969984413499501,4.570903911662103,535716111.96520394,-7.066133596712455,961.7740394644417,-6.964695533819286,4.566975956787921,32366181.67079858,-7.062013267087727,961.086167865967,-6.963260752606785,4.568023128368364,33340994.945995804,-7.054630870181865,961.9867242794373,-6.935972101350165,4.596554313436069,81409114.0955846,-6.918717680502156,993.5686541120158,-6.973557958024007,4.558889288956151,54509472.12911889,-7.082901654150251,952.1282397891083,-6.964984403196378,4.571810523320286,53231355.35630661,-7.059349448294744,961.3789558354617,-6.947200290854478,4.580981655866803,8899.6919364589,-7.059349448294744,961.3789554912616,-6.9342965946352555,4.589104377661907,1053.276639135594,-7.059349448294744,961.286077758181
conf_cube_axis,5,"1,6,11,21,27",153954384,1e-08,1000,-7.268644171071406,4.262428610610585,1565836.975332484,-7.62876020801503,672.9727314505843,-7.286331500935593,4.257357026221426,729337591.4339459,-7.627271364859252,671.8565723518338,-7.268644171071406,4.262428610610585,1565836.975332484,-7.62876020801503,672.9727314505843,-6.585562724940678,4.933924463653718,1418641.267845063,-6.918905241127079,335.1232562919389,-7.9715490174803625,3.5923448146380372,487549109.6499533,-8.318606456850684,1348.0707661299941,-7.252633580271538,4.2775377120816644,1263847.7289025434,-7.580307736856575,676.2818760160606,-7.267487673546761,4.263178876792677,1227930.9380001733,-7.626484629936586,672.5603988825958,-7.2547109400406935,4.276655509429915,4014323.5062412843,-7.584732334777685,676.3904629852443,-7.280565994110396,4.280779423845121,932517971.8978647,-7.553141111053354,677.6942921008939,-7.30569414324683,4.244077333266015,650242642.2107975,-7.6803872036140275,670.5001795351762,-7.286053938613485,4.2423342929569445,66464.93375164572,-7.659745174981508,658.4432981300249,-7.312080583644598,4.2201903945632635,1670102.4925568227,-7.693228898391143,643.1299522386494,-7.268644171071406,4.266695305916707,1565836.975332484,-7.62876020801503,672.9727314505772,-7.254702405403862,4.275254309468037,1722.8593602309766,-7.62876020801503,672.9727246987528,-7.251357283700326,4.278371821564008,1696.9716376812887,-7.62876020801503,672.1636462433372
conf_cube_axis,5,"0,23,26,27,29",103900852,1e-08,1000,-7.02513713230308,4.510072521331067,858375662.4775343,-7.184498298071965,897.0040578303706,-7.02513713230308,4.510072521331067,858375662.4775343,-7.184498298071965,897.0040578303706,-7.006387080133043,4.514923082906144,36183.14676785535,-7.185982012049855,898.2132409261023,-6.322371055377378,5.186436540216456,46069.560427636636,-6.487507174256911,447.50628441050594,-7.697784341160742,3.835312964558474,9933.842414728171,-7.891787911675855,1794.2457610757785,-7.008656006058673,4.506490066223052,5905.2484446015615,-7.200497711776559,894.2399782171958,-7.011522438155588,4.5106673269689415,60248.77987295059,-7.194991690983862,895.378892341015,-7.01242382190416,4.50966626385629,65728.21155107033,-7.207427800126318,894.3560173635003,-7.018884810331318,4.500931377520044,80485.12703016866,-7.222031693463629,890.8899650944165,-7.009502035155466,4.511912022527253,35368.68060915524,-7.19402298248195,895.944627189123,-6.952474854355009,4.5815800674916645,755163017.6804868,-7.006850940515286,977.0407735436321,-7.035228945273539,4.500223998288853,875713817.8830997,-7.203997234278631,886.2915075803093,-7.02513713230308,4.5145871084064275,858375662.4775343,-7.184498298071965,897.00405782357,-7.004624430906817,4.523643451493221,4509.795509546925,-7.184498298071965,897.0040577922151,-6.993027622824775,4.531403762382414,1157.7643289624834,-7.184498298071965,896.8887533027756
conf_cube_axis,5,"8,23,26,29,31",1138251627,1e-08,1000,-7.12683175444596,4.413604625197143,529801342.8944282,-7.390825052717385,805.294766873786,-7.12683175444596,4.413604625197143,529801342.8944282,-7.390825052717385,805.294766873786,-7.1070740537483115,4.418613298089044,289681.2901726992,-7.392584616665963,806.3675488562274,-6.433397448257182,5.081053919686198,272963.4067479472,-6.713816866346424,399.84234221509354,-7.79876211457164,3.7478237605381066,98455247.66715711,-8.070000174646157,1618.4498264989165,-7.098252154866119,4.427134752507934,280897.80729952944,-7.353912065705267,810.1229223468888,-7.105975355146351,4.417930788278438,451341.98184460227,-7.37183503559483,807.2333391319305,-7.105635217778824,4.420947255221935,444563.54332213174,-7.372487997557997,806.9090245776648,-7.10472424463304,4.420940723823687,313281.70512586506,-7.379584501220131,806.9609899951397,-7.097657404003001,4.427708961236376,284918.7643871182,-7.352035238952668,810.4135540369213,-7.022335339519514,4.51598826408128,595268296.976921,-7.19044632029843,907.0537573083627,-7.1368224141449685,4.403878324813692,539017487.9881175,-7.408070723367718,796.362169915219,-7.12683175444596,4.418022648322917,529801342.8944282,-7.390825052717385,805.2947668519031,-7.12683175444596,4.426885281495323,529801342.8944282,-7.390825052717385,805.2947668471982,-7.090558624346982,4.435783536119294,1351.9398637212314,-7.390825052717385,805.2947658142272
