domain,model,scene,N,si_mae_A,light_dir_err,light_shape_err
analytic15_sh,sh,0af17e65f26647cc99709f7d15944994,2,0.06993691623210907,15.028081270206215,0.39403364544680103
analytic15_sh,sh,0af17e65f26647cc99709f7d15944994,3,0.044658441096544266,28.807992123480293,0.7348156700186136
analytic15_sh,sh,0af17e65f26647cc99709f7d15944994,5,0.0401771105825901,30.829324273666135,0.9331513082943481
analytic15_sh,sh,0af17e65f26647cc99709f7d15944994,7,0.04730173200368881,30.206620964131837,0.6907365894909471
analytic15_sh,sh,0af17e65f26647cc99709f7d15944994,10,0.041647687554359436,37.72620317744625,0.933574803157609
analytic15_sh,sh,0af17e65f26647cc99709f7d15944994,15,0.041810043156147,32.27213049786635,0.8391300683615529
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,1,0.025965901091694832,8.86023153665842,0.7083604103046566
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,2,0.029820600524544716,14.63043049892105,0.6309185058851601
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,3,0.028566056862473488,19.914337045567077,0.8146702013826131
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,5,0.02703157253563404,36.1406846880059,0.6657663216344483
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,7,0.028521284461021423,23.08211892337894,0.7418080719615926
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,10,0.028010033071041107,26.75324630500536,0.6447322786557742
analytic15_sh,sh,0b1cc5fa9d8744ddabb84d3ec55b9a97,15,0.028490372002124786,28.48300461218265,0.7243090292593801
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,1,0.00014688365627080202,124.75273432045671,0.9144772153365313
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,2,0.0001468838454457,110.3013381988385,0.928390088038396
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,3,0.00014688639203086495,125.69134277751466,0.9713885133178687
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,5,0.0001468843111069873,133.42561610233372,1.0163980101188383
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,7,0.00014688455848954618,106.2802520203393,1.0311416972802907
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,10,0.00014688454393763095,141.13150314609348,1.0648319558096673
analytic15_sh,sh,0b6168841a3f46bdaa56947d469c79da,15,0.00014688432565890253,137.61400678569964,1.0730027735751841
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,1,0.10225256532430649,21.150945958668608,0.6259770958914809
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,2,0.13282085955142975,14.838912984894808,0.4472046991569344
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,3,0.030997715890407562,11.256121136581662,0.4139025758470187
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,5,0.02568943239748478,8.78059130004219,0.39745481197538546
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,7,0.03350489214062691,13.802607475054275,0.4455614410470841
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,10,0.027345925569534302,8.41025439436785,0.36244033122585617
analytic15_sh,sh,0bba5774d2bd40e48a2d246fdd0b92f5,15,0.02766204997897148,9.909498599181866,0.3907688519565268
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,1,0.20216681063175201,6.135428263472286,0.2679547193194442
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,2,0.20693917572498322,7.376320196703729,0.29266890941105017
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,3,0.01274328213185072,1.4020130600876335,0.20705285730995013
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,5,0.009547625668346882,2.162259856510158,0.24410350986790047
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,7,0.01604822278022766,3.895511659181341,0.2491164370363648
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,10,0.010718016885221004,2.7712524243528174,0.23138743403823608
analytic15_sh,sh,0c5eb9cedea94e2180187a07cb661ceb,15,0.010617031715810299,3.663364774033946,0.2363892593269611
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,1,0.05104033276438713,19.126031902779037,0.5266194730778477
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,2,0.06185203790664673,13.237541127464574,0.4411216572379838
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,3,0.034949641674757004,17.047534582086044,0.4913469467702749
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,5,0.03105173259973526,24.045155592122477,0.662906760679548
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,7,0.03695479780435562,16.085843876612792,0.4718393709679588
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,10,0.03261138126254082,17.08015154805184,0.5072959709022015
analytic15_sh,sh,0c87b9d50c7f4a2292e337ceb54ec36a,15,0.03283357247710228,17.054906473715103,0.5104315026099406
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,1,0.016459766775369644,5.0167865009925965,0.23666441375659142
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,2,0.015665145590901375,5.141170073595719,0.25805891333226877
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,3,0.014065184630453587,10.150466064855811,0.4488805311946831
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,5,0.01201661117374897,14.588212018107635,0.6102496839478113
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,7,0.015300137922167778,11.145675429661155,0.39449836045819625
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,10,0.013038929551839828,12.85798923557419,0.5160255942804638
analytic15_sh,sh,0cc862bb5d9f41269631ff62504cfdf9,15,0.012980622239410877,11.6756119240284,0.48395779483315915
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,1,0.015475310385227203,22.99021810974963,0.6075595542454599
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,2,0.014975599013268948,13.701417341727515,0.4414446937425739
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,3,0.008096984587609768,9.088457245471462,0.3592725327449295
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,5,0.007139342837035656,8.698587768021785,0.37630621547456516
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,7,0.008466550149023533,12.220493595430522,0.40628575091244296
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,10,0.0075247762724757195,9.571667338018738,0.35394773447895533
analytic15_sh,sh,0e63e1ef419b49278ddc45ec63f69979,15,0.007569149136543274,10.240125615782773,0.36361615723019786
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,1,0.06096421182155609,21.827221543594526,0.550420791946916
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,2,0.053896214812994,19.902997660290648,0.5151472886737113
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,3,0.05439705029129982,16.530478471449047,0.5280625785566943
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,5,0.05450466647744179,18.18547120944248,0.5341973466194035
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,7,0.05430743843317032,19.66822865096795,0.5467542538112945
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,10,0.05449749529361725,18.164873683618243,0.5217004631526396
analytic15_sh,sh,0e92245b9cac4423810aece64743decd,15,0.05449753627181053,19.127451772579615,0.5371843395270426
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,1,0.14910496771335602,3.221214094141567,0.4339963988087016
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,2,0.16236621141433716,5.622334311695495,0.39204063521098315
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,3,0.030041778460144997,9.082934939706208,0.40259490660134745
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,5,0.02690797485411167,8.450777055023384,0.4231652823034013
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,7,0.030995482578873634,9.716136375329555,0.4068176478012013
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,10,0.027802791446447372,8.097591399536562,0.3893302027662952
analytic15_sh,sh,0f3d54f4b2b74580a2c1891c1116dc5f,15,0.02807694301009178,9.252329961297692,0.410264460224596
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,1,0.0868341252207756,21.150945958668608,0.6305490338085775
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,2,0.08637996762990952,8.558557621533692,0.42854653190133896
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,3,0.045146163552999496,7.688240284907166,0.35576321131610583
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,5,0.04087989032268524,9.358293916887904,0.39390564433036607
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,7,0.04737408459186554,10.520807073435934,0.3818158385047513
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,10,0.04224837198853493,8.213362944127155,0.34636464661381494
analytic15_sh,sh,0f48025ff969419582312f9a02fd7af0,15,0.04257836565375328,9.598572197029096,0.36536911372327935
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,1,0.00014732961426489055,48.91170866002571,1.0618746680927589
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,2,0.00014732961426489055,36.34026281833174,0.9869174551481756
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,3,0.00014732986164744943,69.06347311360047,1.0772154420996838
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,5,0.00014732996351085603,104.33682417063764,1.1099294850237769
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,7,0.0001473294832976535,63.46232297003978,1.118302347480497
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,10,0.0001473295851610601,80.00338584114444,1.1374678934969675
analytic15_sh,sh,10edcd93ffa94c2a8cc0bc2e9bcf7eae,15,0.00014732973068021238,74.35080467298106,1.1432930770017
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,1,0.037193238735198975,2.0981926522349665,0.36441785735139987
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,2,0.037882979959249496,4.336161409729138,0.28951908391793246
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,3,0.022821644321084023,4.976963988730856,0.283308070615814
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,5,0.019146764650940895,3.938815614913434,0.30512543358552274
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,7,0.024744736030697823,6.405380310463486,0.31782029001582485
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,10,0.020574836060404778,4.634956850202356,0.29399218044894493
analytic15_sh,sh,1175f68a974a45f5b9b6e51c08f1a432,15,0.02070731483399868,5.883364754295687,0.3058408111800575
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,1,0.00028939053299836814,53.588979795468155,1.0833817393782466
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,2,0.0002893931232392788,91.77881089597153,1.0197837524351283
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,3,0.0002893925120588392,68.97740694649067,0.9102509782446443
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,5,0.00028939449111931026,36.09977236036874,0.9194291390883403
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,7,0.0002893927157856524,62.34790361460784,1.0154349950013264
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,10,0.0002893929777201265,62.670736073285,1.022918919952489
analytic15_sh,sh,11940acb7fe34046ae965ed2fc1a3359,15,0.0002893926575779915,57.94716210752321,1.0365492756674137
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,1,0.00014739710604771972,52.84192491877429,1.0893255164018294
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,2,0.00014739703328814358,72.86662989450932,1.0276786043306554
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,3,0.0001473971497034654,67.93595866519885,1.0905142198105784
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,5,0.000147397251566872,100.87935510344025,1.1155035655653973
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,7,0.00014739729522261769,52.631009725974806,1.1126470240717083
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,10,0.00014739713515155017,75.3774488555393,1.1391987709243137
analytic15_sh,sh,1199736697cb491a899f77c0b75112dd,15,0.00014739713515155017,63.93968935388509,1.1401756032356576
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,1,0.08597929030656815,19.126031902779037,0.5705449949486014
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,2,0.08977212011814117,14.169591750502498,0.41679107788211117
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,3,0.010051190853118896,12.572365125261323,0.4494284853653067
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,5,0.009800294414162636,13.211561732726608,0.44849114520152733
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,7,0.00978637021034956,15.180995048190516,0.4716703322835613
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,10,0.009797546081244946,10.458921274644958,0.41009842987029116
analytic15_sh,sh,11b4c003677148478409d6a66a65eb0e,15,0.009832953102886677,12.194123852929511,0.43122646260107
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,1,0.15299805998802185,0.7103760244038191,0.2847637350330877
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,2,0.11911990493535995,4.375487818038825,0.2857547718116965
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,3,0.014093548990786076,3.5901060640539733,0.2744780500783012
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,5,0.013558582402765751,3.8702336930997148,0.2848831322736367
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,7,0.014797057956457138,6.05544237913608,0.3135305049695217
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,10,0.01384233683347702,4.1084752168800796,0.26733466146826895
analytic15_sh,sh,12aef634af8944ff86f9a967ccb1608b,15,0.013816997408866882,5.04458641932126,0.279880125107068
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,1,0.00014802912482991815,47.798864743731926,1.0572664337195288
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,2,0.0001480290957260877,32.632587175665144,0.9711841774919852
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,3,0.00014802880468778312,68.79794054762938,1.02468657458152
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,5,0.0001480287901358679,102.82053413823112,1.0750994617033158
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,7,0.0001480288919992745,56.188201017313,1.0398803275225608
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,10,0.00014802877558395267,79.76791695021372,1.0904125763858794
analytic15_sh,sh,1397ff3d60e04d9aa7b0524d022cf5cf,15,0.000148028542753309,67.39967518111963,1.1012050644202558
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,1,0.12393046170473099,9.226524033779407,0.41687763157927804
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,2,0.12054797261953354,7.980050832194374,0.37428915373460026
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,3,0.03140135481953621,9.00686719333918,0.33081385191270146
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,5,0.024410858750343323,5.8390082008444235,0.2983615803128111
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,7,0.03635026142001152,11.923535284361181,0.408159698037731
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,10,0.026763400062918663,7.336589009115879,0.3323155576348498
analytic15_sh,sh,13c868d7ccfa48288730c0e6334a288c,15,0.027234992012381554,9.020951776081349,0.37182832786490927
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,1,0.0940084159374237,2.700275409895088,0.4625319416549629
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,2,0.12695284187793732,8.513540138485803,0.4210287824394966
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,3,0.009446032345294952,10.617645575208163,0.43973089395924303
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,5,0.008568217977881432,8.080938129944215,0.41228033139358616
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,7,0.009522415697574615,13.134887474426856,0.45021806563421723
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,10,0.008647711016237736,7.698120498692399,0.3864438262001674
analytic15_sh,sh,13d4e5021ab84f30afd31f35c213cccb,15,0.00875761080533266,9.62460563235533,0.3950361801934949
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,1,0.09107935428619385,16.476037577990475,0.4992487848200921
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,2,0.07367310672998428,10.707752184498812,0.389318090209844
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,3,0.021436957642436028,9.388179777655417,0.41849560186216345
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,5,0.016793929040431976,15.571970605897656,0.48309383417890583
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,7,0.024037178605794907,12.341754819600595,0.43140837819274
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,10,0.01850294880568981,9.23026410637298,0.3953498096894662
analytic15_sh,sh,1420fb72273245db90f1e90ab0bc1724,15,0.018651405349373817,11.033468475555066,0.4114304301478322
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,1,0.06261377036571503,21.792492075705724,0.6546659709135274
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,2,0.09824824333190918,16.112962009261604,0.48749221140576515
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,3,0.012182425707578659,26.454631172462758,0.6586161852400974
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,5,0.007479425519704819,21.07794610303955,0.6299887185308124
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,7,0.0133841373026371,27.514710658829532,0.6628329199136511
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,10,0.007941409945487976,20.138732100452525,0.6209892670061341
analytic15_sh,sh,15db5f6f195c4995898af1b0ce431f80,15,0.00847945548593998,20.870440953066446,0.6397387970252311
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,1,0.0001474580931244418,52.84192491877429,1.0570201969631008
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,2,0.00014745909720659256,60.12170792038586,0.9844607460666492
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,3,0.00014745909720659256,94.83833838101674,0.9986905694466222
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,5,0.00014745867520105094,124.51980405889859,1.0446923379976762
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,7,0.0001474591699661687,75.03091745066354,1.0121657236239474
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,10,0.00014745893713552505,104.41189656621637,1.0689189491144395
analytic15_sh,sh,1603ccd8b72e49c1a7074f124b212f0e,15,0.00014745818043593317,93.44084496523917,1.082355387342574
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,1,0.07344092428684235,19.99844610341299,0.6131735633412523
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,2,0.11032147705554962,17.030217868528105,0.47793381196202056
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,3,0.011081427335739136,14.91431979994347,0.4812139804029791
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,5,0.00893669668585062,12.367141064580956,0.4207886007881407
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,7,0.011967652477324009,15.555056956288357,0.4703414442677798
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,10,0.009020836092531681,10.477589656506598,0.3885443536234508
analytic15_sh,sh,16ffa17d84c8467f89403df9ad894301,15,0.009238827042281628,11.385019287206415,0.39866950568908754
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,1,0.06242826208472252,24.83517997978106,0.6757279668547779
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,2,0.06110990419983864,14.990275514894497,0.46419776422699555
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,3,0.02644915133714676,9.591544535518501,0.4033141697489974
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,5,0.02189304307103157,9.109556957991682,0.3866191153157898
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,7,0.02943604625761509,12.165590721908169,0.4404306949804572
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,10,0.02361830323934555,8.962378003436674,0.3766155553847654
analytic15_sh,sh,17092add79b24457ba29f0b35d660072,15,0.023797983303666115,9.599696180072957,0.3818111411772469
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,1,0.09791619330644608,9.22697319588893,0.3784307778561123
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,2,0.1048889309167862,9.396413257779784,0.34044544410661515
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,3,0.040162064135074615,3.1053291850319553,0.2438673774803414
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,5,0.02990821935236454,6.107501386622111,0.29813412745894224
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,7,0.04535064473748207,4.805733352481921,0.2798991330621926
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,10,0.03328497335314751,5.320843939021028,0.27832234220996643
analytic15_sh,sh,179832b0585c415d979f90dced97ae71,15,0.033909909427165985,5.417089892773528,0.2744683781847122
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,1,0.00014618081331718713,127.78160778159604,0.9584802023277572
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,2,0.00014618027489632368,93.74421068631861,0.9471293151719583
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,3,0.00014618225395679474,111.01637020694962,0.9858719532009582
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,5,0.00014618309796787798,129.7277432810854,0.9978473403994104
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,7,0.00014618253044318408,98.6811560818096,1.0080460463926122
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,10,0.00014618312707170844,117.87903645586718,1.0305888612831964
analytic15_sh,sh,17bc5de2691b43cfb873091778a8de52,15,0.00014618129353038967,91.29725349718129,1.0373176579211123
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,1,0.18444238603115082,8.07942091603666,0.4248837479627228
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,2,0.17235232889652252,11.647161733212613,0.4242849240760136
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,3,0.05864332243800163,23.61667894308137,0.6750157001050942
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,5,0.05072839558124542,16.978654449648296,0.5963122403168731
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,7,0.06071953848004341,24.01543618593082,0.6473745892119585
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,10,0.05598093569278717,16.09432364808453,0.5629392164245213
analytic15_sh,sh,18b0f54db566476fb861c8fa187cd8d8,15,0.05659708008170128,17.941473933177534,0.5877878874454439
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,1,0.1400214284658432,13.124142848763743,0.6810697435025665
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,2,0.14769095182418823,11.548834103759301,0.4846623419175693
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,3,0.013346705585718155,1.798568722600847,0.2765008453929131
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,5,0.010396510362625122,2.5293111317262027,0.32013231467550335
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,7,0.01521333958953619,4.121184534725255,0.29682872661649834
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,10,0.01116271037608385,3.4117058602362222,0.29304070679555805
analytic15_sh,sh,1907da7461054e5ba6885302c08c2677,15,0.011358718387782574,4.074685756918617,0.3015652169742832
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,1,0.11102376878261566,26.246519116741798,0.6703691676278062
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,2,0.11709742993116379,14.238753998588912,0.5050102740477582
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,3,0.05488644912838936,20.084058119322954,0.5838737968380653
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,5,0.048796527087688446,14.457080220804107,0.4886951015078398
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,7,0.056781426072120667,17.481522640937552,0.5430967809165985
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,10,0.0519322045147419,13.27438041091278,0.4736462359147892
analytic15_sh,sh,191df4fa5f48453d81ede86ed863a3c2,15,0.05207185447216034,14.829179245662713,0.5219062755327771
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,1,0.11783585697412491,157.00978189025037,0.9556455611020285
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,2,0.12115982919931412,85.77332242568815,0.7135564063847057
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,3,0.053450699895620346,35.87472337500244,1.0325701385895145
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,5,0.0437500886619091,41.90307579514909,1.155534991869614
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,7,0.05870072543621063,30.152003475732613,0.8764378470483939
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,10,0.047029249370098114,29.919238074045303,0.940783245784627
analytic15_sh,sh,193c0e81efc74ed0bd5834586cf3fe8f,15,0.047483112663030624,33.86120882392503,0.9777014523037436
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,1,0.15394791960716248,4.527035204720342,0.3527484258100509
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,2,0.13938398659229279,5.91921311203837,0.3249289511002943
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,3,0.05802178010344505,7.197938708276232,0.35267351935166347
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,5,0.045726478099823,7.991250865920849,0.3658009715100639
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,7,0.062391240149736404,8.672287980878625,0.3567659905301191
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,10,0.04941174015402794,7.104648789290048,0.36510840559889013
analytic15_sh,sh,195a37929e644c3dbfbe25de252b0969,15,0.05016601085662842,8.873399345166325,0.36084626985989154
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,1,0.1267850250005722,24.83517997978106,0.6461945315449242
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,2,0.12750735878944397,17.009984995407972,0.4666267805058891
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,3,0.047422874718904495,8.930026371012415,0.3577571438469329
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,5,0.03767724335193634,11.481640330688649,0.4003096961712272
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,7,0.05327901989221573,10.185367823558035,0.3781908570341428
