P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
500,3,1e-08,dense,3.5758201011825293e-07,0.004427683097878638,-6.482653587394816,12244.431505634104,499,402.98393869102483,3.239704180202295e-13,2.051017232114658e-13,0.12674890006113237,9,0.696,0.0,0.00010124668687727008,-6.425208868799802,881.6445935642857,1.0,hemisphere,"13,25,27",cap500_cut1e-8
500,3,1e-08,dense,5.195122970785317e-07,0.004796437141326586,-6.711440379523256,11209.05418138596,499,382.941704953284,6.120414160257268e-13,3.654178371636101e-13,0.12904847719972512,9,0.418,0.0,3.044228664358936e-06,-6.659328348478457,3949.729894922118,1.0,hemisphere,"4,10,26",cap500_cut1e-8
500,3,1e-08,dense,8.841479855050935e-08,0.006514305104209195,-6.95336901512529,69423.40423110008,499,196.08581853887046,4.0224608163883364e-13,3.6135873961592116e-13,0.1057825577063233,9,0.508,0.0,1.4582003753759891e-07,-6.910221351002172,48444.54127600478,1.0,hemisphere,"1,7,24",cap500_cut1e-8
500,3,1e-08,dense,7.865872473819504e-07,0.0064273485468716975,-6.737609448529526,7591.757047907417,499,247.0794785357593,-9.981603271577588e-13,6.959763191166822e-13,0.13013164468113098,9,0.524,0.0,1.0686417051835153e-05,-6.685049503032537,2453.402690507005,1.0,hemisphere,"12,17,26",cap500_cut1e-8
500,3,1e-08,dense,8.652527331464066e-07,0.0033576304842441156,-6.451736888000405,4823.3868255143125,499,352.4504941953537,4.145275338330906e-13,3.821646936271674e-13,0.09568550239524269,9,0.476,0.0,3.706838374639789e-05,-6.401930208626306,904.6894449197416,1.0,hemisphere,"2,9,21",cap500_cut1e-8
500,3,1e-08,dense,6.439809610107746e-07,0.004197938748264394,-6.529093932411682,7120.070303984287,499,387.40032115870764,3.672110357536349e-14,1.3410475445268304e-13,0.12157115948318395,9,0.566,0.0,6.901204696786045e-05,-6.47593128616801,1079.2987014393927,1.0,hemisphere,"8,17,19",cap500_cut1e-8
500,3,1e-08,dense,2.2435212697578123e-08,0.009084903240702609,-7.171311964444066,157630.5058351327,494,200.25993450926512,-1.0259429923769496e-17,9.300048509980037e-14,0.13251753026321,9,0.478,0.0,3.732433220448135e-08,-7.1209832521713805,106044.57358224544,0.99,hemisphere,"9,25,31",cap500_cut1e-8
500,3,1e-08,dense,1.9549659012580014e-08,0.01037787213643861,-7.375163432451517,173808.66096040548,496,173.6229632579635,-2.085159147843695e-17,9.012365526756595e-14,0.16920927808723685,9,0.468,0.0,3.9622516090799386e-08,-7.323366577968592,94947.70981161795,0.994,hemisphere,"4,23,30",cap500_cut1e-8
500,3,1e-08,dense,1.2277397573930844e-07,0.007159558530059045,-6.97432902651068,55326.07296260079,495,249.71519744653972,-3.845470661452108e-13,2.427645650442075e-13,0.10996849790048838,9,0.718,0.0,2.2932358108519998e-07,-6.924847956726593,31702.37217926551,0.992,hemisphere,"6,20,31",cap500_cut1e-8
500,3,1e-08,dense,2.4540452994665686e-07,0.0038238977574977066,-6.510615074556422,13841.280188931582,499,492.3912301807695,-1.3537479573409185e-13,9.147989491102416e-14,0.12382416517786722,9,0.786,0.0,7.051078531518545e-05,-6.454765360117215,1011.983021670564,1.0,hemisphere,"10,13,30",cap500_cut1e-8
500,3,1e-08,dense,1.5886571731893258e-08,0.023118267489720793,-8.007293573089946,370331.45276215434,424,44.434384689238414,-5.763948135185928e-14,7.438057468950632e-14,0.10396115409778667,9,0.486,0.0,1.0427684318490615e-08,-7.977258579789149,464401.86470786115,0.852,hemisphere,"9,12,14",cap500_cut1e-8
500,3,1e-08,dense,5.387444384310862e-07,0.006657386598723902,-6.756420634270107,10674.56973378841,499,248.80281763438074,-3.4759007961460454e-13,2.354788663991125e-13,0.13648095074119115,9,0.458,0.0,7.510651922110535e-06,-6.703160081365299,3037.1273040319543,1.0,hemisphere,"9,22,26",cap500_cut1e-8
500,3,1e-08,dense,5.0962231127613e-07,0.004779161133049338,-6.618267420674925,9483.718154881775,499,357.0841033706272,3.0814890569774686e-13,2.045168760987705e-13,0.1171442992829411,9,0.546,0.0,2.4129286344429557e-05,-6.563127568280865,1561.4949441978856,1.0,hemisphere,"12,21,27",cap500_cut1e-8
500,3,1e-08,dense,9.761274697778135e-07,0.0032730741491727882,-6.394220054250299,5989.671477842077,499,572.3742931143258,6.677508237895657e-14,9.087622635694142e-14,0.10831750863435204,9,0.98,0.0,7.569095699648752e-05,-6.3458621903921575,794.6942963696954,1.0,hemisphere,"3,10,26",cap500_cut1e-8
500,5,1e-08,dense,6.126776813547615e-07,0.003934111522461783,-6.49825796074838,9500.724615659019,499,992.143130766813,-5.191897615998613e-13,1.5791738938378818e-13,0.21596113540378856,9,0.974,0.0,4.632116782280127e-05,-6.445357914305942,998.6113951708627,1.0,hemisphere,"10,13,18,24,31",cap500_cut1e-8
