P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
1000,8,1e-08,dense,2.0131084965818656e-05,0.00320405997128293,-7.336740030623195,1949.683664726343,997,1361.2635124836916,-5.96736515358409e-11,4.468292560246631e-06,0.8443529447147298,4,0.211,0.0,0.00043061157069257383,-7.334258808424589,1902.2706706356798,1.0,cube,"6,11,13,20,22,23,30,31",cap1000_cut1e-8
1000,8,1e-08,dense,1.0024536595778883e-07,0.001951472115883793,-7.0077946425785775,11755.847169848217,997,1459.4359962068688,-1.9592005631667704e-09,6.221497053440522e-09,0.5694539007932518,2,0.21,0.0,0.0007056944030851084,-6.995597561954344,1161.57380677885,1.0,cube,"1,5,9,10,13,17,20,23",cap1000_cut1e-8
1000,8,1e-08,dense,6.213918605140888e-08,0.0021432893824896325,-7.037927855618674,18202.133142509694,997,1691.338525410165,-5.526479631257053e-10,2.0361535672541337e-09,0.8203329405042221,2,0.205,0.0,0.000492034123846118,-7.024788596547249,1215.3010745138013,1.0,cube,"8,9,10,12,13,23,24,30",cap1000_cut1e-8
1000,8,1e-08,dense,1.0652487250963956e-08,0.0020536923688799346,-7.007027261268467,95228.23186057736,998,1825.4788053042907,1.9777156430884712e-11,1.194364943113089e-05,1.3339326520008585,2,0.191,0.0,0.0007573713309051343,-6.995864486949971,1159.6773381811638,1.0,cube,"1,5,8,11,16,28,29,30",cap1000_cut1e-8
1000,8,1e-08,dense,1.88890398351687e-07,0.003046962487890893,-7.274197836870487,7091.102925898414,997,1384.6839862646266,5.7670360651628376e-11,1.5842502810250203e-09,1.4091202834489396,2,0.203,0.0,0.0003612144169538666,-7.264182454354634,1725.0238408088485,1.0,cube,"1,4,13,15,26,27,30,31",cap1000_cut1e-8
1000,8,1e-08,dense,1.693303680768984e-05,0.003628186078936772,-7.549819218408864,2605.066964461376,997,1187.083412484774,-2.1407503418386584e-12,5.090181029107532e-06,0.5822635066964493,2,0.207,0.0,0.0003160207008442067,-7.546561012450404,2547.7642228970903,1.0,cube,"9,12,15,17,21,22,29,30",cap1000_cut1e-8
1000,8,1e-08,dense,3.9447515323639834e-07,0.0019600367744380866,-6.995390149670877,3741.6531372829786,997,1950.6957700965302,-2.2596813585608893e-10,9.169328288858987e-09,0.8426443901818724,4,0.214,0.0,0.0006587704943960192,-6.986794289578102,1145.0918514620732,1.0,cube,"5,7,13,16,18,19,26,28",cap1000_cut1e-8
1000,8,1e-08,dense,9.711783533129313e-07,0.002888399958187969,-7.212322400246619,2675.237142823024,997,1204.80226440266,1.782067114824409e-10,2.8706539496815865e-08,0.48931025756717417,2,0.202,0.0,0.00045694979840091055,-7.20419257529806,1581.6009403755315,1.0,cube,"1,5,7,14,17,22,26,28",cap1000_cut1e-8
1000,8,1e-08,dense,7.532506657002739e-07,0.0031349975639066844,-7.2834756477279825,3264.4058515430897,997,1139.7485774719567,-3.3123437373451804e-10,1.3562697446301415e-08,0.8981317521026727,3,0.198,0.0,0.00041681356552403134,-7.273284258270619,1740.9589788706614,1.0,cube,"2,4,10,16,17,24,25,26",cap1000_cut1e-8
1000,8,1e-08,dense,7.210998684504241e-06,0.0028245888785834805,-7.249369712435945,1839.3971328347852,997,1542.5627591667812,-5.449567837785366e-12,6.708920795322938e-06,0.4748636623855883,4,0.236,0.0,0.0004735125382206838,-7.245794316137908,1702.2807773048955,1.0,cube,"6,10,18,19,21,23,26,30",cap1000_cut1e-8
1000,8,1e-08,dense,3.85356141427237e-07,0.0018664798191377228,-6.979910501986914,3769.342709460188,997,1812.5087933049601,-1.5356589965658643e-09,1.2562965417593313e-08,0.7755549544721743,2,0.191,0.0,0.0006324275461055386,-6.971651349113173,1115.930626320897,1.0,cube,"0,4,9,11,13,23,25,31",cap1000_cut1e-8
1000,8,1e-08,dense,4.436269188082566e-05,0.004184571654170279,-7.750318935893952,3285.545063710721,997,1044.4692794608177,-4.96578730028523e-12,5.3398439621895144e-06,0.9587954193318282,2,0.191,0.0,0.00024925950635781895,-7.747468007114291,3264.2576694191093,1.0,cube,"4,9,18,19,23,24,28,30",cap1000_cut1e-8
1000,8,1e-08,dense,1.1340344258485952e-06,0.0033436923348134943,-7.365254588551166,2874.0029529754456,997,1054.741730030228,-7.588819267634558e-12,2.9955192908086236e-09,1.1643555651117619,3,0.201,0.0,0.00033985431612867337,-7.357338579970692,1955.6133547984018,1.0,cube,"2,3,10,12,19,20,27,29",cap1000_cut1e-8
