scene,N,subset_id,subset_str,I_O,I_A
conf_two_spheres_row,3,105,"0,4,23",-6.395470278493833,-6.395417679616198
conf_two_spheres_row,3,106,"0,4,24",-6.385568869420293,-6.3854065081411315
conf_two_spheres_row,3,107,"0,4,25",-6.364985288169278,-6.36475895818408
conf_two_spheres_row,3,108,"0,4,26",-6.399047850278729,-6.3987747091267915
conf_two_spheres_row,3,109,"0,4,27",-6.362699935462707,-6.3624855291206
conf_two_spheres_row,3,110,"0,4,28",-6.380195478393009,-6.380026127608336
conf_two_spheres_row,3,111,"0,4,29",-6.387160244849148,-6.386966921158848
conf_two_spheres_row,3,112,"0,4,30",-6.359268658949505,-6.3589909714421
conf_two_spheres_row,3,113,"0,4,31",-6.391417049202102,-6.3913875849505475
conf_two_spheres_row,3,114,"0,5,6",-6.350367961810918,-6.350207514371643
conf_two_spheres_row,3,115,"0,5,7",-6.458658561994541,-6.45835584750801
conf_two_spheres_row,3,116,"0,5,8",-6.427334987423595,-6.427032141208441
conf_two_spheres_row,3,117,"0,5,9",-6.409800895210411,-6.409515427509548
conf_two_spheres_row,3,118,"0,5,10",-6.512519930500128,-6.512461208332404
conf_two_spheres_row,3,119,"0,5,11",-6.3454625934681985,-6.345479074623013
conf_two_spheres_row,3,120,"0,5,12",-6.43549303063267,-6.435089885546803
conf_two_spheres_row,3,121,"0,5,13",-6.486186463780059,-6.485830366575988
conf_two_spheres_row,3,122,"0,5,14",-6.359644142626628,-6.359418668453811
conf_two_spheres_row,3,123,"0,5,15",-6.46884874542688,-6.468900045232649
conf_two_spheres_row,3,124,"0,5,16",-6.373148245027597,-6.372903507989733
conf_two_spheres_row,3,125,"0,5,17",-6.40586891639703,-6.405675624142965
conf_two_spheres_row,3,126,"0,5,18",-6.494708716600475,-6.4945236045102765
conf_two_spheres_row,3,127,"0,5,19",-6.3428129256811046,-6.342831185372946
conf_two_spheres_row,3,128,"0,5,20",-6.432330440123087,-6.431943679609839
conf_two_spheres_row,3,129,"0,5,21",-6.4198608150880965,-6.419547702918691
conf_two_spheres_row,3,130,"0,5,22",-6.36834972948339,-6.368050107468887
conf_two_spheres_row,3,131,"0,5,23",-6.463445510439467,-6.463431942599336
conf_two_spheres_row,3,132,"0,5,24",-6.355075358857184,-6.355024633661211
conf_two_spheres_row,3,133,"0,5,25",-6.402784486828172,-6.402536648312337
conf_two_spheres_row,3,134,"0,5,26",-6.446562305697963,-6.446253542077624
conf_two_spheres_row,3,135,"0,5,27",-6.353775380599254,-6.353770771726614
conf_two_spheres_row,3,136,"0,5,28",-6.432561231432611,-6.432472228755164
conf_two_spheres_row,3,137,"0,5,29",-6.3832075156299135,-6.383041081044527
conf_two_spheres_row,3,138,"0,5,30",-6.378454131075741,-6.378185519198421
conf_two_spheres_row,3,139,"0,5,31",-6.438158843235678,-6.438143724981846
conf_two_spheres_row,3,140,"0,6,7",-6.291721391334904,-6.29154908717283
conf_two_spheres_row,3,141,"0,6,8",-6.453900126911491,-6.453627337078988
conf_two_spheres_row,3,142,"0,6,9",-6.383837935468075,-6.383422248797114
conf_two_spheres_row,3,143,"0,6,10",-6.3098484513945765,-6.30986062174407
conf_two_spheres_row,3,144,"0,6,11",-6.479340667936856,-6.4791354568708455
conf_two_spheres_row,3,145,"0,6,12",-6.315112667305473,-6.31480438030914
conf_two_spheres_row,3,146,"0,6,13",-6.3735435361296755,-6.373293881168003
conf_two_spheres_row,3,147,"0,6,14",-6.416909929591703,-6.416540293495711
conf_two_spheres_row,3,148,"0,6,15",-6.292818900778036,-6.2928550637749705
conf_two_spheres_row,3,149,"0,6,16",-6.455287397996391,-6.4550021446340855
conf_two_spheres_row,3,150,"0,6,17",-6.3435901661045895,-6.343382671638912
conf_two_spheres_row,3,151,"0,6,18",-6.325226166066589,-6.325147598920065
conf_two_spheres_row,3,152,"0,6,19",-6.444479940802691,-6.444287478004123
conf_two_spheres_row,3,153,"0,6,20",-6.298725674116826,-6.298565239080843
conf_two_spheres_row,3,154,"0,6,21",-6.391674815816457,-6.391409191970921
conf_two_spheres_row,3,155,"0,6,22",-6.377929906460468,-6.377500511869898
conf_two_spheres_row,3,156,"0,6,23",-6.306691354702303,-6.306725383036236
conf_two_spheres_row,3,157,"0,6,24",-6.433717481014,-6.433526548379918
conf_two_spheres_row,3,158,"0,6,25",-6.322514782573612,-6.3223004988656095
conf_two_spheres_row,3,159,"0,6,26",-6.345380878567054,-6.345180465750321
conf_two_spheres_row,3,160,"0,6,27",-6.401363484875091,-6.401103506150366
conf_two_spheres_row,3,161,"0,6,28",-6.308381749394558,-6.308332321028524
conf_two_spheres_row,3,162,"0,6,29",-6.3952330189202,-6.395053283408459
conf_two_spheres_row,3,163,"0,6,30",-6.347107898505151,-6.346818298542429
conf_two_spheres_row,3,164,"0,6,31",-6.327844778512109,-6.3278584758035805
conf_two_spheres_row,3,165,"0,7,8",-6.371288621945522,-6.371058172220823
conf_two_spheres_row,3,166,"0,7,9",-6.331311810675203,-6.331073441053133
conf_two_spheres_row,3,167,"0,7,10",-6.453111721754764,-6.452949342802918
conf_two_spheres_row,3,168,"0,7,11",-6.312320981569144,-6.312277177709416
conf_two_spheres_row,3,169,"0,7,12",-6.379648034283952,-6.379249189793361
conf_two_spheres_row,3,170,"0,7,13",-6.412014867100711,-6.411697821674013
conf_two_spheres_row,3,171,"0,7,14",-6.296937561970205,-6.2966955437659164
conf_two_spheres_row,3,172,"0,7,15",-6.427135860875534,-6.427079848609429
conf_two_spheres_row,3,173,"0,7,16",-6.33907310111385,-6.338886339455274
conf_two_spheres_row,3,174,"0,7,17",-6.34358055318644,-6.343379842698182
conf_two_spheres_row,3,175,"0,7,18",-6.43473471223868,-6.43452544492325
conf_two_spheres_row,3,176,"0,7,19",-6.305105542574222,-6.305065318308274
conf_two_spheres_row,3,177,"0,7,20",-6.393434670999935,-6.393016294635451
conf_two_spheres_row,3,178,"0,7,21",-6.3705480726112,-6.37027471420061
conf_two_spheres_row,3,179,"0,7,22",-6.313236738858616,-6.313000966210654
conf_two_spheres_row,3,180,"0,7,23",-6.423715415086016,-6.423586274253102
conf_two_spheres_row,3,181,"0,7,24",-6.326420545558916,-6.3263547804735225
conf_two_spheres_row,3,182,"0,7,25",-6.358304670425805,-6.35807165196408
conf_two_spheres_row,3,183,"0,7,26",-6.398419941825393,-6.398136755368949
conf_two_spheres_row,3,184,"0,7,27",-6.313918301275655,-6.313824496181171
conf_two_spheres_row,3,185,"0,7,28",-6.399036611734804,-6.398850642282234
conf_two_spheres_row,3,186,"0,7,29",-6.350292747897109,-6.350139703337954
conf_two_spheres_row,3,187,"0,7,30",-6.33665567830684,-6.336419966704293
conf_two_spheres_row,3,188,"0,7,31",-6.401387522559791,-6.401310320835688
conf_two_spheres_row,3,189,"0,8,9",-6.436715510721802,-6.436240359257305
conf_two_spheres_row,3,190,"0,8,10",-6.377099133540354,-6.377101722046034
conf_two_spheres_row,3,191,"0,8,11",-6.478412438001665,-6.478361395295874
conf_two_spheres_row,3,192,"0,8,12",-6.391918894796166,-6.391532886042356
conf_two_spheres_row,3,193,"0,8,13",-6.455349630383753,-6.454982021087019
conf_two_spheres_row,3,194,"0,8,14",-6.436058052339746,-6.4357246326099595
conf_two_spheres_row,3,195,"0,8,15",-6.36294733512154,-6.363051029370133
conf_two_spheres_row,3,196,"0,8,16",-6.491130357702849,-6.490766656203202
conf_two_spheres_row,3,197,"0,8,17",-6.40501517667025,-6.404753211062712
conf_two_spheres_row,3,198,"0,8,18",-6.3929319495434695,-6.392794377948854
conf_two_spheres_row,3,199,"0,8,19",-6.451071776812548,-6.451062743160591
conf_two_spheres_row,5,0,"18,21,24,25,30",-6.564612436913717,-6.564378871858957
conf_two_spheres_row,5,1,"0,3,6,10,16",-6.339382649344784,-6.339354924422885
conf_two_spheres_row,5,2,"19,20,22,28,31",-6.993421985650722,-6.993192621679747
conf_two_spheres_row,5,3,"6,13,15,16,30",-6.41978072181593,-6.419623651405858
conf_two_spheres_row,5,4,"0,1,7,16,30",-6.338164810806624,-6.337903556770826
conf_two_spheres_row,5,5,"1,8,10,12,23",-6.39747871921722,-6.3972550251794935
conf_two_spheres_row,5,6,"6,11,16,27,28",-6.768620318137329,-6.768493946373354
conf_two_spheres_row,5,7,"4,9,10,11,18",-6.471716139256434,-6.471663713000387
conf_two_spheres_row,5,8,"7,12,23,24,30",-6.849043793104716,-6.848930429829055
conf_two_spheres_row,5,9,"0,14,20,26,31",-6.416358828155663,-6.416152431125047
conf_two_spheres_row,5,10,"3,7,8,21,22",-6.421953324456287,-6.421768510657786
conf_two_spheres_row,5,11,"1,7,21,28,29",-6.604684897217193,-6.604335481461574
conf_two_spheres_row,5,12,"10,15,18,20,29",-6.7128523805768285,-6.712724862341863
conf_two_spheres_row,5,13,"10,22,26,27,30",-6.754091908798104,-6.7539926351583235
conf_two_spheres_row,5,14,"0,1,3,24,27",-6.473080287489239,-6.472863548820043
conf_two_spheres_row,5,15,"0,16,18,19,24",-6.390122414773697,-6.39010043464616
conf_two_spheres_row,5,16,"1,12,28,30,31",-7.252485881717013,-7.25193642677163
conf_two_spheres_row,5,17,"5,8,16,27,30",-6.37742942851372,-6.377171972663628
conf_two_spheres_row,5,18,"4,18,19,21,25",-6.523222145162532,-6.523097908521777
conf_two_spheres_row,5,19,"6,10,11,21,29",-6.484891170717435,-6.484895589043834
conf_two_spheres_row,5,20,"4,11,19,27,28",-6.991751232933544,-6.991438494130696
conf_two_spheres_row,5,21,"4,6,10,11,18",-6.4666136042154845,-6.466583044211423
conf_two_spheres_row,5,22,"7,9,11,14,29",-6.747686447695961,-6.74757704412755
conf_two_spheres_row,5,23,"9,12,23,24,27",-6.811257571622265,-6.811198040207076
conf_two_spheres_row,5,24,"9,13,21,22,30",-6.497572452576935,-6.497088159905445
conf_two_spheres_row,5,25,"4,10,19,30,31",-6.712146092374963,-6.712147733017856
conf_two_spheres_row,5,26,"4,14,17,18,29",-6.612261941628976,-6.612051104550455
conf_two_spheres_row,5,27,"8,16,20,24,28",-6.493495542450591,-6.493372196843527
conf_two_spheres_row,5,28,"4,8,10,21,31",-6.423910666642662,-6.423822600124282
conf_two_spheres_row,5,29,"6,11,13,16,29",-6.515807805967713,-6.515568717239407
conf_two_spheres_row,5,30,"1,5,6,8,9",-6.331062633064762,-6.330815470152345
conf_two_spheres_row,5,31,"14,19,24,27,30",-7.385739221610789,-7.385292424862656
conf_two_spheres_row,5,32,"1,2,8,12,28",-6.378146400787319,-6.377888344002998
conf_two_spheres_row,5,33,"2,13,19,26,28",-6.4944065531750725,-6.494439510800428
conf_two_spheres_row,5,34,"11,13,21,22,23",-6.441073912974024,-6.44097082955944
conf_two_spheres_row,5,35,"11,17,23,29,30",-6.711392932269518,-6.711548812726677
conf_two_spheres_row,5,36,"1,3,9,12,23",-6.467922766511619,-6.467881831908362
conf_two_spheres_row,5,37,"7,8,10,20,31",-6.4593228357459385,-6.459140037856315
conf_two_spheres_row,5,38,"11,14,16,18,25",-6.498785419956936,-6.498581116873753
conf_two_spheres_row,5,39,"3,5,6,15,29",-6.3481428253867005,-6.348084007034238
conf_two_spheres_row,5,40,"0,7,12,13,14",-6.336839281683146,-6.336497776148268
conf_two_spheres_row,5,41,"8,9,13,20,25",-6.393141057600695,-6.392840944247529
conf_two_spheres_row,5,42,"8,10,16,27,31",-6.407605365311167,-6.407643297704505
conf_two_spheres_row,5,43,"6,8,14,19,23",-6.451421715147993,-6.451435784750601
conf_two_spheres_row,5,44,"14,19,21,22,23",-6.6103301475373275,-6.6102357854353935
conf_two_spheres_row,5,45,"4,5,17,24,29",-6.440266260743729,-6.440164202549007
conf_two_spheres_row,5,46,"2,11,19,24,25",-6.6707679395138255,-6.670834785999058
conf_two_spheres_row,5,47,"5,12,17,29,31",-6.528654074161868,-6.528419072098682
conf_two_spheres_row,5,48,"6,12,22,29,30",-6.983504088218273,-6.9829375738609905
conf_two_spheres_row,5,49,"4,5,17,19,25",-6.434409401551865,-6.434343773266782
conf_two_spheres_row,5,50,"7,9,16,19,23",-6.570755099550264,-6.5706922392568305
conf_two_spheres_row,5,51,"5,10,21,23,27",-6.499594607760671,-6.499559235853763
conf_two_spheres_row,5,52,"6,11,20,22,25",-7.174032933342391,-7.173344692215984
conf_two_spheres_row,5,53,"9,17,26,27,31",-6.82294010336746,-6.822810755032293
conf_two_spheres_row,5,54,"2,5,17,19,31",-6.490452666652271,-6.490512567427915
conf_two_spheres_row,5,55,"2,3,10,16,29",-6.398250098957044,-6.398355235982443
conf_two_spheres_row,5,56,"6,17,19,29,30",-7.025160392622728,-7.025196808857522
conf_two_spheres_row,5,57,"0,6,21,24,26",-6.409193329009313,-6.4089969161665215
conf_two_spheres_row,5,58,"1,2,13,16,18",-6.406859367168436,-6.406626117513027
conf_two_spheres_row,5,59,"3,8,12,21,25",-6.449715915298605,-6.4494977042749815
conf_two_spheres_row,5,60,"0,11,12,26,31",-6.370303136551089,-6.370158793315807
conf_two_spheres_row,5,61,"9,11,20,23,28",-6.772863345993315,-6.7728806186597925
conf_two_spheres_row,5,62,"1,8,16,24,27",-6.6372616075523805,-6.636892104680986
conf_two_spheres_row,5,63,"16,19,21,26,30",-6.571872030949456,-6.571515017776307
conf_two_spheres_row,5,64,"3,7,20,21,24",-6.501383856841397,-6.501297755737727
conf_two_spheres_row,5,65,"0,13,18,25,31",-6.451839574960357,-6.451722776609824
conf_two_spheres_row,5,66,"5,12,25,26,28",-6.676671888860181,-6.676258464021383
conf_two_spheres_row,5,67,"5,9,17,25,31",-6.6681119044426955,-6.668087777492381
conf_two_spheres_row,5,68,"15,19,27,29,31",-6.795121248621295,-6.795493528498423
conf_two_spheres_row,5,69,"2,5,13,17,23",-6.578053607697233,-6.577852275821259
conf_two_spheres_row,5,70,"1,4,7,14,21",-6.525119149772247,-6.524779995153941
conf_two_spheres_row,5,71,"2,3,13,24,31",-6.387149247257102,-6.387217584957164
conf_two_spheres_row,5,72,"0,8,9,12,24",-6.38489004173715,-6.384601021249323
conf_two_spheres_row,5,73,"5,20,21,26,31",-6.551160818443013,-6.550787998072626
conf_two_spheres_row,5,74,"1,3,16,23,30",-6.5065890594186095,-6.50657340392252
conf_two_spheres_row,5,75,"8,9,17,25,31",-6.467436519360821,-6.4673922092579765
conf_two_spheres_row,5,76,"4,10,18,21,23",-6.627210617263083,-6.626998743226343
conf_two_spheres_row,5,77,"2,5,12,23,28",-6.9001218633071275,-6.899808513675536
conf_two_spheres_row,5,78,"14,17,26,28,30",-6.879034159774492,-6.8786528849675195
conf_two_spheres_row,5,79,"6,9,11,12,22",-7.377659004385272,-7.377159619324751
conf_two_spheres_row,5,80,"2,5,18,22,29",-6.517525057855011,-6.51729888957391
conf_two_spheres_row,5,81,"1,3,5,16,19",-6.395055791902338,-6.394898092835705
conf_two_spheres_row,5,82,"18,19,23,27,29",-6.658626879869007,-6.65890010303032
conf_two_spheres_row,5,83,"19,20,24,25,29",-6.92002810211287,-6.919870101348149
conf_two_spheres_row,5,84,"1,16,17,21,25",-6.568691908809333,-6.56829862930543
conf_two_spheres_row,5,85,"2,15,18,23,25",-7.103152839705913,-7.10281130023076
conf_two_spheres_row,5,86,"13,16,26,28,30",-6.484953501666623,-6.48463923659721
conf_two_spheres_row,5,87,"1,14,22,27,30",-7.993767811569187,-7.992938120300879
conf_two_spheres_row,5,88,"10,15,17,18,22",-6.889254632979204,-6.889107723412388
conf_two_spheres_row,5,89,"3,7,9,10,19",-6.3995526674594885,-6.399463970797171
conf_two_spheres_row,5,90,"3,5,12,20,21",-6.341379742792409,-6.3411445103493564
conf_two_spheres_row,5,91,"2,6,11,16,23",-6.492207544657702,-6.492194510462056
conf_two_spheres_row,5,92,"13,15,18,29,31",-6.574343820928356,-6.574323276213717
conf_two_spheres_row,5,93,"3,5,13,16,23",-6.354258076148359,-6.35422466749908
conf_two_spheres_row,5,94,"0,2,6,14,30",-6.3079934939384135,-6.307846658467346
conf_two_spheres_row,5,95,"0,8,13,29,31",-6.403327328940291,-6.403223277974411
conf_two_spheres_row,5,96,"2,5,9,17,26",-6.603665529644703,-6.603461837992703
conf_two_spheres_row,5,97,"8,15,20,22,26",-6.451226875629349,-6.450981160990182
conf_two_spheres_row,5,98,"10,12,22,24,28",-6.664679428646721,-6.664429188107615
conf_two_spheres_row,5,99,"8,11,12,26,27",-6.463283452839683,-6.463016496830536
conf_torus_R05_r02,3,0,"0,1,2",-6.334248006152689,-6.333887446029185
conf_torus_R05_r02,3,1,"0,1,3",-6.4763013673239005,-6.4758085449825655
conf_torus_R05_r02,3,2,"0,1,4",-6.389309984885682,-6.388550466970313
conf_torus_R05_r02,3,3,"0,1,5",-6.381574255741815,-6.381060004110576
conf_torus_R05_r02,3,4,"0,1,6",-6.411171852246254,-6.410468170934201
conf_torus_R05_r02,3,5,"0,1,7",-6.323198574355615,-6.322649098037298
conf_torus_R05_r02,3,6,"0,1,8",-6.457795981527216,-6.457199441172557
conf_torus_R05_r02,3,7,"0,1,9",-6.398941685197703,-6.398320017680077
conf_torus_R05_r02,3,8,"0,1,10",-6.355726844696561,-6.355376889433729
conf_torus_R05_r02,3,9,"0,1,11",-6.448585683672272,-6.448069041673206
conf_torus_R05_r02,3,10,"0,1,12",-6.349793790363517,-6.349243250254111
conf_torus_R05_r02,3,11,"0,1,13",-6.402309921948627,-6.401703986866007
conf_torus_R05_r02,3,12,"0,1,14",-6.399771138617824,-6.399165221850153
conf_torus_R05_r02,3,13,"0,1,15",-6.331413393650395,-6.331049432536778
conf_torus_R05_r02,3,14,"0,1,16",-6.457989516232323,-6.457471674742815
conf_torus_R05_r02,3,15,"0,1,17",-6.376306484259078,-6.375712232382464
conf_torus_R05_r02,3,16,"0,1,18",-6.370709042498584,-6.370315263435294
conf_torus_R05_r02,3,17,"0,1,19",-6.423615191255609,-6.423146043245944
conf_torus_R05_r02,3,18,"0,1,20",-6.3331894804951085,-6.332498054356864
conf_torus_R05_r02,3,19,"0,1,21",-6.422723407524522,-6.422112564182243
conf_torus_R05_r02,3,20,"0,1,22",-6.38810618795512,-6.387567867479788
conf_torus_R05_r02,3,21,"0,1,23",-6.3514527352448855,-6.351063649595656
conf_torus_R05_r02,3,22,"0,1,24",-6.4372120510697854,-6.4367368900750614
conf_torus_R05_r02,3,23,"0,1,25",-6.357546025707191,-6.357013621134095
conf_torus_R05_r02,3,24,"0,1,26",-6.3894742868886105,-6.388942876352527
conf_torus_R05_r02,3,25,"0,1,27",-6.402330894247659,-6.401846868807004
conf_torus_R05_r02,3,26,"0,1,28",-6.347051455481887,-6.346679066879953
conf_torus_R05_r02,3,27,"0,1,29",-6.423825341338192,-6.423292551413524
conf_torus_R05_r02,3,28,"0,1,30",-6.377569713672556,-6.377038413895904
conf_torus_R05_r02,3,29,"0,1,31",-6.372316498023399,-6.371999816447134
conf_torus_R05_r02,3,30,"0,2,3",-6.31256021040015,-6.312570016784687
conf_torus_R05_r02,3,31,"0,2,4",-6.380938578305634,-6.380625806174407
conf_torus_R05_r02,3,32,"0,2,5",-6.455389189802743,-6.455274199511004
conf_torus_R05_r02,3,33,"0,2,6",-6.295576519628789,-6.295328760861679
conf_torus_R05_r02,3,34,"0,2,7",-6.4128385950449855,-6.412567502686493
conf_torus_R05_r02,3,35,"0,2,8",-6.351428289659385,-6.351305119373835
conf_torus_R05_r02,3,36,"0,2,9",-6.3501699990761376,-6.349971488297377
conf_torus_R05_r02,3,37,"0,2,10",-6.469785835247305,-6.46977654028336
conf_torus_R05_r02,3,38,"0,2,11",-6.30103785734353,-6.301038746637558
conf_torus_R05_r02,3,39,"0,2,12",-6.3800911680209245,-6.379827609244919
conf_torus_R05_r02,3,40,"0,2,13",-6.410000220525098,-6.409815986366863
conf_torus_R05_r02,3,41,"0,2,14",-6.308997732095235,-6.308779945614258
conf_torus_R05_r02,3,42,"0,2,15",-6.435974768357676,-6.435924573058214
conf_torus_R05_r02,3,43,"0,2,16",-6.326589520087569,-6.326486307311891
conf_torus_R05_r02,3,44,"0,2,17",-6.356919800472834,-6.356616655090132
conf_torus_R05_r02,3,45,"0,2,18",-6.445367008339261,-6.445355578980156
conf_torus_R05_r02,3,46,"0,2,19",-6.302065766528597,-6.302029594632967
conf_torus_R05_r02,3,47,"0,2,20",-6.393217218129975,-6.3926778830472495
conf_torus_R05_r02,3,48,"0,2,21",-6.371583225702482,-6.371355627049005
conf_torus_R05_r02,3,49,"0,2,22",-6.325811151500851,-6.32566803121586
conf_torus_R05_r02,3,50,"0,2,23",-6.43386933674056,-6.433801238139978
conf_torus_R05_r02,3,51,"0,2,24",-6.319751452495007,-6.31966083495293
conf_torus_R05_r02,3,52,"0,2,25",-6.366038318101632,-6.365851200378478
conf_torus_R05_r02,3,53,"0,2,26",-6.409496186857304,-6.409306245402421
conf_torus_R05_r02,3,54,"0,2,27",-6.314933046752895,-6.314855813785039
conf_torus_R05_r02,3,55,"0,2,28",-6.404234223358205,-6.404202948350171
conf_torus_R05_r02,3,56,"0,2,29",-6.350619165846905,-6.350458824005545
conf_torus_R05_r02,3,57,"0,2,30",-6.348709233157548,-6.348581290848455
conf_torus_R05_r02,3,58,"0,2,31",-6.4114089767535605,-6.411457230749237
conf_torus_R05_r02,3,59,"0,3,4",-6.450462602161258,-6.450017596076398
conf_torus_R05_r02,3,60,"0,3,5",-6.341331193172894,-6.34117288243938
conf_torus_R05_r02,3,61,"0,3,6",-6.499843757164999,-6.499353134768861
conf_torus_R05_r02,3,62,"0,3,7",-6.350257471153684,-6.35007909927843
conf_torus_R05_r02,3,63,"0,3,8",-6.515075303671591,-6.514798055297759
conf_torus_R05_r02,3,64,"0,3,9",-6.462313773357858,-6.462003450388576
conf_torus_R05_r02,3,65,"0,3,10",-6.312227407299375,-6.312217366711918
conf_torus_R05_r02,3,66,"0,3,11",-6.543085731009737,-6.542915463513233
conf_torus_R05_r02,3,67,"0,3,12",-6.402352894144216,-6.4020642857539825
conf_torus_R05_r02,3,68,"0,3,13",-6.401818233666259,-6.401627996384003
conf_torus_R05_r02,3,69,"0,3,14",-6.476465707293126,-6.476092493753943
conf_torus_R05_r02,3,70,"0,3,15",-6.326241565114388,-6.3262633718900165
conf_torus_R05_r02,3,71,"0,3,16",-6.5331117462486334,-6.532879845162741
conf_torus_R05_r02,3,72,"0,3,17",-6.435104984593426,-6.43478698809438
conf_torus_R05_r02,3,73,"0,3,18",-6.338777453759507,-6.3387429663441885
conf_torus_R05_r02,3,74,"0,3,19",-6.506448861467632,-6.5062435839979935
conf_torus_R05_r02,3,75,"0,3,20",-6.362732978106369,-6.362350739547437
conf_torus_R05_r02,3,76,"0,3,21",-6.452290712526055,-6.452016597272976
conf_torus_R05_r02,3,77,"0,3,22",-6.454420360987973,-6.45415433907082
conf_torus_R05_r02,3,78,"0,3,23",-6.3342902092370785,-6.334285056043946
conf_torus_R05_r02,3,79,"0,3,24",-6.506839501926425,-6.5066410944156
conf_torus_R05_r02,3,80,"0,3,25",-6.4042350888528885,-6.404008768606863
conf_torus_R05_r02,3,81,"0,3,26",-6.38463207987897,-6.384437163669323
conf_torus_R05_r02,3,82,"0,3,27",-6.470419042404608,-6.470222525115887
conf_torus_R05_r02,3,83,"0,3,28",-6.357624520668855,-6.357593445872321
conf_torus_R05_r02,3,84,"0,3,29",-6.465695094491333,-6.4654530372255445
conf_torus_R05_r02,3,85,"0,3,30",-6.430007011241484,-6.429856342906777
conf_torus_R05_r02,3,86,"0,3,31",-6.366971231201193,-6.36698328265558
conf_torus_R05_r02,3,87,"0,4,5",-6.4217693110234455,-6.421313210254103
conf_torus_R05_r02,3,88,"0,4,6",-6.379674633962977,-6.379041706778783
conf_torus_R05_r02,3,89,"0,4,7",-6.3688498112829315,-6.368315252693814
conf_torus_R05_r02,3,90,"0,4,8",-6.453208952888805,-6.452665780613537
conf_torus_R05_r02,3,91,"0,4,9",-6.402170894561179,-6.401526077875013
conf_torus_R05_r02,3,92,"0,4,10",-6.402237234939604,-6.4019549212562445
conf_torus_R05_r02,3,93,"0,4,11",-6.420304484234526,-6.419832224501846
conf_torus_R05_r02,3,94,"0,4,12",-6.389766652401383,-6.389296141865592
conf_torus_R05_r02,3,95,"0,4,13",-6.427859687681001,-6.427268235423514
conf_torus_R05_r02,3,96,"0,4,14",-6.378581375067973,-6.377961589949051
conf_torus_R05_r02,3,97,"0,4,15",-6.378311339407248,-6.3780152301850555
conf_torus_R05_r02,3,98,"0,4,16",-6.444226813458187,-6.443739853705249
conf_torus_R05_r02,3,99,"0,4,17",-6.398758930535059,-6.398148357490789
conf_torus_R05_r02,3,100,"0,4,18",-6.411216074049567,-6.410895377923196
conf_torus_R05_r02,3,101,"0,4,19",-6.401182695424229,-6.40072685926116
conf_torus_R05_r02,3,102,"0,4,20",-6.37576958768642,-6.375164732983221
conf_torus_R05_r02,3,103,"0,4,21",-6.432023898574678,-6.431414568539223
conf_torus_R05_r02,3,104,"0,4,22",-6.3850509582246655,-6.384486168536219
conf_torus_R05_r02,3,105,"0,4,23",-6.39474252859389,-6.394417102114431
conf_torus_R05_r02,3,106,"0,4,24",-6.424251822500943,-6.423775969769582
conf_torus_R05_r02,3,107,"0,4,25",-6.388179580179122,-6.387708481459672
conf_torus_R05_r02,3,108,"0,4,26",-6.417845248188649,-6.417338683056721
conf_torus_R05_r02,3,109,"0,4,27",-6.392350689123458,-6.391838570459085
conf_torus_R05_r02,3,110,"0,4,28",-6.387061826530458,-6.386762992369526
conf_torus_R05_r02,3,111,"0,4,29",-6.426315850990756,-6.425789740882282
conf_torus_R05_r02,3,112,"0,4,30",-6.39263030739213,-6.39210233396195
conf_torus_R05_r02,3,113,"0,4,31",-6.406711489382542,-6.406480378487478
conf_torus_R05_r02,3,114,"0,5,6",-6.335120889838144,-6.33469919790372
conf_torus_R05_r02,3,115,"0,5,7",-6.424892035457196,-6.424615620398293
conf_torus_R05_r02,3,116,"0,5,8",-6.394227472797483,-6.393883300741332
conf_torus_R05_r02,3,117,"0,5,9",-6.397247280533411,-6.396927295075761
conf_torus_R05_r02,3,118,"0,5,10",-6.473950103341397,-6.473895283890141
conf_torus_R05_r02,3,119,"0,5,11",-6.332060501992712,-6.331885935136368
conf_torus_R05_r02,3,120,"0,5,12",-6.413125780434609,-6.412742209848063
conf_torus_R05_r02,3,121,"0,5,13",-6.454956523264764,-6.454624569670787
conf_torus_R05_r02,3,122,"0,5,14",-6.354004149493658,-6.353667024953515
conf_torus_R05_r02,3,123,"0,5,15",-6.439767683183303,-6.43971038669905
conf_torus_R05_r02,3,124,"0,5,16",-6.361719125815349,-6.361451423160591
conf_torus_R05_r02,3,125,"0,5,17",-6.400396065870574,-6.400016104447354
conf_torus_R05_r02,3,126,"0,5,18",-6.469160562038707,-6.468951095799748
conf_torus_R05_r02,3,127,"0,5,19",-6.339010134476014,-6.33883828861402
conf_torus_R05_r02,3,128,"0,5,20",-6.415752647761609,-6.415176986855915
conf_torus_R05_r02,3,129,"0,5,21",-6.410577526003044,-6.410227712831693
conf_torus_R05_r02,3,130,"0,5,22",-6.3706164264187946,-6.370370646481975
conf_torus_R05_r02,3,131,"0,5,23",-6.446073480191515,-6.445948412757729
conf_torus_R05_r02,3,132,"0,5,24",-6.354183659429089,-6.353967989621252
conf_torus_R05_r02,3,133,"0,5,25",-6.402437143829007,-6.40213207856813
conf_torus_R05_r02,3,134,"0,5,26",-6.440303729226756,-6.439973738428637
conf_torus_R05_r02,3,135,"0,5,27",-6.355596224356446,-6.355405742275172
conf_torus_R05_r02,3,136,"0,5,28",-6.4249394495290195,-6.42480289026172
conf_torus_R05_r02,3,137,"0,5,29",-6.3852382737531075,-6.384957201318831
conf_torus_R05_r02,3,138,"0,5,30",-6.388755214131026,-6.388500839347013
