20:14:20 [ok] phys=2.00GB pf=5.51GB temp=75°C
20:14:23 [ok] phys=2.00GB pf=5.49GB temp=75°C
20:14:26 [ok] phys=2.02GB pf=5.50GB temp=77°C
20:14:29 [ok] phys=2.02GB pf=5.51GB temp=75°C
20:14:33 [ok] phys=2.04GB pf=5.50GB temp=75°C
20:14:36 [ok] phys=2.01GB pf=5.49GB temp=75°C
20:14:39 [ok] phys=2.00GB pf=5.46GB temp=75°C
20:14:42 [ok] phys=1.85GB pf=5.25GB temp=75°C
20:14:46 [ok] phys=1.72GB pf=5.12GB temp=79°C
20:14:49 [ok] phys=2.01GB pf=5.51GB temp=76°C
20:14:52 [ok] phys=2.03GB pf=5.52GB temp=76°C
20:14:55 [ok] phys=2.24GB pf=5.74GB temp=75°C
20:14:58 [ok] phys=2.25GB pf=5.75GB temp=77°C
20:15:02 [ok] phys=2.24GB pf=5.74GB temp=76°C
20:15:05 [ok] phys=2.25GB pf=5.75GB temp=75°C
20:15:08 [ok] phys=2.24GB pf=5.73GB temp=81°C
20:15:11 [ok] phys=2.24GB pf=5.74GB temp=76°C
20:15:14 [ok] phys=2.25GB pf=5.75GB temp=75°C
20:15:17 [ok] phys=2.22GB pf=5.70GB temp=79°C
20:15:21 [ok] phys=2.22GB pf=5.71GB temp=76°C
20:15:25 [ok] phys=2.17GB pf=5.59GB temp=76°C
20:15:28 [ok] phys=2.02GB pf=5.44GB temp=76°C
20:15:32 [ok] phys=1.92GB pf=5.34GB temp=81°C
20:15:35 [ok] phys=2.25GB pf=5.74GB temp=76°C
20:15:39 [ok] phys=2.22GB pf=5.69GB temp=76°C
20:15:42 [ok] phys=2.23GB pf=5.70GB temp=80°C
20:15:45 [ok] phys=2.24GB pf=5.73GB temp=81°C
20:15:48 [ok] phys=2.23GB pf=5.71GB temp=76°C
20:15:52 [ok] phys=2.23GB pf=5.70GB temp=76°C
20:15:55 [ok] phys=2.22GB pf=5.72GB temp=80°C
20:15:58 [ok] phys=2.24GB pf=5.73GB temp=76°C
20:16:01 [ok] phys=2.24GB pf=5.73GB temp=75°C
20:16:04 [ok] phys=2.21GB pf=5.73GB temp=76°C
20:16:07 [ok] phys=2.25GB pf=5.77GB temp=76°C
20:16:11 [ok] phys=2.26GB pf=5.77GB temp=75°C
20:16:14 [ok] phys=2.25GB pf=5.75GB temp=75°C
20:16:18 [ok] phys=2.24GB pf=5.74GB temp=76°C
20:16:21 [ok] phys=2.24GB pf=5.74GB temp=76°C
20:16:25 [ok] phys=2.22GB pf=5.70GB temp=76°C
20:16:28 [ok] phys=2.21GB pf=5.68GB temp=76°C
20:16:32 [ok] phys=2.19GB pf=5.68GB temp=76°C
20:16:36 [ok] phys=2.17GB pf=5.66GB temp=81°C
20:16:39 [ok] phys=2.19GB pf=5.68GB temp=77°C
20:16:43 [ok] phys=2.17GB pf=5.67GB temp=76°C
20:16:47 [ok] phys=2.13GB pf=5.62GB temp=76°C
20:16:50 [ok] phys=2.05GB pf=5.53GB temp=76°C
20:16:54 [ok] phys=2.09GB pf=5.79GB temp=78°C
20:16:58 [ok] phys=2.10GB pf=5.80GB temp=81°C
20:17:01 [ok] phys=2.10GB pf=5.80GB temp=77°C
20:17:05 [ok] phys=2.08GB pf=5.78GB temp=76°C
20:17:08 [ok] phys=2.05GB pf=5.73GB temp=76°C
20:17:12 [ok] phys=2.09GB pf=5.78GB temp=76°C
20:17:16 [ok] phys=2.07GB pf=5.76GB temp=76°C
20:17:19 [ok] phys=2.10GB pf=5.81GB temp=82°C
20:17:22 [ok] phys=2.13GB pf=5.83GB temp=77°C
20:17:25 [ok] phys=2.12GB pf=5.81GB temp=76°C
20:17:29 [ok] phys=2.11GB pf=5.80GB temp=76°C
20:17:32 [ok] phys=2.11GB pf=5.78GB temp=76°C
20:17:36 [ok] phys=2.10GB pf=5.78GB temp=76°C
20:17:39 [ok] phys=1.80GB pf=4.24GB temp=76°C
20:17:43 [ok] phys=1.75GB pf=4.18GB temp=75°C
20:17:46 [ok] phys=1.53GB pf=2.74GB temp=75°C
20:17:50 [ok] phys=1.41GB pf=2.63GB temp=75°C
20:17:54 [ok] phys=1.35GB pf=2.61GB temp=81°C
20:17:57 [ok] phys=1.37GB pf=2.62GB temp=76°C
20:18:01 [ok] phys=1.99GB pf=5.84GB temp=82°C
20:18:05 [ok] phys=2.02GB pf=5.83GB temp=77°C
20:18:08 [ok] phys=2.04GB pf=5.83GB temp=77°C
20:18:12 [ok] phys=2.15GB pf=5.89GB temp=76°C
20:18:16 [ok] phys=2.16GB pf=5.89GB temp=76°C
20:18:19 [ok] phys=2.17GB pf=5.89GB temp=76°C
20:18:23 [ok] phys=2.19GB pf=5.91GB temp=76°C
20:18:27 [ok] phys=2.18GB pf=5.87GB temp=79°C
20:18:31 [ok] phys=2.18GB pf=5.87GB temp=82°C
20:18:35 [ok] phys=2.18GB pf=5.86GB temp=77°C
20:18:38 [ok] phys=2.18GB pf=5.86GB temp=77°C
20:18:42 [ok] phys=2.19GB pf=5.87GB temp=76°C
20:18:46 [ok] phys=2.21GB pf=5.87GB temp=76°C
20:18:49 [ok] phys=2.18GB pf=5.85GB temp=77°C
20:18:53 [ok] phys=2.17GB pf=5.83GB temp=76°C
20:18:56 [ok] phys=2.21GB pf=5.92GB temp=81°C
20:18:59 [ok] phys=2.23GB pf=5.91GB temp=77°C
20:19:02 [ok] phys=2.22GB pf=5.91GB temp=76°C
20:19:06 [ok] phys=2.22GB pf=5.90GB temp=79°C
20:19:09 [ok] phys=2.33GB pf=6.01GB temp=77°C
20:19:12 [ok] phys=2.29GB pf=5.96GB temp=76°C
20:19:16 [ok] phys=2.20GB pf=5.77GB temp=82°C
20:19:20 [ok] phys=2.20GB pf=5.79GB temp=77°C
20:19:23 [ok] phys=2.02GB pf=5.47GB temp=76°C
20:19:27 [ok] phys=1.86GB pf=5.18GB temp=76°C
20:19:31 [ok] phys=2.05GB pf=5.47GB temp=76°C
20:19:34 [ok] phys=2.26GB pf=5.97GB temp=81°C
20:19:38 [ok] phys=2.29GB pf=5.96GB temp=76°C
20:19:41 [ok] phys=2.28GB pf=5.97GB temp=80°C
20:19:45 [ok] phys=2.26GB pf=5.95GB temp=76°C
20:19:48 [ok] phys=2.28GB pf=5.98GB temp=76°C
20:19:51 [ok] phys=2.26GB pf=5.96GB temp=77°C
20:19:55 [ok] phys=2.27GB pf=5.98GB temp=77°C
20:19:58 [ok] phys=2.29GB pf=6.01GB temp=76°C
20:20:01 [ok] phys=2.27GB pf=6.00GB temp=76°C
20:20:04 [ok] phys=2.26GB pf=5.98GB temp=76°C
20:20:08 [ok] phys=2.26GB pf=5.99GB temp=76°C
20:20:11 [ok] phys=2.24GB pf=5.96GB temp=76°C
20:20:14 [ok] phys=2.25GB pf=5.98GB temp=80°C
20:20:17 [ok] phys=2.24GB pf=5.96GB temp=76°C
20:20:20 [ok] phys=2.30GB pf=6.03GB temp=76°C
20:20:23 [ok] phys=2.27GB pf=5.99GB temp=76°C
20:20:27 [ok] phys=2.29GB pf=6.01GB temp=76°C
20:20:30 [ok] phys=2.29GB pf=6.00GB temp=76°C
20:20:33 [ok] phys=2.28GB pf=5.99GB temp=76°C
20:20:36 [ok] phys=2.27GB pf=5.98GB temp=76°C
20:20:39 [ok] phys=2.25GB pf=5.96GB temp=76°C
20:20:42 [ok] phys=2.25GB pf=5.96GB temp=76°C
20:20:45 [ok] phys=2.23GB pf=5.95GB temp=77°C
20:20:49 [ok] phys=2.23GB pf=5.93GB temp=76°C
20:20:52 [ok] phys=2.23GB pf=5.93GB temp=76°C
20:20:55 [ok] phys=2.26GB pf=5.97GB temp=80°C
20:20:58 [ok] phys=2.26GB pf=5.97GB temp=76°C
20:21:01 [ok] phys=2.26GB pf=5.97GB temp=76°C
20:21:05 [ok] phys=2.25GB pf=5.95GB temp=76°C
20:21:08 [ok] phys=2.24GB pf=5.95GB temp=77°C
20:21:11 [ok] phys=2.26GB pf=5.97GB temp=76°C
20:21:14 [ok] phys=2.26GB pf=5.97GB temp=75°C
20:21:17 [ok] phys=2.27GB pf=5.98GB temp=80°C
20:21:20 [ok] phys=2.26GB pf=5.97GB temp=76°C
20:21:23 [ok] phys=2.25GB pf=5.95GB temp=75°C
20:21:27 [ok] phys=2.23GB pf=5.94GB temp=78°C
20:21:30 [ok] phys=2.23GB pf=5.93GB temp=76°C
20:21:33 [ok] phys=2.24GB pf=5.94GB temp=75°C
20:21:36 [ok] phys=2.23GB pf=5.93GB temp=75°C
20:21:39 [ok] phys=2.23GB pf=5.93GB temp=77°C
20:21:42 [ok] phys=2.23GB pf=5.92GB temp=75°C
20:21:46 [ok] phys=1.97GB pf=5.49GB temp=75°C
20:21:49 [ok] phys=1.77GB pf=5.27GB temp=77°C
20:21:53 [ok] phys=1.40GB pf=4.67GB temp=76°C
20:21:56 [ok] phys=1.59GB pf=5.26GB temp=76°C
20:21:59 [ok] phys=1.51GB pf=5.18GB temp=76°C
20:22:02 [ok] phys=1.31GB pf=4.90GB temp=81°C
20:22:06 [ok] phys=1.04GB pf=4.62GB temp=76°C
20:22:09 [CRITICAL 1/3] phys=0.89GB pf=4.48GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:13 [CRITICAL 2/3] phys=0.90GB pf=4.42GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:16 [CRITICAL 3/3] phys=0.79GB pf=4.31GB temp=79——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:16 [ALERT] 主机资源持续低于硬地板。训练侧熔断未及时生效，请人工介入（kill python / 关闭占用程序）。
20:22:20 [CRITICAL 1/3] phys=0.78GB pf=4.30GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:23 [CRITICAL 2/3] phys=0.78GB pf=4.30GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:27 [CRITICAL 3/3] phys=0.76GB pf=4.27GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:27 [ALERT] 主机资源持续低于硬地板。训练侧熔断未及时生效，请人工介入（kill python / 关闭占用程序）。
20:22:30 [CRITICAL 1/3] phys=0.76GB pf=4.26GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
