scene,light,err_vs_world_deg,err_vs_camframe_deg,implied_z,i_eff_proj
048002dcad254cf8b57d51d84ad84435,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
048002dcad254cf8b57d51d84ad84435,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
048002dcad254cf8b57d51d84ad84435,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
048002dcad254cf8b57d51d84ad84435,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
04dbe2471a134bd68f5b8d8d4af95aae,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
04dbe2471a134bd68f5b8d8d4af95aae,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
04dbe2471a134bd68f5b8d8d4af95aae,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
04dbe2471a134bd68f5b8d8d4af95aae,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
04dbe2471a134bd68f5b8d8d4af95aae,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
04e43ff1195e45029a03b6cdc53f9aa8,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
04e43ff1195e45029a03b6cdc53f9aa8,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
04e43ff1195e45029a03b6cdc53f9aa8,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
04e43ff1195e45029a03b6cdc53f9aa8,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
04e43ff1195e45029a03b6cdc53f9aa8,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
04e5ee9a0baa446e9ab973cce0153bc8,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
04e5ee9a0baa446e9ab973cce0153bc8,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
04e5ee9a0baa446e9ab973cce0153bc8,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
04e5ee9a0baa446e9ab973cce0153bc8,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
04e5ee9a0baa446e9ab973cce0153bc8,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
05703932eb2c45c0918d4f91c875d064,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
05703932eb2c45c0918d4f91c875d064,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
05703932eb2c45c0918d4f91c875d064,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
