scene,light,mae_lin,mse_lin,psnr_lin,res_mean_lin,res_std_lin,mae_train_target,psnr_train_target,mae_train_domain,psnr_train_domain,mae_point_direct,psnr_point_direct
2b59a3b183004c3c860337ceb41750c8,5,0.17862112820148468,0.03957483917474747,14.025808413591413,-0.17518334090709686,0.09426363557577133,0.6608954668045044,3.55376389107899,0.4293440580368042,7.124855664248604,0.2516386092491853,11.20546002030942
2be296fc2d684166b4e0dcbe84d92337,1,0.3149130344390869,0.11410228163003922,9.427056711871446,-0.3149130344390869,0.12219679355621338,0.7742556929588318,2.1562210352274174,0.7696473002433777,2.206737628573964,0.3149012132708173,9.427306555573352
2be296fc2d684166b4e0dcbe84d92337,2,0.31491154432296753,0.11410104483366013,9.427103786894497,-0.31491154432296753,0.12219566851854324,0.7742555737495422,2.1562252881426978,0.7696927785873413,2.206243279768313,0.31482069871230384,9.429439494378762
2be296fc2d684166b4e0dcbe84d92337,3,0.31491032242774963,0.11410139501094818,9.42709045837233,-0.31491032242774963,0.12220023572444916,0.7742534279823303,2.1562405986721926,0.7696986198425293,2.206179177734836,0.31488107668054566,9.427811166692114
2be296fc2d684166b4e0dcbe84d92337,4,0.31490886211395264,0.11409945040941238,9.427164474725334,-0.31490886211395264,0.12219593673944473,0.7742530703544617,2.1562520816047352,0.7685412764549255,2.21912330208418,0.3149435627563776,9.426298515561518
2be296fc2d684166b4e0dcbe84d92337,5,0.3148942291736603,0.11409083008766174,9.427492600722827,-0.3148942291736603,0.12219841778278351,0.7742394804954529,2.1564013624907403,0.7674958109855652,2.2306898381192037,0.31494363838666684,9.426286383588176
2c0aa3bfb16540fba4ba538a8c67f3b3,1,0.04566865414381027,0.0034849385265260935,24.578048783481723,-0.04566865414381027,0.037407390773296356,0.4516563415527344,6.392108045071203,0.4483909606933594,6.444510178873527,0.04562159455374089,24.585217338789114
2c0aa3bfb16540fba4ba538a8c67f3b3,2,0.045669399201869965,0.003484974382445216,24.578004099916747,-0.045669399201869965,0.037406954914331436,0.45165711641311646,6.3920962020112775,0.44845831394195557,6.443535643916045,0.04557191392211426,24.592030681172446
2c0aa3bfb16540fba4ba538a8c67f3b3,3,0.04567094147205353,0.0034850770607590675,24.57787614497844,-0.04567094147205353,0.03740644454956055,0.451658695936203,6.392072797964018,0.44856536388397217,6.442095787127452,0.0456345914381985,24.58314631598768
2c0aa3bfb16540fba4ba538a8c67f3b3,4,0.045666296035051346,0.003484569489955902,24.57850870273521,-0.045666296035051346,0.03740533068776131,0.4516540467739105,6.392156263577178,0.4470181465148926,6.470056346088862,0.04568856811310822,24.57643985121838
2c0aa3bfb16540fba4ba538a8c67f3b3,5,0.04565027356147766,0.0034827864728868008,24.58073151005346,-0.04565027356147766,0.03740105777978897,0.45163801312446594,6.392443893856874,0.4454624652862549,6.4980313650746915,0.04568883882249916,24.57651848642819
2c3da301c24245ce9b25ce41e44a5b35,1,0.10838250815868378,0.02597903273999691,15.853770227588342,-0.07820285856723785,0.14093738794326782,0.5202344655990601,5.173026865555878,0.45018747448921204,6.099894989381301,0.0943463263389732,18.960889312768664
2c3da301c24245ce9b25ce41e44a5b35,2,0.10574343055486679,0.024827485904097557,16.050672560095812,-0.08298879861831665,0.13394157588481903,0.5266073942184448,5.103995683640176,0.4529491662979126,6.062603824051205,0.0900060029469049,19.111539018228047
2c3da301c24245ce9b25ce41e44a5b35,3,0.10548101365566254,0.02484399639070034,16.04778542520153,-0.084804967045784,0.13286125659942627,0.5277525186538696,5.090010666022389,0.454516738653183,6.0582441793487565,0.08065426015860155,19.902555306552678
2c3da301c24245ce9b25ce41e44a5b35,4,0.10096215456724167,0.022175699472427368,16.541226726360563,-0.076083242893219,0.12801186740398407,0.518305242061615,5.2415730416781265,0.3889267146587372,7.371735531286597,0.09925601137929342,16.58053684326838
2c3da301c24245ce9b25ce41e44a5b35,5,0.08833741396665573,0.014727208763360977,18.318795568598944,-0.05131028592586517,0.10997483134269714,0.4956034719944,5.656478262491195,0.33704090118408203,8.415163827798565,0.11263496664631438,15.389240446469174
2c60afeb98c3492f8007ac509de7698b,1,0.03924674168229103,0.013173485174775124,18.80299312970045,-0.03876224905252457,0.10803227871656418,0.26635342836380005,8.692121529683103,0.24034713208675385,9.388067462858784,0.036367089261730136,19.02979097212747
2c60afeb98c3492f8007ac509de7698b,2,0.03921835497021675,0.013156294822692871,18.80866402866944,-0.03875955194234848,0.10795366019010544,0.266318678855896,8.69313397641146,0.24074439704418182,9.377835030089475,0.03777382054212316,19.038521824397566
2c60afeb98c3492f8007ac509de7698b,3,0.039296966046094894,0.013186747208237648,18.798623192171934,-0.03885667771100998,0.10805973410606384,0.2664290964603424,8.689350720925361,0.24079495668411255,9.37388169043323,0.03559382526046431,19.046920170600213
2c60afeb98c3492f8007ac509de7698b,4,0.038598187267780304,0.013072398491203785,18.8364472183575,-0.038156650960445404,0.10777971893548965,0.26572948694229126,8.713329172922434,0.22540272772312164,9.922172821280679,0.04089607058723036,18.75557633521579
2c60afeb98c3492f8007ac509de7698b,5,0.036415427923202515,0.012691376730799675,18.964912641024235,-0.035515815019607544,0.10691119730472565,0.26309603452682495,8.804268236878391,0.2106001228094101,10.414474892109059,0.04180791193973079,18.691737925375968
2c6ce38f887f4373ae8f065210b7e9ee,1,0.04448756203055382,0.00371036515571177,24.305833471755683,-0.029463667422533035,0.05331283062696457,0.4925275146961212,5.952807331912634,0.3270786702632904,9.19119711565075,0.05142286275366016,23.061744676141092
2c6ce38f887f4373ae8f065210b7e9ee,2,0.044593583792448044,0.00375993805937469,24.248193095120605,-0.02963537909090519,0.053681302815675735,0.49269893765449524,5.948178150492912,0.32613101601600647,9.211841521666106,0.07612575587975093,19.089201061671492
2c6ce38f887f4373ae8f065210b7e9ee,3,0.044099073857069016,0.0037430147640407085,24.26778459840223,-0.03009549155831337,0.05326608568429947,0.4931614398956299,5.942172208907303,0.32742786407470703,9.197558016923828,0.05924867091288209,23.078246929947312
2c6ce38f887f4373ae8f065210b7e9ee,4,0.042496755719184875,0.003589558880776167,24.449589183898176,-0.028584664687514305,0.05265430361032486,0.4916505813598633,5.966318573430302,0.3075256943702698,9.782163296449742,0.0711934068638439,20.67128658437764
2c6ce38f887f4373ae8f065210b7e9ee,5,0.04375026747584343,0.003431312507018447,24.645397267432664,-0.02272283472120762,0.05399060621857643,0.4857887625694275,6.051880032356429,0.28557416796684265,10.297125004843025,0.07358510803115692,20.47824878711301
2c886582d8a94d5d9994de58b51911eb,1,0.3640088140964508,0.18132972717285156,7.415309918845584,-0.3244774639606476,0.2757609188556671,0.6347343325614929,3.3447324475800135,0.5152036547660828,4.677987376468283,0.2475355249387265,10.561240348927141
2c886582d8a94d5d9994de58b51911eb,2,0.3657727539539337,0.18291008472442627,7.3776234909203895,-0.32756882905960083,0.27497047185897827,0.6372014880180359,3.3149920346833865,0.5175721645355225,4.6512173277653055,0.18746001683447575,12.274334110632985
2c886582d8a94d5d9994de58b51911eb,3,0.3685915172100067,0.18569260835647583,7.312053833570705,-0.3326779305934906,0.27389416098594666,0.641313374042511,3.2655505234482525,0.5193600058555603,4.652124299307064,0.32837743716949336,8.798792190441691
2c886582d8a94d5d9994de58b51911eb,4,0.3598458766937256,0.1741018295288086,7.5919666512568265,-0.3232055902481079,0.26389390230178833,0.6322021484375,3.418566208910931,0.4602493643760681,6.027717135167357,0.4372666772771495,5.7199734474940565
2c886582d8a94d5d9994de58b51911eb,5,0.32906779646873474,0.1375034898519516,8.616862792576331,-0.28510186076164246,0.23710845410823822,0.5965321063995361,3.9858102331985883,0.4044499099254608,7.297196343547203,0.4511110361878542,5.417892040177703
2cdb6470844d4daba89365be8ad30f14,1,0.06743317097425461,0.036931123584508896,14.326074792667251,-0.06743317097425461,0.17995525896549225,0.20418645441532135,9.138941386636187,0.20314113795757294,9.156656035573635,0.06738679597743207,14.327116295383263
