scene,N,subset,solver_final_loss,solver_grad_norm,solver_tail_range,solver_restart,solver_iters,solver_si_mae_A,solver_ho_psnr,solver_success_asrecorded,solver_converged_asrecorded,score_P,score_cutoff,score_path,score_full_lam_min_pos_norm,score_full_lam_max_norm,score_full_logdet_pos_norm,score_full_a_opt_pos_norm,score_full_d_pos,score_full_trace,score_full_min_eig,score_full_gauge_residual,score_full_offdiag_max,score_rank_Fk_min,score_active_frac_min,score_boundary_frac_max,scores_matched
conf_cube_plus_cone,8,"0,1,5,11,14,16,17,18",0.00042070134077221155,0.0004335407479603674,nan,0,2400,0.005621795076876879,20.633264358047036,0,0,1000,1e-08,dense,1.5965565332105008e-08,0.0015661295053458135,-6.957415324074196,65553.12503094791,997,1955.9823000753868,4.1342356921992235e-12,5.604852704918955e-12,0.37082538823462374,9,0.307,0.0,1
conf_cube_plus_cone,8,"0,1,6,7,15,21,26,31",0.00013641257828567177,0.00043331043422687387,nan,0,2400,0.004822553601115942,20.369307322509094,0,0,1000,1e-08,dense,1.4010460303336822e-08,0.0020744013272743717,-7.037064733092884,76632.99247515186,997,1829.963247894422,-2.256042692234009e-12,1.4984884367562375e-12,0.6255926910776098,9,0.29,0.0,1
conf_cube_plus_cone,8,"0,1,14,15,18,21,23,26",0.0001527172717032954,0.00043653887767540744,nan,0,2400,0.0045491172932088375,20.59867637759001,0,0,1000,1e-08,dense,1.4927214065606382e-08,0.0020888739559365016,-7.037211027478346,72083.06066548298,997,2123.209219709095,-1.0903362211308924e-11,2.6071938425315277e-12,0.7242232419600635,9,0.311,0.0,1
conf_cube_plus_cone,8,"0,2,3,5,7,8,19,24",0.0005974288214929402,0.0004346540198760403,nan,0,2400,0.014270471408963203,22.54580422749997,0,0,1000,1e-08,dense,3.6979797493260295e-08,0.001618763177738494,-6.941206757697648,30368.509914403054,997,2192.3424348309527,1.46298307236184e-11,4.567527760897057e-12,0.5897378888454203,9,0.365,0.0,1
conf_cube_plus_cone,8,"0,2,15,16,21,23,24,31",0.0005886556464247406,0.0004236996530481637,nan,0,2400,0.005948227364569902,22.537084931490114,0,0,1000,1e-08,dense,1.8940027593235504e-08,0.0020540329574800175,-7.050093602347122,56610.27477313797,997,2183.7528111553484,1.3158138506058765e-11,3.0458872392544174e-12,0.8676374546347471,9,0.984,0.0,1
conf_cube_plus_cone,8,"0,3,6,15,16,18,19,31",0.00045987157500348985,0.00042661863428072226,nan,0,2400,0.005353734828531742,22.474929416825013,0,0,1000,1e-08,dense,2.5417661364528746e-08,0.0016100158092417786,-7.001271241645645,42644.27217585297,997,2013.9503093601438,-1.4955462158104944e-11,7.60783700320611e-12,0.5960781673728716,9,0.933,0.0,1
conf_cube_plus_cone,8,"0,4,16,25,26,28,29,30",0.0005039980751462281,0.000424587900865502,nan,0,2400,0.007622245699167252,22.46493892629561,0,0,1000,1e-08,dense,3.174270157869434e-07,0.00220304335799784,-7.095094221434418,5457.389679403882,996,2072.194418327242,1.911582465690035e-12,9.403055586868321e-12,0.6957660361150906,9,0.304,0.0,1
conf_cube_plus_cone,8,"0,5,6,7,11,12,17,28",0.00012902621529065073,0.0004178673924548363,nan,0,2400,0.005145216826349497,22.25848797153846,0,0,1000,1e-08,dense,1.8783304725061964e-08,0.0017682636991342695,-6.981115257921303,58987.16857412353,997,1700.9016357364774,-2.3049434333338823e-11,8.563081625811647e-12,0.7882456309822525,9,0.311,0.0,1
conf_cube_plus_cone,8,"0,5,8,9,17,25,28,29",0.00046811564243398607,0.0004307853352562926,nan,0,2400,0.01447885762900114,22.55758370853276,0,0,1000,1e-08,dense,1.1530263275047502e-08,0.0015049541106862624,-6.975979115682785,94434.0322999864,997,2347.151468476523,-1.821386737316436e-10,9.977384468760935e-11,0.6024916542878858,9,0.276,0.0,1
conf_cube_plus_cone,8,"0,5,10,11,21,22,25,27",0.0002167929196730256,0.00043603759319610564,nan,0,2400,0.004780968651175499,22.633906245140487,0,0,1000,1e-08,dense,1.5309054955231228e-08,0.0015790130266629622,-6.9883456828841615,72427.6517581072,997,2235.7249759440438,2.933384064904973e-11,9.221417687972346e-12,0.5266071174501471,9,0.308,0.0,1
conf_cube_plus_cone,8,"0,6,8,12,15,21,25,27",0.0004198316019028425,0.0004305492183038627,nan,0,2400,0.016244124621152878,22.444727994996207,0,0,1000,1e-08,dense,4.686300376838503e-08,0.0016039192669512657,-6.9895368093036225,24030.671366817478,996,2065.3565035109145,-2.8798093143860636e-11,1.788245912530798e-11,0.8955272447671072,9,0.318,0.0,1
conf_cube_plus_cone,8,"0,6,15,16,20,22,24,30",0.0005683507188223302,0.0004049183779086932,nan,0,2400,0.009084774181246758,22.116674220376073,0,0,1000,1e-08,dense,1.788559796264168e-08,0.002109884251365079,-7.106315467919194,62079.30910657275,997,1808.9053024852528,1.1363067988897595e-11,5.737803506231911e-12,0.6498697229330674,9,0.321,0.0,1
conf_cube_plus_cone,8,"0,7,17,19,24,25,27,30",0.00038635614328086376,0.00039176957049245746,nan,0,2400,0.008184188045561314,21.77875214986221,0,0,1000,1e-08,dense,6.982714206047636e-07,0.002453807373795495,-7.193651201430883,4238.903895279401,996,1740.2094573803345,-6.317260947691009e-11,2.0552209500160643e-11,0.7403851758835547,9,0.311,0.0,1
conf_cube_plus_cone,8,"0,14,15,21,22,24,26,31",0.00033973465906456113,0.00043287582875994754,nan,0,2400,0.005647656507790089,22.52042524342937,0,0,1000,1e-08,dense,1.2007071926780145e-08,0.0019795663206257745,-7.0935216347253895,89403.92374469191,997,2225.999295644993,4.047295441830531e-11,9.309570874274624e-12,1.6027809252852707,9,0.328,0.0,1
conf_cube_plus_cone,8,"1,3,4,6,16,22,24,30",0.0004269002238288522,0.00036574730730379193,nan,0,2400,0.028974689543247223,15.156240958802133,0,0,1000,1e-08,dense,3.520191073632455e-08,0.0028948746386016125,-7.409992464833604,37172.55563667211,997,1094.3719514988609,2.981624008677363e-10,2.8008902259258817e-06,0.4357164162775744,8,0.278,0.0,1
conf_cube_plus_cone,8,"1,5,19,20,25,27,28,31",0.00021732547611463815,0.0003990194873534936,nan,0,2400,0.005951781757175922,17.223732747036255,0,0,1000,1e-08,dense,7.249561437824946e-07,0.0028092226779989544,-7.404505003711303,4470.26036341655,996,1596.406508644643,-1.0709876588395219e-11,4.387451501137502e-12,1.0766787164597569,9,0.287,0.0,1
conf_cube_plus_cone,8,"2,3,6,7,10,18,25,26",0.00013740299618802965,0.0004076737508515251,nan,0,2400,0.004871679004281759,18.239316441586997,0,0,1000,1e-08,dense,1.3333158584867353e-08,0.0030216260522721874,-7.201061901156992,95588.01682510173,998,1382.2808748153748,-1.690482382986968e-11,8.09654540916568e-12,1.117798539368549,9,0.325,0.0,1
conf_cube_plus_cone,8,"2,9,10,12,14,18,26,27",0.0002074108342640102,0.0004023459996664768,nan,0,2400,0.005320433992892504,17.69994245168858,0,0,1000,1e-08,dense,2.1579815118461987e-08,0.0027560689526872997,-7.407829056866969,63030.99437606247,997,1373.9857059979988,1.1128094618908165e-10,5.85230579384413e-11,0.6341357760937699,9,0.309,0.0,1
conf_cube_plus_cone,8,"2,12,16,17,18,22,28,31",0.0004148781590629369,0.00040165918443314276,nan,0,2400,0.005827788729220629,17.672202557299425,0,0,1000,1e-08,dense,2.0849359274133596e-08,0.0029025319075283843,-7.476851797932224,52007.8019528521,997,1524.87523739652,2.2823967802564368e-11,6.359422096897118e-12,1.1040812493228587,9,0.317,0.0,1
conf_cube_plus_cone,8,"3,4,9,16,21,24,28,29",0.0006464611506089568,0.0004133724715071814,nan,0,2400,0.017480261623859406,18.54749174493001,0,0,1000,1e-08,dense,1.1594880534143429e-08,0.0024601299221105226,-7.210368643663796,93951.92236208131,997,1587.2176794506959,9.366029372566598e-12,6.18025763097249e-12,0.6233647964724047,9,0.283,0.0,1
conf_cube_plus_cone,8,"4,8,11,14,16,25,26,31",0.0006220688810572028,0.0004165285501133294,nan,0,2400,0.022856825962662697,18.683122259777342,0,0,1000,1e-08,dense,3.4388024893527274e-07,0.0022804463197762677,-7.140471758993134,5873.206993085518,996,1684.09395965246,1.043907977759436e-11,3.3791105668945025e-12,0.8329383029523905,9,0.296,0.0,1
conf_cube_plus_cone,8,"5,6,17,21,23,26,30,31",0.00013422527990769595,0.0004267540380987402,nan,0,2400,0.004671541973948479,19.10454666881612,0,0,1000,1e-08,dense,1.1331854564371695e-08,0.002375981495634486,-7.1921089687625,94256.44179626147,997,1936.975277525651,1.633898264822838e-11,3.926523493161617e-12,0.6538115282075809,9,0.292,0.0,1
conf_cube_plus_cone,8,"5,8,9,10,16,18,21,30",0.0006611563148908317,0.000445064395783447,nan,0,2400,0.011687804013490677,20.32155099455192,0,0,1000,1e-08,dense,2.5282250937144942e-08,0.001835581912559413,-6.986403543610349,42403.00461839442,997,2233.8108828940294,-6.667930132077912e-12,6.009081953777578e-12,0.5590229322619498,9,0.275,0.0,1
conf_cube_plus_cone,8,"5,8,9,12,20,21,23,30",0.0003850081702694297,0.0004334191938919812,nan,0,2400,0.011371512897312641,19.52605054343704,0,0,1000,1e-08,dense,1.80033318032823e-08,0.0018535876046226834,-7.052982200275836,62771.73668012055,997,2002.3877345755216,-5.3065365163764485e-11,1.7697876421660364e-11,1.4279546799729799,9,0.306,0.0,1
conf_cube_plus_cone,8,"5,8,10,11,14,15,17,22",0.00040149234700948,0.00042367668632212516,nan,0,2400,0.011963398195803165,18.92604120520455,0,0,1000,1e-08,dense,2.6351698331621518e-08,0.0016837747523688721,-7.028877165129966,42436.01023908546,997,1705.6929058116868,8.071432893695319e-12,3.262202631796391e-12,0.6484537402761694,9,0.317,0.0,1
conf_cube_plus_cone,8,"5,9,12,13,16,21,23,29",0.0005276951706036925,0.0004395539262366508,nan,0,2400,0.0063528865575790405,20.183783191266368,0,0,1000,1e-08,dense,1.2324892309994646e-08,0.0017887300746136576,-7.024810463344944,89514.13083212347,997,2156.3897064061275,-2.6054541177203763e-11,9.98373039653254e-12,0.6813785356043145,9,0.294,0.0,1
conf_cube_plus_cone,8,"5,14,15,16,19,21,26,28",0.00047722156159579754,0.00043110055254147055,nan,0,2400,0.005194477271288633,19.66742808733907,0,0,1000,1e-08,dense,1.3968014320833145e-08,0.0020897666139024313,-7.121224388000476,77464.29446877139,997,1962.831625130817,7.721205039020324e-12,2.1295908978525112e-12,0.5924019841066841,9,0.308,0.0,1
conf_cube_plus_cone,8,"7,10,13,15,19,20,22,26",0.00020245157065801322,0.00041696738438146066,nan,0,2400,0.005160638131201267,18.607710748435295,0,0,1000,1e-08,dense,2.3290334548663662e-08,0.0027156814532701416,-7.2354175890881605,46434.885247873266,997,1650.9596761860664,-2.528370657032637e-11,7.493907160875603e-12,1.1584342249507782,9,0.336,0.0,1
conf_cube_plus_cone,8,"9,15,16,17,20,22,23,24",0.0005596984410658479,0.00037262396402016674,nan,0,2400,0.009637697599828243,16.447347705863567,0,0,1000,1e-08,dense,1.4139686042800989e-08,0.003047575339095872,-7.693453258910194,79422.45642466353,997,1329.9371479681165,1.967098674439605e-12,1.3576993018336938e-12,0.8681321940290335,9,0.304,0.0,1
conf_cyl_plus_sphere,3,"0,1,13",0.000306563830235973,0.0004692531772924396,nan,0,1400,0.0074284737929701805,20.24575306629277,0,0,1000,1e-08,dense,4.9674946082970486e-08,0.001521676310220482,-7.05268884156436,30124.92414413302,999,1277.5557008471283,-1.7504752870331129e-13,1.0460578233357387e-13,0.06609836841595085,9,0.394,0.0,1
conf_cyl_plus_sphere,3,"0,7,13",0.0002887630835175514,0.000464943668429316,nan,0,1400,0.008430971764028072,27.748150593384032,0,0,1000,1e-08,dense,8.229805845393357e-08,0.0014765156709287412,-7.0359852211347915,20337.546722297877,999,1316.3889189129377,-6.884389532437807e-13,3.76305878658776e-13,0.06741031977791097,9,0.668,0.0,1
conf_cyl_plus_sphere,3,"1,4,8",0.00024178183230105788,0.0005042092212303097,nan,0,1400,0.007258635945618153,20.437797205483292,0,0,1000,1e-08,dense,1.5714922709225825e-07,0.001654881165259688,-7.092106175414068,13137.172146242863,999,619.3134405140395,-2.6898113575211545e-14,6.15333545061556e-14,0.10496096184821382,9,0.398,0.0,1
conf_cyl_plus_sphere,3,"1,6,24",0.0005014714552089572,0.00039633514071374853,nan,0,1400,0.016787435859441757,15.783296497165459,0,0,1000,1e-08,dense,2.5741805564064476e-08,0.004938031937983829,-7.7513056951739285,98484.8243195516,970,403.0420114875728,-2.8303268860058185e-16,5.33903969138463e-14,0.23519427078773833,9,0.389,0.0,1
conf_cyl_plus_sphere,3,"1,6,26",0.0005281100166030228,0.0004404589018057182,nan,0,1400,0.011987828649580479,18.393299857054032,0,0,1000,1e-08,dense,7.21400422921471e-08,0.0023052453839061604,-7.470704848706844,43011.80497916735,986,566.6713741323897,-6.226165458880224e-16,2.7503711069601976e-13,0.11369034788259127,9,0.393,0.0,1
conf_cyl_plus_sphere,3,"1,10,28",0.00038527161814272404,0.0003927608313971165,nan,0,1400,0.013530793599784374,16.883869047114576,0,0,1000,1e-08,dense,3.196023998041275e-08,0.0034845401943044787,-7.5238038866936705,68247.40575208479,986,506.4862515636811,-1.2458609255421182e-15,3.5999432390594887e-13,0.12136704700304596,9,0.42,0.0,1
conf_cyl_plus_sphere,3,"1,18,25",0.00027162631158716977,0.00046022378665019084,nan,0,1400,0.00826571136713028,18.742269592670564,0,0,1000,1e-08,dense,4.887564296358353e-08,0.0026889219057109085,-7.490130376382089,47346.55950496754,999,541.5001487586035,8.228876983015525e-14,8.386647477598736e-14,0.08374875863792652,9,0.399,0.0,1
conf_cyl_plus_sphere,3,"1,27,28",0.0003699181543197483,0.0003475997148647784,nan,0,1400,0.03961089625954628,13.89011334880059,0,0,1000,1e-08,dense,1.5574858002932435e-08,0.0047135509283394005,-8.064821932574906,269976.16765399737,874,390.40397594977856,-4.98718767027735e-16,6.36925286204672e-14,0.16338664757168514,9,0.389,0.0,1
conf_cyl_plus_sphere,3,"2,9,11",0.0004903765511699021,0.0003849643504057859,nan,0,1400,0.014466620050370693,14.607568518324925,0,0,1000,1e-08,dense,5.378345066408441e-07,0.0034445697800624363,-7.42147213121537,9687.56399747974,999,331.7049357443938,1.227947443320563e-13,1.1777041666021984e-13,0.08037785076762798,9,0.559,0.0,1
conf_cyl_plus_sphere,3,"3,6,22",0.000502740906085819,0.0004294169402855801,nan,0,1400,0.013912037014961243,16.697467023054205,0,0,1000,1e-08,dense,1.774906070907861e-08,0.0041138691303655986,-7.360631293793064,99295.29898320565,998,441.956790615288,-2.637225536217193e-13,1.5751629701516355e-13,0.18213892147967348,9,0.679,0.0,1
conf_cyl_plus_sphere,3,"3,13,19",0.0006709968438372016,0.00044403471754534513,nan,0,1400,0.015459364280104637,20.11940992992313,0,0,1000,1e-08,dense,5.323381303134034e-08,0.001854443682160393,-7.113368959407152,31521.16563485711,999,1103.9628852061505,-1.0935624069659251e-13,7.951633851136379e-14,0.10957877468981539,9,0.888,0.0,1
conf_cyl_plus_sphere,3,"4,7,28",0.0002131722867488861,0.0003480576158735493,nan,0,1400,0.019130893051624298,14.121254452049712,0,0,1000,1e-08,dense,1.644904378896771e-08,0.006138265730469805,-8.553656472389058,187924.92847216642,995,281.00533512846084,-4.256317398895848e-17,9.804865573547325e-14,0.08469468126908042,9,0.583,0.0,1
conf_cyl_plus_sphere,3,"4,12,17",9.567659435560927e-05,0.0003654959512400818,nan,0,1400,0.008138393051922321,12.725075348969073,0,0,1000,1e-08,dense,2.613102178895944e-08,0.01434640630439258,-9.237022815293747,589432.8796950714,764,104.31407249202813,-7.2574618948876775e-16,3.1588389538573945e-14,0.07483260514403181,9,0.578,0.0,1
conf_cyl_plus_sphere,3,"4,13,22",0.00020325620425865054,0.0005062390416520423,nan,0,1400,0.007485601119697094,21.029755957849385,0,0,1000,1e-08,dense,1.1943380368186492e-07,0.0017316154848699378,-7.134605931637136,16519.852092483918,999,736.9824634762174,-7.087266429110783e-13,5.909904573311116e-13,0.09653655089357215,9,0.569,0.0,1
conf_cyl_plus_sphere,3,"5,21,24",0.00039517198456451297,0.00044915925505044867,nan,0,1400,0.012936074286699295,21.720915635425648,0,0,1000,1e-08,dense,1.988548202620182e-08,0.0016145310657898727,-7.154130563927583,67286.3044003834,999,1409.544682563218,1.2180124670282542e-13,1.092244419861288e-13,0.11861477594504045,9,0.953,0.0,1
conf_cyl_plus_sphere,3,"5,26,27",0.0003483562031760812,0.0004512667359401081,nan,0,1400,0.012483248487114906,21.283332243973575,0,0,1000,1e-08,dense,1.509703417085103e-08,0.001675119247424235,-7.193107032158144,81922.87286667382,999,1186.4268188315154,2.3996546648534287e-14,1.0341685575251832e-13,0.11033717360257751,9,0.808,0.0,1
conf_cyl_plus_sphere,3,"6,17,30",0.00041509492439217865,0.00031696855805032567,nan,0,1400,0.04849330335855484,13.054893694050016,0,0,1000,1e-08,dense,3.561331559243994e-08,0.007537173890316004,-8.952182247936317,363859.94726833736,898,269.61476182820735,-1.3642461726276478e-14,3.105621785611152e-14,0.22516998275105576,9,0.603,0.0,1
conf_cyl_plus_sphere,3,"8,11,30",0.0005210784147493541,0.00045896661025852264,nan,0,1400,0.01193175371736288,20.60943802016864,0,0,1000,1e-08,dense,5.582819891030669e-08,0.002072668397156192,-7.173015951047273,26482.008587977387,999,909.2269919114418,1.7692789304490399e-13,1.1121159148008257e-13,0.1503516723009868,9,0.726,0.0,1
conf_cyl_plus_sphere,3,"10,15,19",0.0006570130935870111,0.0004028036361513292,nan,0,1400,0.010650189593434334,16.747512031944275,0,0,1000,1e-08,dense,1.8682939495106924e-08,0.003331393994666964,-7.550907585155158,87796.78214828842,998,575.3536935161649,-3.6860265553601023e-13,2.4016986988808486e-13,0.10236739368707645,9,0.873,0.0,1
conf_cyl_plus_sphere,3,"11,21,24",0.0005856763455085456,0.0004046302908110312,nan,0,1400,0.01605953462421894,19.257017739762624,0,0,1000,1e-08,dense,3.322581237642405e-08,0.002450667852446769,-7.400593602836431,63273.39425562753,998,1069.5400942955846,-2.845176256436022e-13,1.153019502140594e-13,0.18968418253415176,9,0.964,0.0,1
conf_cyl_plus_sphere,3,"11,21,28",0.0005902168340981007,0.00042831508193620166,nan,0,1400,0.01342109777033329,19.464749244012,0,0,1000,1e-08,dense,2.937136783485512e-08,0.001862655109739091,-7.3745594368712375,54260.732398730026,999,1008.8687095574188,-1.1101353143634684e-13,7.50257729465369e-14,0.12825493876523203,9,0.862,0.0,1
conf_cyl_plus_sphere,3,"12,13,19",0.0004468521219678223,0.00047676775584794555,nan,0,1400,0.009571687318384647,20.721875206307324,0,0,1000,1e-08,dense,9.532547734963065e-08,0.0015830786592001694,-7.1604698939594735,15900.911583478293,999,835.1767872748792,-6.884389832498609e-14,1.4181737687209948e-13,0.10462842734114922,9,0.603,0.0,1
conf_cyl_plus_sphere,3,"12,14,15",0.00039855026989243925,0.00038188885823125406,nan,0,1400,0.008081149309873581,14.07824994114514,0,0,1000,1e-08,dense,1.0281383199431304e-08,0.006054280279257915,-8.724432608852801,528013.9689791522,975,247.3188960213831,-3.32469647515779e-14,3.633002274262054e-14,0.12525940631757196,9,0.577,0.0,1
conf_cyl_plus_sphere,3,"12,24,28",0.00031324324663728476,0.000430553046067547,nan,0,1400,0.009084178134799004,16.383967924124487,0,0,1000,1e-08,dense,1.613880186061686e-08,0.003410098131298491,-8.00208535070559,167274.03513819838,994,557.7479997098553,-1.4098464043202061e-16,2.0623654227670034e-13,0.1363337291741808,9,0.577,0.0,1
conf_cyl_plus_sphere,3,"14,17,23",0.0003531155816745013,0.00043204581638764443,nan,0,1400,0.007237745448946953,15.879268532035047,0,0,1000,1e-08,dense,1.1555960790939301e-07,0.004564245267831614,-8.13339661125418,71705.68987286516,991,382.0656033661746,-1.388664108078265e-14,7.50425393055974e-14,0.12467929690010793,9,0.597,0.0,1
conf_cyl_plus_sphere,3,"16,17,28",0.0002745788369793445,0.0004690862070458011,nan,0,1400,0.008678081445395947,18.786291729312644,0,0,1000,1e-08,dense,1.8848316648396382e-07,0.002465704567813546,-7.416784187961162,15599.954818164706,999,718.1385284513465,-5.5701835288343747e-14,8.160927524485248e-14,0.11635582890979577,9,0.605,0.0,1
conf_cyl_plus_sphere,3,"17,21,29",0.00016916540334932506,0.000471454976747279,nan,0,1400,0.01102541759610176,20.662351814693057,0,0,1000,1e-08,dense,1.1711245127939313e-07,0.0019118663019596532,-7.406580847442328,25829.041475359812,999,1096.4990889053995,4.741323553158264e-13,2.517844305649725e-13,0.11307853317102433,9,0.59,0.0,1
conf_cyl_plus_sphere,3,"17,23,28",0.00021605007350444794,0.00038427337781784604,nan,0,1400,0.010563654825091362,15.72579874577519,0,0,1000,1e-08,dense,5.944713792081425e-08,0.004492519035191493,-8.214938279177142,127905.61158463113,989,516.6433679541553,-1.3092772047317505e-16,1.0399039095353836e-13,0.1017005504094455,9,0.608,0.0,1
conf_cyl_plus_sphere,3,"18,22,29",0.0002655046118889004,0.0004543852871798278,nan,0,1400,0.011574494652450085,19.853638652114917,0,0,1000,1e-08,dense,4.0429681156924665e-08,0.0019836994026087022,-7.456791122067926,69988.66478829274,999,1008.7526685613012,1.931621052693614e-15,5.4180080712979675e-14,0.14449287859890347,9,0.682,0.0,1
conf_cyl_plus_sphere,5,"0,3,10,13,23",0.0005152150988578796,0.0004936694068288319,nan,0,1800,0.007798883132636547,27.65333740505578,0,0,1000,1e-08,dense,3.1076218550477133e-07,0.00146374718679748,-7.0272763821731505,8411.467466055496,999,2127.356112424005,-1.0308363497187667e-12,3.6142481617625165e-13,0.1061270341247044,9,0.949,0.0,1
conf_cyl_plus_sphere,5,"0,7,11,24,25",0.00047477096086367965,0.0004883153560851332,nan,0,1800,0.008961839601397514,27.32377031944804,0,0,1000,1e-08,dense,2.8864285050828265e-07,0.0017761551380731037,-7.048173002438327,6518.498673929015,999,1318.90033819663,-9.732045356224128e-14,5.1745579967800573e-14,0.17986600881282666,9,0.654,0.0,1
conf_cyl_plus_sphere,5,"0,7,12,23,30",0.0002272741694469005,0.0004989951279595214,nan,0,1800,0.007414333987981081,27.307640564726547,0,0,1000,1e-08,dense,1.869360131162925e-07,0.0024018230083541476,-7.042684593479804,8880.9920165559,999,1147.3117171536844,2.029286038925058e-13,8.853492470917837e-14,0.14895005360313018,9,0.58,0.0,1
conf_cyl_plus_sphere,5,"0,8,11,13,29",0.0004228590405546129,0.0005127802849828022,nan,0,1800,0.007486230228096247,27.848377108516182,0,0,1000,1e-08,dense,5.174096840180094e-08,0.0015467570231303557,-7.078090040101005,33376.47969779459,999,2503.438095667437,-4.2001500935918593e-14,8.543012430413041e-14,0.14673722761120722,9,0.957,0.0,1
conf_cyl_plus_sphere,5,"0,23,25,26,31",0.00021850541816093028,0.0004918608125895873,nan,0,1800,0.008358837105333805,27.35885582707723,0,0,1000,1e-08,dense,7.636762019029045e-08,0.00185173964470099,-7.1233563352299765,19929.47243166197,999,1922.2910065155043,7.849584844334674e-14,4.4765385145341796e-14,0.1514555001221881,9,0.732,0.0,1
conf_cyl_plus_sphere,5,"1,18,19,22,25",0.00038200212293304503,0.0004750227564190221,nan,0,1800,0.007523158099502325,17.757200241896204,0,0,1000,1e-08,dense,1.287887374475899e-07,0.0035218661068014538,-7.5858730241613275,29874.68957387661,999,836.7326817768619,2.643177406836915e-13,1.165352969033263e-13,0.21996469388659767,9,0.409,0.0,1
conf_cyl_plus_sphere,5,"2,3,14,16,30",0.00047019089106470346,0.00047240358313976476,nan,0,1800,0.009892664849758148,18.046578573841913,0,0,1000,1e-08,dense,2.6220629153729196e-07,0.0024150201501693825,-7.216623729485304,7958.540369207557,999,1050.2896580669808,-3.19956626297635e-13,1.6173908556844038e-13,0.24223607273291892,9,0.636,0.0,1
conf_cyl_plus_sphere,5,"2,4,5,10,13",0.0003443320747464895,0.00047924928310617376,nan,0,1800,0.00918527226895094,20.482701300333144,0,0,1000,1e-08,dense,1.6387221551287923e-07,0.002164827094105808,-7.131188466338812,12199.822293329215,999,1509.2013614504697,-9.40034751792987e-14,7.819423590064308e-14,0.15899374172437475,9,0.563,0.0,1
conf_cyl_plus_sphere,5,"2,8,21,24,27",0.0003931629762519151,0.000505167560094697,nan,0,1800,0.007212458178400993,20.83170575462511,0,0,1000,1e-08,dense,8.290130963893621e-08,0.0018365050288572497,-7.204491518201855,18047.148552017305,999,1767.525384728283,4.793021448484813e-13,1.8001507628480153e-13,0.18639240228973725,9,0.792,0.0,1
conf_cyl_plus_sphere,5,"3,6,14,17,30",0.0004573496407829225,0.0004247037908956857,nan,0,1800,0.013240734115242958,15.854324520310621,0,0,1000,1e-08,dense,2.3964533932544622e-08,0.005012193522612671,-7.4748343571788585,61363.81144017668,997,632.5199042998279,2.861831385892539e-16,4.7418627709765365e-14,0.4379182118876608,9,0.592,0.0,1
conf_cyl_plus_sphere,5,"3,7,9,16,23",0.0004180271062068641,0.0004796070518641652,nan,0,1800,0.009128978475928307,18.035770347141153,0,0,1000,1e-08,dense,2.266480339905987e-07,0.0018876103990551547,-7.2373366181781265,9940.986132682374,999,1079.610091477724,1.6282847673709984e-13,9.835021558028987e-14,0.13500061242293251,9,0.584,0.0,1
conf_cyl_plus_sphere,5,"3,8,17,19,29",0.0004396631265990436,0.000503939965669192,nan,0,1800,0.009047227911651134,19.837999630212096,0,0,1000,1e-08,dense,1.765740012713709e-07,0.0021123734487602302,-7.198348797947633,11618.828320254077,999,1536.7750747062878,-9.0461694057342e-14,3.751685297391666e-14,0.23782694948615435,9,0.606,0.0,1
conf_cyl_plus_sphere,5,"4,6,7,17,18",0.00037669888115487993,0.00047010423516976907,nan,0,1800,0.007192249875515699,17.429710043392316,0,0,1000,1e-08,dense,6.886077200452058e-07,0.003058415038773698,-7.410206998792273,9079.058396952953,999,602.4319136774736,-2.530658948929755e-14,5.340916249246138e-14,0.11734626106879711,9,0.553,0.0,1
conf_cyl_plus_sphere,5,"4,7,10,11,23",0.0005375435575842857,0.00041735582696388176,nan,0,1800,0.008898066356778145,16.834445226141202,0,0,1000,1e-08,dense,4.42455182848329e-07,0.003260101272359119,-7.4104399669520005,10495.679343972028,999,798.3727771946731,-1.7801000474007567e-14,9.380635772230249e-14,0.15482735458741764,9,0.555,0.0,1
conf_cyl_plus_sphere,5,"5,12,21,27,31",0.000255934486631304,0.0005162751294266642,nan,0,1800,0.00676635280251503,20.906945249742655,0,0,1000,1e-08,dense,9.226890838845989e-08,0.0016959734279880176,-7.186635437376164,16452.290438181695,999,1704.6885097738843,-9.278211286425789e-14,6.431468922276083e-14,0.21053673696089514,9,0.603,0.0,1
conf_cyl_plus_sphere,5,"5,13,15,21,31",0.00025574275059625506,0.00048590299429297984,nan,0,1800,0.008343507535755634,21.17517003776176,0,0,1000,1e-08,dense,4.3126134848329174e-08,0.0017433740583537585,-7.1637061461133085,40825.76519054773,999,2197.089315952853,-1.8562913523277914e-13,8.741604913061102e-14,0.15286467402301496,9,0.871,0.0,1
conf_cyl_plus_sphere,5,"6,9,15,21,28",0.0004294289683457464,0.0004811671356988723,nan,0,1800,0.007224476430565119,18.620479063819076,0,0,1000,1e-08,dense,1.616790237984471e-07,0.0024097891574217712,-7.445498830375346,17400.08851176697,999,983.158879516408,3.441121898894224e-13,1.6454699955170797e-13,0.16568141758343252,9,0.552,0.0,1
conf_cyl_plus_sphere,5,"6,10,12,16,19",0.0005966161843389273,0.00045386799509975926,nan,0,1800,0.010311726480722427,17.934274644712087,0,0,1000,1e-08,dense,1.4385610575756038e-07,0.0025551757452906497,-7.322307486424118,13283.325551730575,999,984.4514787494189,-2.615980972866466e-13,1.4609544243166128e-13,0.17593480798614874,9,0.596,0.0,1
